date,Massachusetts-apple-driving,Massachusetts-apple-walking,Massachusetts-google-retail_and_recreation,Massachusetts-google-grocery_and_pharmacy,Massachusetts-google-parks,Massachusetts-google-transit_stations,Massachusetts-google-workplaces,Massachusetts-google-residential,Massachusetts-jh_beta_7,Massachusetts-jh_gamma_7,Massachusetts-cdc_beta_7,Massachusetts-cdc_gamma_7,Massachusetts-jh_beta_14,Massachusetts-jh_gamma_14,Massachusetts-cdc_beta_14,Massachusetts-cdc_gamma_14,Massachusetts-jh_beta_30,Massachusetts-jh_gamma_30,Massachusetts-cdc_beta_30,Massachusetts-cdc_gamma_30,Massachusetts-census_pop,Massachusetts-jh_confirmed,Massachusetts-jh_death,Massachusetts-cdc_confirmed,Massachusetts-cdc_death,Massachusetts-jh_confirmed_ratio,Massachusetts-jh_death_ratio,Massachusetts-cdc_confirmed_ratio,Massachusetts-cdc_death_ratio
03-06-2021,115.58,121.96,-23.0,-14.0,5.0,-46.0,-16.0,6.0,0.0250000004415446,2.6928130116235173e-05,0.0250000004247612,2.6468360079236804e-05,0.0250000034218408,7.658230885544296e-05,0.0250000033313598,7.4854783811627e-05,0.025000007975621,8.282508406152911e-05,0.0250000066045869,6.973323382404778e-05,6892503,589931,16374,589931,16453,0.0855902420354405,0.0023756246460828,0.0855902420354405,0.0023870863748626
03-07-2021,88.46,85.49,-23.0,-15.0,1.0,-51.0,-16.0,6.0,0.0250000004452058,2.7076600756400023e-05,0.0250000003963409,2.531531012826825e-05,0.0250000033521653,7.49991263912078e-05,0.0250000033666519,7.582661260117136e-05,0.0250000077098007,8.041129045233882e-05,0.0250000064049818,6.79236540130873e-05,6892503,591356,16417,591356,16479,0.0857969884090003,0.0023818633085832,0.0857969884090003,0.0023908585893977
03-08-2021,91.43,80.24,-26.0,-15.0,-13.0,-57.0,-39.0,13.0,0.0250000004309261,2.647372002804e-05,0.025000000384247,2.4940044201844728e-05,0.0250000033308151,7.449873213321449e-05,0.0250000033241269,7.523481802122925e-05,0.0250000074431049,7.798231217392514e-05,0.0250000061413913,6.551013655113446e-05,6892503,592344,16435,592344,16517,0.0859403325613351,0.0023844748417229,0.0859403325613351,0.002396371826026
03-09-2021,98.19,92.2,-24.0,-14.0,16.0,-57.0,-39.0,13.0,0.0250000004497375,2.7561765537363985e-05,0.025000000345377,2.3313576394445003e-05,0.0250000034363455,7.709068940301529e-05,0.0250000032979278,7.494229180672774e-05,0.0250000072426052,7.625430570864342e-05,0.0250000060296393,6.460521890517359e-05,6892503,593607,16456,593607,16551,0.0861235751366375,0.0023875216303859,0.0861235751366375,0.0024013047219565
03-10-2021,101.21,95.92,-22.0,-13.0,11.0,-56.0,-39.0,14.0,0.0250000004305304,2.7063108540698817e-05,0.0250000003519852,2.3641281734660825e-05,0.0250000034831863,7.858733651195601e-05,0.0250000032739318,7.468311303633397e-05,0.0250000069305707,7.341639294420248e-05,0.0250000059556126,6.406043919815978e-05,6892503,595264,16509,595264,16588,0.0863639812706646,0.0023952111446306,0.0863639812706646,0.0024066728734104
03-11-2021,107.63,106.7,-21.0,-10.0,38.0,-54.0,-37.0,13.0,0.0250000003605106,2.401792637609561e-05,0.0250000003633592,2.4129327396718557e-05,0.0250000032843109,7.445521896499812e-05,0.0250000032102052,7.349326694010405e-05,0.025000006811174,7.239097191477386e-05,0.0250000059047564,6.36909070858082e-05,6892503,597073,16551,597073,16615,0.0866264403512047,0.0024013047219565,0.0866264403512047,0.0024105901731199
03-12-2021,107.63,106.7,-22.0,-12.0,22.0,-52.0,-36.0,13.0,0.0250000003498164,2.345234868242623e-05,0.0250000003240389,2.2474262289875124e-05,0.0250000033419839,7.585109339767253e-05,0.0250000030945989,7.121929054831738e-05,0.0250000065891179,7.032395894822103e-05,0.025000005822438,6.30252299461377e-05,6892503,598859,16580,598859,16651,0.086885562472733,0.002405512192015,0.086885562472733,0.0024158132393993
03-13-2021,119.53,135.95,-19.0,-12.0,27.0,-41.0,-15.0,5.0,0.025000000371006,2.43650177300155e-05,0.0250000003193028,2.226298961935145e-05,0.025000003268009,7.445432132325915e-05,0.0250000030322925,7.002663859427968e-05,0.0250000062667747,6.72730144228334e-05,0.0250000055869269,6.0830952911922105e-05,6892503,600616,16614,600616,16683,0.0871404771242029,0.0024104450879455,0.0871404771242029,0.002420455964981
03-14-2021,89.08,85.31,-22.0,-16.0,-8.0,-49.0,-16.0,6.0,0.0250000003355057,2.2821102269691807e-05,0.0250000003198139,2.229929588762624e-05,0.0250000032125408,7.345063420378246e-05,0.0250000028851057,6.69500970284906e-05,0.0250000060757168,6.553388937786284e-05,0.0250000054365189,5.9491995406829e-05,6892503,602308,16645,602308,16715,0.0873859612393349,0.0024149427283528,0.0873859612393349,0.0024250986905627
03-15-2021,93.76,78.3,-26.0,-17.0,-31.0,-58.0,-39.0,14.0,0.0250000003160019,2.201568740105732e-05,0.0250000003343724,2.2956225108190967e-05,0.0250000030755566,7.067954805445369e-05,0.0250000028381402,6.603987641861416e-05,0.0250000057037488,6.198403735176225e-05,0.0250000052777756,5.806447825188978e-05,6892503,603464,16673,603464,16739,0.0875536797009736,0.0024190051132368,0.0875536797009736,0.002428580734749
03-16-2021,98.75,85.63,-24.0,-12.0,-16.0,-56.0,-39.0,14.0,0.0250000003452345,2.340026187025104e-05,0.0250000003163377,2.227103844093101e-05,0.0250000031439218,7.243828166548517e-05,0.0250000026507731,6.212985577826019e-05,0.0250000054826326,5.9936552760979137e-05,0.0250000052401445,5.78512875471929e-05,6892503,604666,16688,604666,16760,0.087728072080636,0.0024211813908532,0.087728072080636,0.002431627523412
03-17-2021,106.24,102.72,-17.0,-9.0,8.0,-53.0,-39.0,13.0,0.0250000003547112,2.4069126000714412e-05,0.0250000002998873,2.170687086130965e-05,0.025000003068837,7.120296126530455e-05,0.0250000026338953,6.203519218222459e-05,0.0250000052894812,5.819491149686343e-05,0.0250000049804157,5.542727307016443e-05,6892503,606377,16732,606377,16803,0.0879763128140822,0.002427565138528,0.0879763128140822,0.0024378661859124
03-18-2021,104.5,90.28,-25.0,-14.0,-27.0,-56.0,-38.0,14.0,0.0250000003082893,2.2044386497167747e-05,0.0250000002890625,2.1183654335420147e-05,0.0250000027398874,6.415752475451419e-05,0.0250000026531306,6.25292347308736e-05,0.0250000052823272,5.827228454227741e-05,0.0250000049008155,5.4763360519196166e-05,6892503,608318,16759,608318,16838,0.0882579231376468,0.0024314824382376,0.0882579231376468,0.0024429441670174
03-19-2021,121.8,118.78,-23.0,-14.0,-17.0,-53.0,-37.0,14.0,0.0250000002825652,2.092126908127528e-05,0.0250000003027967,2.169241804442336e-05,0.0250000026283232,6.188212873215783e-05,0.0250000024915272,5.898916052144917e-05,0.0250000051631194,5.722464565323791e-05,0.0250000047351398,5.321721065535202e-05,6892503,610481,16803,610481,16877,0.0885717423699344,0.0024378661859124,0.0885717423699344,0.00244860248882
03-20-2021,127.51,158.38,-16.0,-12.0,69.0,-37.0,-14.0,4.0,0.0250000002959828,2.1347441439638415e-05,0.0250000003022675,2.153262582293467e-05,0.0250000026989762,6.340828531800041e-05,0.0250000024751802,5.853664594679612e-05,0.0250000050099089,5.580599020197279e-05,0.0250000047138074,5.309858997168905e-05,6892503,612857,16832,612857,16909,0.0889164647443751,0.0024420736559708,0.0889164647443751,0.0024532452144017
03-21-2021,102.07,117.95,-12.0,-11.0,84.0,-41.0,-14.0,4.0,0.0250000002950397,2.1235361649527663e-05,0.0250000003086298,2.1735732835041936e-05,0.0250000025308611,5.973281760709367e-05,0.0250000024828879,5.863391496552299e-05,0.0250000048000519,5.3835939941479e-05,0.0250000046380122,5.244483492632957e-05,6892503,614668,16867,614668,16938,0.0891792139952641,0.0024471516370758,0.0891792139952641,0.0024574526844602
03-22-2021,102.43,99.04,-17.0,-12.0,35.0,-53.0,-38.0,12.0,0.0250000003023449,2.1493326771427712e-05,0.025000000310996,2.1856491102094597e-05,0.0250000024458336,5.783677742872011e-05,0.0250000025449777,5.9978556890310986e-05,0.0250000047416194,5.3365838104008816e-05,0.0250000045102551,5.1266425442477566e-05,6892503,615874,16894,615874,16976,0.0893541867156242,0.0024510689367853,0.0893541867156242,0.0024629659210884
03-23-2021,105.99,102.88,-18.0,-11.0,35.0,-54.0,-38.0,12.0,0.0250000003107972,2.191009922642209e-05,0.0250000003344288,2.2868727889852564e-05,0.0250000025718634,6.064532641323916e-05,0.0250000025090269,5.910186729688923e-05,0.0250000045935356,5.200562313093415e-05,0.025000004473861,5.098820216942922e-05,6892503,617695,16915,617695,17003,0.0896183868182574,0.0024541157254483,0.0896183868182574,0.002466883220798
