date,Virginia-apple-driving,Virginia-apple-walking,Virginia-google-retail_and_recreation,Virginia-google-grocery_and_pharmacy,Virginia-google-parks,Virginia-google-transit_stations,Virginia-google-workplaces,Virginia-google-residential,Virginia-jh_beta_7,Virginia-jh_gamma_7,Virginia-cdc_beta_7,Virginia-cdc_gamma_7,Virginia-jh_beta_14,Virginia-jh_gamma_14,Virginia-cdc_beta_14,Virginia-cdc_gamma_14,Virginia-jh_beta_30,Virginia-jh_gamma_30,Virginia-cdc_beta_30,Virginia-cdc_gamma_30,Virginia-census_pop,Virginia-jh_confirmed,Virginia-jh_death,Virginia-cdc_confirmed,Virginia-cdc_death,Virginia-jh_confirmed_ratio,Virginia-jh_death_ratio,Virginia-cdc_confirmed_ratio,Virginia-cdc_death_ratio
03-09-2021,112.49,113.68,-15.0,-5.0,54.0,-36.0,-33.0,10.0,0.0250000010500614,5.1221403177149445e-05,0.0250000009572542,4.750975045454451e-05,0.0250000874664646,0.0002688709450454,0.0250000790423114,0.0002614528248532,0.0250000131948103,0.0001164757056149,0.0250000139961256,0.0001240753499566,8535519,588129,9790,589375,9849,0.0689037186842417,0.0011469718478747,0.0690496969194257,0.0011538841399099
03-10-2021,117.25,120.58,-13.0,-4.0,50.0,-33.0,-34.0,10.0,0.0250000009572542,4.750975045454451e-05,0.025000000534131,2.970368592648096e-05,0.0250000790423114,0.0002614528248532,0.0250000713851743,0.0002556609086984,0.0250000139961256,0.0001240753499566,0.0250000145179338,0.0001291407218633,8535519,589375,9849,590626,9903,0.0690496969194257,0.0011538841399099,0.0691962609420704,0.0011602106444845
03-11-2021,123.62,127.92,-14.0,-4.0,53.0,-31.0,-33.0,10.0,0.025000000534131,2.970368592648096e-05,0.0250000005913228,3.23348014062041e-05,0.0250000713851743,0.0002556609086984,0.0250000628006923,0.0002468273298636,0.0250000145179338,0.0001291407218633,0.0250000146819835,0.0001310905047467,8535519,590625,9902,592215,9962,0.0691961437845783,0.0011600934869924,0.0693824241970523,0.0011671229365197
03-12-2021,123.62,127.92,-15.0,-6.0,31.0,-30.0,-32.0,10.0,0.0250000005908199,3.231964044890827e-05,0.0250000005849466,3.233042258803005e-05,0.0250000627805697,0.0002468053108918,0.0250000506590114,0.0002243605258172,0.0250000146812522,0.0001310856189048,0.0250000151090953,0.0001357676336127,8535519,592214,9961,593562,9985,0.0693823070395602,0.0011670057790276,0.0695402353389407,0.0011698175588385
03-13-2021,146.49,167.53,-12.0,-1.0,52.0,-19.0,-10.0,3.0,0.0250000005840772,3.230234017544594e-05,0.0250000005268749,3.0324786199191957e-05,0.0250000506267541,0.0002243184211251,0.0250000416788179,0.0002075206048102,0.025000015107699,0.0001357581373219,0.0250000155033977,0.000140402914456,8535519,593562,9985,594735,10019,0.0695402353389407,0.0011698175588385,0.0696776610771998,0.0011738009135706
03-14-2021,114.2,114.58,-10.0,-4.0,51.0,-20.0,-13.0,4.0,0.0250000005262583,3.0301241926426676e-05,0.0250000004776589,2.865186156588425e-05,0.0250000416561543,0.0002074821865844,0.0250000341144751,0.000191451757831,0.0250000155021217,0.0001403939115872,0.0250000159795901,0.0001459722476784,8535519,594735,10019,595865,10060,0.0696776610771998,0.0011738009135706,0.0698100490432977,0.0011786043707476
03-15-2021,113.47,107.82,-14.0,-5.0,5.0,-35.0,-32.0,11.0,0.0250000004772494,2.8632783575447786e-05,0.0250000004111381,2.6086854585078755e-05,0.0250000340993343,0.0001914169311997,0.0250000256026082,0.0001649122706866,0.0250000159784254,0.0001459637142636,0.0250000162555124,0.000149727638474,8535519,595865,10060,597141,10104,0.0698100490432977,0.0011786043707476,0.0699595420032455,0.001183759300401
03-16-2021,112.9,107.44,-14.0,-3.0,5.0,-35.0,-33.0,11.0,0.0250000004108916,2.607216438765361e-05,0.0250000003171896,2.219099370149791e-05,0.0250000255935351,0.000164880908156,0.0250000206607977,0.0001484944987444,0.0250000162544517,0.0001497195607933,0.0250000166072842,0.0001542633191455,8535519,597141,10104,598468,10154,0.0699595420032455,0.001183759300401,0.0701150099952914,0.0011896171750071
03-17-2021,123.0,123.68,-7.0,1.0,13.0,-32.0,-33.0,10.0,0.0250000003170629,2.2180592301132e-05,0.0250000002958244,2.12378033467654e-05,0.0250000206557533,0.0001484665229375,0.0250000108208978,9.703024368387112e-05,0.0250000166063207,0.0001542556742998,0.0250000170431667,0.0001595963404023,8535519,598468,10154,600550,10182,0.0701150099952914,0.0011896171750071,0.0703589318938895,0.0011928975847865
03-18-2021,120.72,113.24,-16.0,-7.0,-17.0,-34.0,-34.0,13.0,0.0250000002957762,2.1231617126023054e-05,0.0250000002740167,2.0342773455708947e-05,0.0250000108188324,9.700557984859648e-05,0.0250000106224696,9.949062314766796e-05,0.0250000170422915,0.0001595891024755,0.0250000173106356,0.0001633797796141,8535519,600550,10182,602182,10092,0.0703589318938895,0.0011928975847865,0.0705501329210326,0.0011823534104956
03-19-2021,143.89,148.94,-15.0,-7.0,0.0,-30.0,-32.0,11.0,0.0250000002754352,2.040088689156157e-05,0.025,1e-05,0.025000010621947,9.946916113623372e-05,0.0250000085524488,9.25538284765554e-05,0.0250000173098437,0.0001633729411305,0.0250000173219794,0.0001649921940104,8535519,602182,10092,603745,10104,0.0705501329210326,0.0011823534104956,0.0707332500812194,0.001183759300401
03-20-2021,153.78,174.62,-10.0,-1.0,45.0,-16.0,-9.0,3.0,0.025,1e-05,0.025,1e-05,0.0250000085530987,9.25354961859908e-05,0.0250000029227766,6.908963244917882e-05,0.0250000173212663,0.0001649857505411,0.0250000174464217,0.0001677028117179,8535519,603745,10104,604904,10117,0.0707332500812194,0.001183759300401,0.0708690356145888,0.0011852823477986
03-21-2021,120.83,123.11,-7.0,-3.0,62.0,-18.0,-11.0,3.0,0.025,1e-05,0.025,1e-05,0.0250000029224477,6.907707549278522e-05,0.0250000025378107,6.193764957281734e-05,0.0250000174457822,0.0001676967521049,0.0250000175913929,0.0001705641607767,8535519,604904,10117,605967,10127,0.0708690356145888,0.0011852823477986,0.0709935740287146,0.0011864539227198
03-22-2021,120.09,118.6,-11.0,-4.0,33.0,-32.0,-31.0,10.0,0.025,1e-05,0.025,1e-05,0.0250000025375924,6.192747463859026e-05,0.0250000020823095,5.304425962749601e-05,0.0250000175908215,0.0001705584715058,0.0250000171047976,0.0001672215333122,8535519,605967,10127,607234,10137,0.0709935740287146,0.0011864539227198,0.0711420125712332,0.001187625497641
03-23-2021,118.75,116.63,-11.0,-2.0,35.0,-33.0,-32.0,10.0,0.025,1e-05,0.025,1e-05,0.025000002082178,5.30364248535824e-05,0.0250000015024678,4.127575765835916e-05,0.0250000171042901,0.0001672162039974,0.0250000163477643,0.0001611887009544,8535519,607234,10137,608704,10143,0.0711420125712332,0.001187625497641,0.0713142340846526,0.0011883284425938
03-24-2021,121.11,112.89,-13.0,-5.0,-6.0,-33.0,-34.0,12.0,0.025,1e-05,0.025,1e-05,0.0250000015024002,4.127021024466248e-05,0.0250000011974762,3.5234860667185167e-05,0.0250000163473151,0.0001611837258938,0.0250000154683165,0.0001538231009179,8535519,608704,10143,610263,10147,0.0713142340846526,0.0011883284425938,0.0714968826148708,0.0011887970725623
03-25-2021,130.34,128.41,-12.0,-2.0,27.0,-29.0,-32.0,10.0,0.025,1e-05,0.025,1e-05,0.0250000011974505,3.523156134945799e-05,0.0250000009137248,2.953005520613357e-05,0.0250000154679212,0.0001538184611505,0.0250000144375936,0.0001449203512476,8535519,610263,10147,612063,10155,0.0714968826148708,0.0011887970725623,0.0717077661006905,0.0011897343324992
03-26-2021,164.07,174.69,-11.0,-3.0,61.0,-23.0,-31.0,9.0,0.025,1e-05,0.025,1e-05,0.0250000009196747,2.965622016205483e-05,0.025000000598925,2.302197260634264e-05,0.0250000144372482,0.0001449160430085,0.025000013541214,0.0001372203147237,8535519,612062,10154,613975,10179,0.0717076489431984,0.0011896171750071,0.0719317712256278,0.0011925461123102
03-27-2021,165.3,181.69,-11.0,0.0,82.0,-10.0,-10.0,2.0,0.025,1e-05,0.025,1e-05,0.0250000006036919,2.3131678838650307e-05,0.025000000518254,2.1285103860466048e-05,0.0250000135402321,0.0001372117353079,0.0250000125971811,0.0001289117199099,8535519,613974,10178,615367,10199,0.0719316540681357,0.001192428954818,0.0720948544546617,0.0011948892621526
03-28-2021,115.15,116.15,-13.0,-6.0,4.0,-18.0,-14.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000005160216,2.1250699205908634e-05,0.025,1e-05,0.025000012595618,0.0001288991012997,0.0250000111579742,0.000115626310569,8535519,615366,10198,616510,10220,0.0720947372971696,0.0011947721046605,0.0722287654681572,0.0011973495694872
03-29-2021,127.37,126.42,-9.0,-2.0,37.0,-30.0,-32.0,9.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000111558793,0.0001156098686909,0.0250000100404763,0.0001053461531276,8535519,616509,10219,617941,10242,0.0722286483106651,0.001197232411995,0.0723964178393838,0.0011999270343139
03-30-2021,130.27,133.42,-6.0,2.0,77.0,-28.0,-34.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000100378978,0.0001053261009836,0.0250000090239315,9.59284660246578e-05,8535519,617941,10242,618976,10252,0.0723964178393838,0.0011999270343139,0.0725176758437301,0.0012010986092351
03-31-2021,128.97,122.1,-10.0,-2.0,0.0,-29.0,-36.0,11.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000090215862,9.590954779003876e-05,0.0250000076246392,8.267282136389095e-05,8535519,618976,10252,620802,10269,0.0725176758437301,0.0012010986092351,0.072731605424345,0.0012030902866012
04-01-2021,140.09,132.75,-7.0,3.0,8.0,-24.0,-34.0,10.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000076225098,8.265499057956014e-05,0.0250000066800931,7.376804527742533e-05,8535519,620801,10268,622339,10279,0.0727314882668529,0.001202973129109,0.0729116764897366,0.0012042618615224
04-02-2021,166.74,161.05,-8.0,3.0,19.0,-20.0,-39.0,11.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000006677498,7.374676687164581e-05,0.0250000043108041,5.08870863975533e-05,8535519,622339,10279,623881,10287,0.0729116764897366,0.0012042618615224,0.0730923333425887,0.0012051991214593
04-03-2021,156.02,166.41,-9.0,10.0,57.0,-10.0,-13.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000043084535,5.086707415194646e-05,0.0250000041892738,4.99144277627887e-05,8535519,623881,10287,625148,10329,0.0730923333425887,0.0012051991214593,0.0732407718851074,0.0012101197361285
04-04-2021,113.03,112.6,-26.0,-8.0,78.0,-14.0,-21.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000041871489,4.989562794862028e-05,0.0250000038284925,4.6508833209670586e-05,8535519,625148,10329,626171,10360,0.0732407718851074,0.0012101197361285,0.0733606239995482,0.0012137516183843
04-05-2021,138.59,140.36,-5.0,0.0,66.0,-22.0,-39.0,10.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000038265793,4.6491226644319895e-05,0.0250000033538439,4.192023357871804e-05,8535519,626171,10360,627605,10401,0.0733606239995482,0.0012137516183843,0.0735286278432512,0.0012185550755613
04-06-2021,136.07,141.32,-5.0,2.0,91.0,-25.0,-36.0,9.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000006188472,2.1264721932528276e-05,0.0250000033521267,4.190378442101016e-05,0.0250000029874215,3.830789061514409e-05,8535519,627605,10401,629155,10415,0.0735286278432512,0.0012185550755613,0.0737102219560404,0.001220195280451
04-07-2021,139.54,145.97,-4.0,3.0,75.0,-24.0,-37.0,9.0,0.025,1e-05,0.025,1e-05,0.0250000006178966,2.12324561745319e-05,0.025000000729719,2.3439390142352463e-05,0.025000002985885,3.8292560125294696e-05,0.0250000025578288,3.4062860894688253e-05,8535519,629155,10415,631083,10436,0.0737102219560404,0.001220195280451,0.0739361016008516,0.0012226555877855
04-08-2021,141.55,146.11,-7.0,1.0,66.0,-23.0,-36.0,9.0,0.025,1e-05,0.025,1e-05,0.0250000007290526,2.3413289675664712e-05,0.0250000008510706,2.590795370487664e-05,0.0250000025564587,3.4048614616138044e-05,0.0250000020018053,2.8564185429985775e-05,8535519,631083,10436,632625,10451,0.0739361016008516,0.0012226555877855,0.0741167584537038,0.0012244129501674
04-09-2021,158.72,163.04,-13.0,-6.0,33.0,-24.0,-35.0,10.0,0.025,1e-05,0.025,1e-05,0.0250000008506274,2.588790340823066e-05,0.0250000009387306,2.775462786065407e-05,0.0250000020005899,2.8551011096683737e-05,0.0250000017482279,2.6019423864447718e-05,8535519,632625,10451,634325,10458,0.0741167584537038,0.0012244129501674,0.0743159261903113,0.0012252330526122
04-10-2021,162.97,187.4,-10.0,0.0,79.0,-10.0,-12.0,2.0,0.025,1e-05,0.025,1e-05,0.0250000009446003,2.787235008461649e-05,0.0250000009097063,2.723307501811097e-05,0.0250000017471538,2.6007285853664785e-05,0.0250000015194948,2.3735212968991945e-05,8535519,634325,10458,635552,10472,0.0743159261903113,0.0012252330526122,0.074459678433145,0.0012268732575019
04-11-2021,128.4,135.05,-6.0,0.0,79.0,-10.0,-13.0,2.0,0.025,1e-05,0.025,1e-05,0.0250000009157058,2.7355927984247037e-05,0.0250000008977532,2.7121832312673724e-05,0.0250000015247982,2.378523024707177e-05,0.0250000012569052,2.1125469170101327e-05,8535519,635552,10472,636862,10486,0.074459678433145,0.0012268732575019,0.0746131547478249,0.0012285134623916
04-12-2021,125.43,124.62,-11.0,-2.0,30.0,-28.0,-31.0,9.0,0.025,1e-05,0.025,1e-05,0.0250000009038386,2.724851573506059e-05,0.0250000008733141,2.6772942897903256e-05,0.0250000012623076,2.117620596739322e-05,0.0250000012181466,2.071241501001993e-05,8535519,636862,10486,638910,10506,0.0746131547478249,0.0012285134623916,0.0748530932916908,0.0012308566122341
04-13-2021,125.98,126.04,-9.0,1.0,62.0,-29.0,-32.0,9.0,0.025,1e-05,0.025,1e-05,0.0250000008794537,2.690222443306484e-05,0.0250000008450881,2.6313755578342816e-05,0.0250000012174275,2.0702932777480933e-05,0.0250000011140098,1.9653497067067072e-05,8535519,638910,10506,640211,10510,0.0748530932916908,0.0012308566122341,0.0750055151889416,0.0012313252422026
04-14-2021,126.97,123.53,-10.0,-1.0,17.0,-28.0,-34.0,10.0,0.025,1e-05,0.025,1e-05,0.0250000008450665,2.6311440680471622e-05,0.0250000008732123,2.717146554537623e-05,0.0250000011133891,1.964475137024007e-05,0.025000000958575,1.8121066707953345e-05,8535519,640211,10510,641626,10529,0.0750055151889416,0.0012313252422026,0.0751712930402943,0.0012335512345529
04-15-2021,134.89,134.52,-10.0,-1.0,37.0,-25.0,-32.0,9.0,0.025,1e-05,0.025,1e-05,0.025000000873207,2.717031954848997e-05,0.0250000008619326,2.712399466171281e-05,0.0250000009580442,1.811303832042082e-05,0.0250000007864884,1.6424762532303126e-05,8535519,641626,10529,643220,10549,0.0751712930402943,0.0012335512345529,0.0753580420827368,0.0012358943843953
04-16-2021,160.85,166.07,-11.0,-2.0,51.0,-22.0,-31.0,9.0,0.025,1e-05,0.025,1e-05,0.0250000008681597,2.7257695924338383e-05,0.0250000008988962,2.8043877928926127e-05,0.0250000007860393,1.6417434918855144e-05,0.0250000005802492,1.4394220294195544e-05,8535519,643220,10549,644828,10564,0.0753580420827368,0.0012358943843953,0.0755464313300691,0.0012376517467772
04-17-2021,163.85,186.2,-10.0,1.0,97.0,-12.0,-12.0,2.0,0.025,1e-05,0.025,1e-05,0.0250000008988962,2.8043877928926127e-05,0.0250000009466509,2.916389498563624e-05,0.0250000005798734,1.4387573066359362e-05,0.0250000005066134,1.36827912700677e-05,8535519,644828,10564,646133,10581,0.0755464313300691,0.0012376517467772,0.0756993218572883,0.0012396434241432
04-18-2021,126.21,128.58,-7.0,0.0,78.0,-12.0,-13.0,2.0,0.025,1e-05,0.025,1e-05,0.0250000009466509,2.916389498563624e-05,0.0250000007827559,2.5665043182211254e-05,0.0250000005063041,1.3676816826149289e-05,0.0250000011559025,2.0074235080636555e-05,8535519,646133,10581,647111,10595,0.0756993218572883,0.0012396434241432,0.0758139018845837,0.0012412836290329
04-19-2021,123.0,120.18,-13.0,-3.0,22.0,-30.0,-31.0,10.0,0.025,1e-05,0.025,1e-05,0.0250000007827559,2.5665043182211254e-05,0.0250000006850805,2.356525071304468e-05,0.0250000011556515,2.0068910373894472e-05,0.0250000011780265,2.0323042195331358e-05,8535519,647111,10595,648347,10625,0.0758139018845837,0.0012412836290329,0.0759587085448465,0.0012447983537966
04-20-2021,129.74,134.29,-7.0,4.0,86.0,-28.0,-31.0,8.0,0.025,1e-05,0.025,1e-05,0.0250000006850805,2.356525071304468e-05,0.0250000005429229,2.0363112617084272e-05,0.0250000011778268,2.031834856911232e-05,0.0250000012038536,2.0582237373335334e-05,8535519,648347,10625,649608,10640,0.0759587085448465,0.0012447983537966,0.0761064441424124,0.0012465557161784
04-21-2021,128.27,124.69,-10.0,0.0,27.0,-29.0,-33.0,10.0,0.025,1e-05,0.025,1e-05,0.0250000005429229,2.0363112617084272e-05,0.0250000005672493,2.078149601539732e-05,0.0250000012036983,2.0578155228614757e-05,0.0250000012462723,2.101278011724901e-05,8535519,649608,10640,650982,10654,0.0761064441424124,0.0012465557161784,0.0762674185365881,0.0012481959210681
04-22-2021,135.56,131.61,-12.0,0.0,28.0,-27.0,-31.0,10.0,0.025,1e-05,0.025,1e-05,0.0250000005672493,2.078149601539732e-05,0.0250000005433829,2.020889313718845e-05,0.0250000012461549,2.100929308820569e-05,0.0250000012852679,2.1420590720758043e-05,8535519,650981,10653,652322,10666,0.0762673013790959,0.001248078763576,0.0764244095760316,0.0012496018109736
04-23-2021,159.63,166.44,-12.0,-2.0,50.0,-23.0,-30.0,9.0,0.025,1e-05,0.025,1e-05,0.0250000005421092,2.018983389107309e-05,0.0250000005511826,2.037814614324144e-05,0.0250000012845495,2.141338574942625e-05,0.025000001343901,2.20341670058024e-05,8535519,652321,10666,653326,10675,0.0764242924185395,0.0012496018109736,0.0765420356981221,0.0012506562284027
04-24-2021,155.24,173.61,-14.0,-2.0,58.0,-18.0,-13.0,4.0,0.025,1e-05,0.025,1e-05,0.0250000005500972,2.036061567506357e-05,0.025000000600475,2.1516607932944903e-05,0.0250000013432593,2.2027731753104848e-05,0.0250000014087861,2.272432489579334e-05,8535519,653326,10675,654210,10691,0.0765420356981221,0.0012506562284027,0.076645602921158,0.0012525307482767
04-25-2021,123.56,125.34,-9.0,-2.0,51.0,-15.0,-13.0,3.0,0.025,1e-05,0.025,1e-05,0.0250000005995607,2.15005747112969e-05,0.0250000006063728,2.171092394536281e-05,0.0250000014082127,2.271863981472977e-05,0.0250000014479303,2.3160514375020213e-05,8535519,654210,10691,654929,10706,0.076645602921158,0.0012525307482767,0.0767298391579937,0.0012542881106585
04-26-2021,127.84,129.12,-10.0,-1.0,52.0,-28.0,-31.0,9.0,0.025,1e-05,0.025,1e-05,0.0250000006056138,2.1696372299083723e-05,0.0250000006118582,2.1894572032181654e-05,0.0250000014534273,2.3214629743362564e-05,0.025000001389713,2.263801025673399e-05,8535519,654929,10706,656034,10724,0.0767298391579937,0.0012542881106585,0.0768592981867886,0.0012563969455167
04-27-2021,130.6,132.63,-7.0,4.0,90.0,-27.0,-31.0,8.0,0.025,1e-05,0.025,1e-05,0.0250000006112384,2.1881472186022574e-05,0.0250000005826205,2.130138967842314e-05,0.0250000013952424,2.269256069152104e-05,0.0250000013590801,2.237518709945019e-05,8535519,656020,10722,657154,10735,0.0768576579818989,0.0012561626305324,0.0769905145779653,0.00125768567793
04-28-2021,135.29,136.21,-6.0,4.0,67.0,-26.0,-33.0,9.0,0.025,1e-05,0.025,1e-05,0.0250000005795489,2.125111707390966e-05,0.0250000006496707,2.2820246628734743e-05,0.0250000013633942,2.2421618514565405e-05,0.0250000013204024,2.203751383977698e-05,8535519,657154,10735,658341,10751,0.0769905145779653,0.00125768567793,0.0771295805211141,0.001259560197804
04-29-2021,142.54,140.02,-9.0,3.0,57.0,-23.0,-32.0,9.0,0.025,1e-05,0.025,1e-05,0.0250000006470892,2.277448221229798e-05,0.0250000006222253,2.227558185712946e-05,0.0250000013248449,2.208462098191757e-05,0.0250000012748835,2.162941690951446e-05,8535519,658341,10751,659590,10770,0.0771295805211141,0.001259560197804,0.0772759102287746,0.0012617861901543
04-30-2021,168.46,174.38,-9.0,2.0,53.0,-20.0,-31.0,8.0,0.025,1e-05,0.025,1e-05,0.0250000006200848,2.2234233857115545e-05,0.0250000005935113,2.1654095974587252e-05,0.0250000012734963,2.16185422807882e-05,0.0250000013043605,2.194702764597272e-05,8535519,659590,10770,660553,10777,0.0772759102287746,0.0012617861901543,0.0773887328936881,0.0012626062925991
05-01-2021,172.25,200.24,-8.0,6.0,114.0,-5.0,-11.0,0.0,0.025,1e-05,0.025,1e-05,0.0250000005917641,2.161707271381668e-05,0.0250000005858943,2.155355859902919e-05,0.0250000013030962,2.1936799924295055e-05,0.0250000012835243,2.178688418416249e-05,8535519,660553,10777,661314,10791,0.0773887328936881,0.0012626062925991,0.077477889745193,0.0012642464974889
05-02-2021,132.94,137.02,-5.0,3.0,98.0,-8.0,-13.0,1.0,0.025,1e-05,0.025,1e-05,0.0250000005844949,2.15207816904524e-05,0.0250000005651382,2.1152841215622507e-05,0.0250000012882933,2.1835558673969523e-05,0.0250000013045215,2.2033773772045092e-05,8535519,661314,10791,661925,10807,0.077477889745193,0.0012642464974889,0.0775494729728795,0.0012661210173628
05-03-2021,126.46,123.0,-9.0,1.0,19.0,-28.0,-32.0,10.0,0.025,1e-05,0.025,1e-05,0.0250000005640428,2.1124247805943927e-05,0.0250000005662884,2.119041092449439e-05,0.0250000013034817,2.2024714470492238e-05,0.0250000013377449,2.239321564338145e-05,8535519,661925,10807,662696,10823,0.0775494729728795,0.0012661210173628,0.0776398013993056,0.0012679955372368
