date,Illinois-apple-driving,Illinois-apple-walking,Illinois-google-retail_and_recreation,Illinois-google-grocery_and_pharmacy,Illinois-google-parks,Illinois-google-transit_stations,Illinois-google-workplaces,Illinois-google-residential,Illinois-jh_beta_7,Illinois-jh_gamma_7,Illinois-cdc_beta_7,Illinois-cdc_gamma_7,Illinois-jh_beta_14,Illinois-jh_gamma_14,Illinois-cdc_beta_14,Illinois-cdc_gamma_14,Illinois-jh_beta_30,Illinois-jh_gamma_30,Illinois-cdc_beta_30,Illinois-cdc_gamma_30,Illinois-census_pop,Illinois-jh_confirmed,Illinois-jh_death,Illinois-cdc_confirmed,Illinois-cdc_death,Illinois-jh_confirmed_ratio,Illinois-jh_death_ratio,Illinois-cdc_confirmed_ratio,Illinois-cdc_death_ratio
06-09-2021,165.48,196.48,1.0,7.0,80.0,-23.0,-34.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000003401091,1.7175116321403482e-05,0.0250000003401091,1.7175116321403482e-05,0.0250000006003714,1.5901939629890807e-05,0.0250000006003714,1.5901939629890807e-05,12671821,1386262,25413,1386262,25413,0.1093972208098583,0.0020054734043354,0.1093972208098583,0.0020054734043354
06-10-2021,176.43,215.76,1.0,9.0,87.0,-22.0,-33.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000003260813,1.6871735820446655e-05,0.0250000003260813,1.6871735820446655e-05,0.0250000006283887,1.622179976155281e-05,0.0250000006283887,1.622179976155281e-05,12671821,1386628,25430,1386628,25430,0.1094261037936063,0.0020068149636899,0.1094261037936063,0.0020068149636899
06-11-2021,200.26,276.56,-5.0,3.0,84.0,-18.0,-34.0,5.0,0.025,1e-05,0.025,1e-05,0.025000000262113,1.545013662041463e-05,0.025000000262113,1.545013662041463e-05,0.0250000006178083,1.6141992644095305e-05,0.0250000006178083,1.6141992644095305e-05,12671821,1387029,25452,1387029,25452,0.1094577488113192,0.002008551099325,0.1094577488113192,0.002008551099325
06-12-2021,192.48,304.66,-6.0,6.0,129.0,-2.0,-9.0,-2.0,0.025,1e-05,0.025,1e-05,0.0250000002501026,1.5194352533268064e-05,0.0250000002501026,1.5194352533268064e-05,0.0250000006165985,1.6159146908452626e-05,0.0250000006165985,1.6159146908452626e-05,12671821,1387297,25469,1387297,25469,0.1094788980999652,0.0020098926586794,0.1094788980999652,0.0020098926586794
06-13-2021,156.54,227.33,2.0,6.0,180.0,-2.0,-10.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000000592728,1.594127359663599e-05,0.025000000592728,1.594127359663599e-05,12671821,1387595,25481,1387595,25481,0.1095024148462955,0.0020108396417531,0.1095024148462955,0.0020108396417531
06-14-2021,162.97,197.89,0.0,5.0,90.0,-23.0,-35.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000005068626,1.5079153382786568e-05,0.0250000005068626,1.5079153382786568e-05,12671821,1387760,25490,1387760,25490,0.109515435863559,0.0020115498790584,0.109515435863559,0.0020115498790584
06-15-2021,165.66,200.04,1.0,5.0,99.0,-23.0,-34.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000004411431,1.4434648210645371e-05,0.0250000004411431,1.4434648210645371e-05,12671821,1387986,25505,1387986,25505,0.109533270711447,0.0020127336079005,0.109533270711447,0.0020127336079005
06-16-2021,171.39,206.96,3.0,7.0,99.0,-21.0,-34.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000004254598,1.4315329358978964e-05,0.0250000004254598,1.4315329358978964e-05,12671821,1388338,25531,1388338,25531,0.109561048881609,0.0020147854045602,0.109561048881609,0.0020147854045602
06-17-2021,178.73,220.76,1.0,8.0,95.0,-21.0,-34.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000004601946,1.4715281230847087e-05,0.0250000004601946,1.4715281230847087e-05,12671821,1388586,25552,1388586,25552,0.1095806198651322,0.0020164426249392,0.1095806198651322,0.0020164426249392
06-18-2021,202.61,277.62,-4.0,5.0,84.0,-19.0,-36.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000004353772,1.448737229169342e-05,0.0250000004353772,1.448737229169342e-05,12671821,1388688,25566,1388688,25566,0.1095886692212587,0.0020175474385252,0.1095886692212587,0.0020175474385252
06-19-2021,198.76,306.72,-4.0,12.0,162.0,3.0,-10.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003958831,1.4106942144373326e-05,0.0250000003958831,1.4106942144373326e-05,12671821,1388688,25566,1388939,25566,0.1095886692212587,0.0020175474385252,0.1096084769505503,0.0020175474385252
06-20-2021,138.4,175.99,-2.0,6.0,123.0,-7.0,-13.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003129949,1.328358879085418e-05,0.0250000003129949,1.328358879085418e-05,12671821,1388688,25566,1389190,25566,0.1095886692212587,0.0020175474385252,0.109628284679842,0.0020175474385252
06-21-2021,159.83,192.4,-3.0,1.0,76.0,-25.0,-36.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002942241,1.3143323210833615e-05,0.0250000002942241,1.3143323210833615e-05,12671821,1389443,25592,1389443,25592,0.1096482502396459,0.0020195992351849,0.1096482502396459,0.0020195992351849
06-22-2021,164.8,204.69,0.0,3.0,105.0,-22.0,-35.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002299503,1.2511708557279516e-05,0.0250000002299503,1.2511708557279516e-05,12671821,1389634,25598,1389634,25600,0.109663323053569,0.0020200727267217,0.109663323053569,0.002020230557234
06-23-2021,166.56,199.85,-1.0,3.0,82.0,-22.0,-34.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002036305,1.228318869788349e-05,0.0250000002041557,1.2287023040542443e-05,12671821,1389892,25606,1389892,25608,0.1096836831896536,0.0020207040487708,0.1096836831896536,0.0020208618792831
06-24-2021,170.85,196.65,-5.0,2.0,39.0,-25.0,-34.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002132745,1.2434144267005312e-05,0.0250000002142837,1.244163357030253e-05,12671821,1390140,25624,1390140,25630,0.1097032541731768,0.0020221245233814,0.1097032541731768,0.0020225980149182
06-25-2021,189.99,247.78,-7.0,-2.0,39.0,-23.0,-35.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002033095,1.2371359353452128e-05,0.0250000002058129,1.2389990534604083e-05,12671821,1390432,25632,1390432,25637,0.1097262974279703,0.0020227558454305,0.1097262974279703,0.0020231504217112
06-26-2021,179.07,256.13,-10.0,-1.0,57.0,-9.0,-9.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001656633,1.2018834300902876e-05,0.0250000001692818,1.2046189250083538e-05,12671821,1390432,25632,1390681,25645,0.1097262974279703,0.0020227558454305,0.1097459473267496,0.0020237817437604
06-27-2021,150.55,215.86,0.0,2.0,148.0,-3.0,-10.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000000838075,1.1208364578622552e-05,0.0250000000905434,1.1259302172643514e-05,12671821,1390432,25632,1390930,25653,0.1097262974279703,0.0020227558454305,0.1097655972255289,0.0020244130658095
06-28-2021,153.1,178.63,-4.0,0.0,37.0,-27.0,-37.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000000440908,1.0845684155720183e-05,0.0250000000557903,1.093437388095088e-05,12671821,1391179,25652,1391179,25665,0.1097852471243083,0.0020243341505534,0.1097852471243083,0.0020253600488832
06-29-2021,157.97,181.22,-5.0,-2.0,50.0,-28.0,-37.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12671821,1391480,25656,1391480,25667,0.109809000616407,0.0020246498115779,0.109809000616407,0.0020255178793955
06-30-2021,166.84,187.95,1.0,5.0,53.0,-23.0,-35.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12671821,1391739,25660,1391739,25674,0.1098294396677478,0.0020249654726025,0.1098294396677478,0.0020260702861885
07-01-2021,182.82,220.9,4.0,12.0,96.0,-19.0,-35.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12671821,1392196,25670,1392196,25687,0.1098655039398047,0.0020257546251639,0.1098655039398047,0.0020270961845183
07-02-2021,200.35,261.61,-1.0,10.0,108.0,-14.0,-37.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12671821,1392552,25678,1392552,25696,0.1098935977709912,0.0020263859472131,0.1098935977709912,0.0020278064218236
07-03-2021,178.62,297.69,-7.0,16.0,177.0,1.0,-16.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12671821,1392552,25678,1392857,25703,0.1098935977709912,0.0020263859472131,0.1099176669241145,0.0020283588286166
07-04-2021,141.62,253.29,-16.0,4.0,252.0,-10.0,-24.0,-4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12671821,1392552,25678,1393162,25710,0.1098935977709912,0.0020263859472131,0.1099417360772378,0.0020289112354096
07-05-2021,143.04,199.94,-1.0,1.0,108.0,-33.0,-72.0,14.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12671821,1392552,25678,1393467,25717,0.1098935977709912,0.0020263859472131,0.1099658052303611,0.0020294636422026
07-06-2021,164.31,208.53,-1.0,5.0,84.0,-21.0,-37.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12671821,1393773,25705,1393773,25727,0.1099899532987405,0.0020285166591289,0.1099899532987405,0.002030252794764
07-07-2021,165.89,206.44,-1.0,5.0,70.0,-22.0,-36.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12671821,1394235,25711,1394235,25733,0.1100264121470781,0.0020289901506657,0.1100264121470781,0.0020307262863009
07-08-2021,176.22,227.71,-1.0,6.0,74.0,-21.0,-35.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12671821,1394852,25722,1394852,25748,0.1100751028601177,0.0020298582184833,0.1100751028601177,0.002031910015143
07-09-2021,202.41,301.57,-4.0,2.0,97.0,-15.0,-35.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12671821,1395497,25730,1395497,25755,0.1101260032003293,0.0020304895405324,0.1101260032003293,0.002032462421936
07-10-2021,186.97,298.15,-8.0,3.0,89.0,-1.0,-8.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12671821,1395497,25730,1396027,25763,0.1101260032003293,0.0020304895405324,0.1101678282860845,0.0020330937439851
07-11-2021,142.31,191.77,-5.0,-1.0,61.0,-8.0,-11.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12671821,1395497,25730,1396557,25771,0.1101260032003293,0.0020304895405324,0.1102096533718397,0.0020337250660343
07-12-2021,155.43,194.06,-4.0,3.0,52.0,-24.0,-36.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12671821,1397089,25757,1397089,25781,0.1102516362881072,0.0020326202524483,0.1102516362881072,0.0020345142185957
07-13-2021,160.07,199.56,-1.0,3.0,79.0,-22.0,-35.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12671821,1397667,25769,1397667,25793,0.1102972493061573,0.002033567235522,0.1102972493061573,0.0020354612016694
07-14-2021,168.63,208.6,0.0,4.0,79.0,-20.0,-34.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12671821,1398410,25776,1398409,25803,0.1103558833414708,0.002034119642315,0.1103558044262146,0.0020362503542308
07-15-2021,170.85,211.73,0.0,6.0,54.0,-21.0,-34.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12671821,1399270,25783,1399270,25811,0.1104237504617528,0.002034672049108,0.1104237504617528,0.0020368816762799
07-16-2021,196.32,269.96,-5.0,1.0,64.0,-17.0,-34.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12671821,1399946,25790,1399946,25820,0.1104770971749048,0.002035224455901,0.1104770971749048,0.0020375919135852
07-17-2021,195.5,325.61,-4.0,6.0,162.0,6.0,-8.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12671821,1399946,25790,1400885,25826,0.1104770971749048,0.002035224455901,0.1105511986004221,0.0020380654051221
07-18-2021,155.13,223.76,1.0,3.0,180.0,4.0,-10.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12671821,1399946,25790,1401824,25832,0.1104770971749048,0.002035224455901,0.1106253000259394,0.0020385388966589
07-19-2021,160.27,202.27,-1.0,5.0,83.0,-21.0,-36.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12671821,1402763,25810,1402763,25841,0.1106994014514567,0.0020368027610238,0.1106994014514567,0.0020392491339642
07-20-2021,164.64,205.03,0.0,4.0,91.0,-20.0,-35.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12671821,1403508,25816,1403508,25845,0.1107581933172825,0.0020372762525607,0.1107581933172825,0.0020395647949888
07-21-2021,166.13,208.62,1.0,5.0,84.0,-19.0,-34.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12671821,1404466,25825,1404466,25854,0.1108337941326664,0.0020379864898659,0.1108337941326664,0.002040275032294
07-22-2021,174.75,228.48,0.0,7.0,87.0,-19.0,-34.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12671821,1406459,25831,1406459,25860,0.1109910722381574,0.0020384599814028,0.1109910722381574,0.0020407485238309
07-23-2021,197.84,283.06,-5.0,2.0,80.0,-16.0,-34.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12671821,1407929,25834,1407929,25867,0.111107077664686,0.0020386967271712,0.111107077664686,0.0020413009306239
07-24-2021,189.09,310.86,-7.0,5.0,116.0,2.0,-8.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12671821,1407929,25834,1409226,25871,0.111107077664686,0.0020386967271712,0.1112094307519021,0.0020416165916485
07-25-2021,151.55,225.99,-1.0,3.0,151.0,0.0,-10.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12671821,1407929,25834,1410523,25875,0.111107077664686,0.0020386967271712,0.1113117838391183,0.002041932252673
07-26-2021,158.44,207.61,-1.0,5.0,71.0,-22.0,-36.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12671821,1411821,25842,1411821,25881,0.1114142158415905,0.0020393280492203,0.1114142158415905,0.0020424057442099
07-27-2021,162.68,212.37,-1.0,4.0,80.0,-20.0,-35.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12671821,1413490,25847,1413490,25886,0.1115459254040914,0.0020397226255011,0.1115459254040914,0.0020428003204906
07-28-2021,171.69,239.41,0.0,5.0,67.0,-20.0,-34.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12671821,1415572,25853,1415572,25893,0.111710226967379,0.0020401961170379,0.111710226967379,0.0020433527272836
07-29-2021,180.59,297.35,-1.0,6.0,70.0,-18.0,-34.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12671821,1417263,25865,1417263,25908,0.111843672665515,0.0020411431001116,0.111843672665515,0.0020445364561257
07-30-2021,202.06,345.15,-4.0,4.0,83.0,-13.0,-34.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12671821,1419611,25873,1419611,25916,0.1120289656869363,0.0020417744221607,0.1120289656869363,0.0020451677781748
07-31-2021,191.52,365.67,-5.0,6.0,135.0,7.0,-8.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12671821,1419611,25873,1421480,25920,0.1120289656869363,0.0020417744221607,0.1121764583006657,0.0020454834391994
08-01-2021,152.44,259.82,0.0,4.0,162.0,4.0,-10.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12671821,1419611,25873,1423349,25924,0.1120289656869363,0.0020417744221607,0.112323950914395,0.002045799100224
08-02-2021,157.49,217.64,-1.0,5.0,78.0,-21.0,-36.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12671821,1425219,25884,1425219,25930,0.1124715224433804,0.0020426424899783,0.1124715224433804,0.0020462725917608
08-03-2021,159.37,208.71,1.0,7.0,93.0,-19.0,-35.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12671821,1427901,25891,1427901,25940,0.1126831731603532,0.0020431948967713,0.1126831731603532,0.0020470617443223
08-04-2021,162.96,210.7,1.0,6.0,81.0,-19.0,-34.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12671821,1430265,25909,1430265,25960,0.1128697288258727,0.0020446153713819,0.1128697288258727,0.0020486400494451
08-05-2021,165.22,220.7,0.0,8.0,87.0,-19.0,-34.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12671821,1433313,25923,1433313,25974,0.1131102625265934,0.0020457201849678,0.1131102625265934,0.0020497448630311
08-06-2021,190.07,283.72,-6.0,2.0,77.0,-16.0,-35.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12671821,1436353,25936,1436353,25992,0.1133501649052649,0.0020467460832977,0.1133501649052649,0.0020511653376416
08-07-2021,187.11,329.33,-6.0,7.0,142.0,5.0,-9.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12671821,1436353,25936,1438972,26001,0.1133501649052649,0.0020467460832977,0.1135568439611007,0.0020518755749469
08-08-2021,146.42,219.56,-3.0,2.0,125.0,-1.0,-11.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12671821,1436353,25936,1441591,26010,0.1133501649052649,0.0020467460832977,0.1137635230169365,0.0020525858122522
08-09-2021,148.63,188.31,-6.0,2.0,23.0,-26.0,-37.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12671821,1444211,25965,1444211,26023,0.1139702809880284,0.0020490346257258,0.1139702809880284,0.002053611710582
08-10-2021,157.22,196.14,-3.0,2.0,42.0,-22.0,-35.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12671821,1447161,25975,1447161,26034,0.1142030809936472,0.0020498237782872,0.1142030809936472,0.0020544797783996
08-11-2021,159.7,197.14,-1.0,6.0,43.0,-23.0,-35.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12671821,1451094,25984,1451094,26048,0.1145134546960535,0.0020505340155925,0.1145134546960535,0.0020555845919856
08-12-2021,169.21,219.67,-2.0,6.0,57.0,-21.0,-34.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12671821,1454208,26008,1454208,26075,0.1147591968036796,0.0020524279817399,0.1147591968036796,0.0020577153039014
08-13-2021,193.67,281.91,-3.0,5.0,83.0,-16.0,-34.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12671821,1457687,26027,1457687,26092,0.1150337429797974,0.0020539273716066,0.1150337429797974,0.0020590568632558
08-14-2021,193.53,338.47,-3.0,8.0,154.0,7.0,-8.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12671821,1457687,26027,1460729,26102,0.1150337429797974,0.0020539273716066,0.1152738031889812,0.0020598460158173
08-15-2021,151.49,235.34,3.0,6.0,169.0,3.0,-10.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12671821,1457687,26027,1463771,26112,0.1150337429797974,0.0020539273716066,0.1155138633981651,0.0020606351683787
08-16-2021,157.35,216.36,1.0,7.0,70.0,-22.0,-36.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12671821,1466813,26057,1466813,26123,0.1157539236073489,0.0020562948292909,0.1157539236073489,0.0020615032361962
08-17-2021,159.84,212.19,1.0,7.0,72.0,-21.0,-35.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12671821,1470452,26073,1470452,26144,0.1160410962244495,0.0020575574733891,0.1160410962244495,0.0020631604565752
08-18-2021,162.22,218.67,0.0,7.0,59.0,-20.0,-33.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12671821,1474285,26118,1474285,26182,0.1163435784012416,0.0020611086599155,0.1163435784012416,0.0020661592363086
08-19-2021,172.19,246.91,-2.0,7.0,65.0,-20.0,-32.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12671821,1477465,26132,1477465,26197,0.116594528915773,0.0020622134735015,0.116594528915773,0.0020673429651507
08-20-2021,198.59,323.49,-5.0,3.0,76.0,-16.0,-32.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12671821,1482369,26150,1482369,26223,0.1169815293318931,0.0020636339481121,0.1169815293318931,0.0020693947618104
08-21-2021,189.85,350.56,-6.0,7.0,123.0,0.0,-8.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12671821,1482369,26150,1485440,26239,0.1169815293318931,0.0020636339481121,0.1172238780835051,0.0020706574059087
08-22-2021,148.32,253.4,0.0,7.0,162.0,-1.0,-10.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12671821,1482369,26150,1488511,26255,0.1169815293318931,0.0020636339481121,0.117466226835117,0.002071920050007
08-23-2021,152.47,243.78,-4.0,6.0,52.0,-23.0,-34.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12671821,1491582,26194,1491582,26275,0.117708575586729,0.0020671062193823,0.117708575586729,0.0020734983551298
08-24-2021,152.53,220.67,-6.0,1.0,27.0,-25.0,-33.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12671821,1494571,26209,1494571,26291,0.1179444532873373,0.0020682899482244,0.1179444532873373,0.0020747609992281
08-25-2021,158.82,220.47,-3.0,6.0,34.0,-22.0,-32.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12671821,1499022,26249,1499022,26335,0.1182957050924251,0.0020714465584701,0.1182957050924251,0.0020782332704983
08-26-2021,168.93,259.92,-3.0,8.0,53.0,-21.0,-32.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12671821,1503063,26308,1503063,26401,0.1186146016424948,0.0020761025585825,0.1186146016424948,0.0020834416774037
08-27-2021,192.71,293.71,-5.0,2.0,58.0,-18.0,-30.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12671821,1508005,26322,1508005,26420,0.1190046008383483,0.0020772073721685,0.1190046008383483,0.0020849410672704
08-28-2021,189.37,318.17,-5.0,6.0,125.0,-3.0,-7.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12671821,1508005,26322,1511360,26436,0.1190046008383483,0.0020772073721685,0.1192693615227045,0.0020862037113687
08-29-2021,141.22,210.97,-2.0,4.0,102.0,-7.0,-10.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12671821,1508005,26322,1514715,26452,0.1190046008383483,0.0020772073721685,0.1195341222070608,0.0020874663554669
08-30-2021,149.22,213.71,-4.0,4.0,51.0,-23.0,-32.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12671821,1518071,26360,1518071,26472,0.1197989618066732,0.0020802061519019,0.1197989618066732,0.0020890446605898
08-31-2021,153.41,207.03,-3.0,3.0,57.0,-22.0,-31.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002537432,1.5123545481708682e-05,0.025,1e-05,0.025,1e-05,12671821,1522942,26386,1522942,26500,0.1201833580193407,0.0020822579485616,0.1201833580193407,0.0020912542877617
