date,Oklahoma-apple-driving,Oklahoma-apple-walking,Oklahoma-google-retail_and_recreation,Oklahoma-google-grocery_and_pharmacy,Oklahoma-google-parks,Oklahoma-google-transit_stations,Oklahoma-google-workplaces,Oklahoma-google-residential,Oklahoma-jh_beta_7,Oklahoma-jh_gamma_7,Oklahoma-cdc_beta_7,Oklahoma-cdc_gamma_7,Oklahoma-jh_beta_14,Oklahoma-jh_gamma_14,Oklahoma-cdc_beta_14,Oklahoma-cdc_gamma_14,Oklahoma-jh_beta_30,Oklahoma-jh_gamma_30,Oklahoma-cdc_beta_30,Oklahoma-cdc_gamma_30,Oklahoma-census_pop,Oklahoma-jh_confirmed,Oklahoma-jh_death,Oklahoma-cdc_confirmed,Oklahoma-cdc_death,Oklahoma-jh_confirmed_ratio,Oklahoma-jh_death_ratio,Oklahoma-cdc_confirmed_ratio,Oklahoma-cdc_death_ratio
03-06-2021,162.32,180.48,-5.0,3.0,39.0,10.0,-6.0,1.0,0.0250000008229787,4.464749694445895e-05,0.025,1e-05,0.0250000028253061,6.646413056930039e-05,0.0250000012167393,3.533276704351001e-05,0.0250000052668671,5.911026587167541e-05,0.0250000034648163,4.353750058338208e-05,3956971,429635,4534,435419,6991,0.1085767371052251,0.0011458259360505,0.1100384612371432,0.0017667554298477
03-07-2021,116.38,109.22,-1.0,2.0,29.0,9.0,-6.0,2.0,0.0250000005790283,3.505745331695099e-05,0.025,1e-05,0.0250000027624321,6.616991455711104e-05,0.0250000011266424,3.338895822643587e-05,0.0250000051880138,5.857036573071368e-05,0.0250000032637526,4.16055049827475e-05,3956971,430103,4534,435667,7001,0.1086950093897579,0.0011458259360505,0.1101011354392033,0.0017692826154146
03-08-2021,129.65,128.03,-4.0,0.0,10.0,-1.0,-22.0,6.0,0.0250000003647836,2.6352747584800787e-05,0.025,1e-05,0.0250000026290537,6.443072337904608e-05,0.0250000010396595,3.152148945400163e-05,0.0250000050718072,5.76914749016014e-05,0.0250000031189174,4.025456262247789e-05,3956971,430286,4534,435937,7007,0.1087412568856329,0.0011458259360505,0.1101693694495107,0.0017707989267548
03-09-2021,135.16,130.51,-3.0,2.0,21.0,2.0,-22.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000025046389,6.290995357031711e-05,0.025000000939535,2.941186021254072e-05,0.0250000047529316,5.473155386457501e-05,0.0250000029422483,3.8577067473788696e-05,3956971,430565,4701,436419,7017,0.1088117653629506,0.0011880299350184,0.1102911797938372,0.0017733261123217
03-10-2021,138.68,135.46,3.0,8.0,33.0,8.0,-20.0,4.0,0.025,1e-05,0.025,1e-05,0.0250000026546289,6.532150409835824e-05,0.0250000008817058,2.824667419034142e-05,0.0250000045586947,5.2621128982829154e-05,0.0250000027849393,3.70836189937906e-05,3956971,431397,4701,436820,7026,0.10902202720212,0.0011880299350184,0.1103925199350715,0.001775600579332
03-11-2021,144.6,134.81,-3.0,3.0,2.0,4.0,-22.0,5.0,0.0250000003517937,2.1298163715390628e-05,0.025,1e-05,0.0250000026082127,6.385715808675413e-05,0.0250000008103488,2.677050730044924e-05,0.0250000047729812,5.480755010316238e-05,0.0250000025985685,3.5283282160767875e-05,3956971,432103,4701,437202,7034,0.1092004465031459,0.0011880299350184,0.1104890584237286,0.0017776223277855
03-12-2021,144.6,134.81,-7.0,-4.0,-5.0,7.0,-23.0,7.0,0.0250000004876536,2.7342229976894607e-05,0.025,1e-05,0.025000002491098,6.120688798772272e-05,0.0250000007433139,2.5395049550206125e-05,0.0250000045332768,5.237432960338181e-05,0.0250000025114485,3.4528393376881964e-05,3956971,432532,4701,437581,7040,0.1093088627639676,0.0011880299350184,0.1105848387567156,0.0017791386391257
03-13-2021,160.57,170.52,0.0,3.0,8.0,17.0,-8.0,2.0,0.0250000005740546,3.21499273204982e-05,0.025,1e-05,0.0250000025161452,6.202770192751859e-05,0.0250000006960294,2.4490306271203044e-05,0.0250000044606768,5.176981791422587e-05,0.0250000023472178,3.296266028162437e-05,3956971,433168,4701,437903,7046,0.109469591766025,0.0011880299350184,0.1106662141319711,0.0017806549504658
03-14-2021,121.16,113.32,3.0,1.0,2.0,14.0,-9.0,2.0,0.0250000006226321,3.574363509492141e-05,0.025,1e-05,0.0250000021129517,5.3359183039816765e-05,0.0250000006236774,2.3028663575980247e-05,0.0250000042109292,4.93891659627378e-05,0.0250000022132245,3.170949051225437e-05,3956971,433669,4701,438129,7048,0.1095962037629287,0.0011880299350184,0.110723328525784,0.0017811603875792
03-15-2021,147.39,150.21,8.0,4.0,32.0,10.0,-32.0,6.0,0.0250000006440395,3.8111744666689946e-05,0.025,1e-05,0.0250000017713777,4.618775019681308e-05,0.0250000005757723,2.2170636040585915e-05,0.0250000042633342,5.019344221834824e-05,0.0250000021368,3.106957437708218e-05,3956971,433996,4701,438347,7053,0.1096788427309677,0.0011880299350184,0.1107784211711432,0.0017824239803627
03-16-2021,150.85,151.38,9.0,5.0,70.0,14.0,-32.0,5.0,0.0250000006493953,3.928180363548666e-05,0.025,1e-05,0.0250000013946268,3.829753025074998e-05,0.0250000005227979,2.1185722203222973e-05,0.0250000040909935,4.870527737269205e-05,0.0250000020062262,2.9860271051250565e-05,3956971,434239,4788,438688,7065,0.1097402533402443,0.0012100164494508,0.1108645981989759,0.001785456603043
03-17-2021,151.82,153.21,16.0,6.0,9.0,15.0,-30.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000011037768,3.129002538719938e-05,0.0250000004783443,2.0283466058608985e-05,0.0250000040242162,4.810083934232992e-05,0.0250000019048829,2.892881521852097e-05,3956971,434745,4788,438953,7070,0.1098681289299315,0.0012100164494508,0.1109315686164998,0.0017867201958265
03-18-2021,157.99,149.51,8.0,5.0,3.0,14.0,-32.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000012925098,3.553341824142313e-05,0.0250000004109118,1.8857046664748054e-05,0.0250000040539037,4.854812997310045e-05,0.0250000018090293,2.8049360805592816e-05,3956971,435317,4788,439237,7078,0.1100126839443604,0.0012100164494508,0.1110033406866009,0.0017887419442801
03-19-2021,184.02,190.63,2.0,-1.0,40.0,16.0,-31.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000014413136,3.920344381996567e-05,0.0250000003452257,1.7423862483648542e-05,0.0250000040410912,4.859929676781312e-05,0.0250000016867557,2.6881621701899755e-05,3956971,435742,4788,439480,7081,0.1101200893309554,0.0012100164494508,0.1110647512958775,0.0017895000999501
03-20-2021,178.17,191.28,3.0,4.0,55.0,26.0,-8.0,-1.0,0.025,1e-05,0.025,1e-05,0.0250000015562859,4.2323584588029095e-05,0.0250000003364241,1.730414548648717e-05,0.0250000039348251,4.7735303846650426e-05,0.0250000016071106,2.6163937660872537e-05,3956971,435747,4788,439743,7089,0.1101213529237389,0.0012100164494508,0.1111312162762881,0.0017915218484037
03-21-2021,132.68,116.39,10.0,6.0,29.0,27.0,-7.0,0.0,0.0250000002683551,2.122148059180768e-05,0.025,1e-05,0.0250000016425547,4.490362125590914e-05,0.025,1e-05,0.0250000038603986,4.722252322935573e-05,0.0250000014141161,2.4240294252708223e-05,3956971,435755,4788,439957,7095,0.1101233746721924,0.0012100164494508,0.1111852980474206,0.0017930381597439
03-22-2021,128.7,120.08,-2.0,-4.0,-27.0,1.0,-22.0,7.0,0.0250000002794766,2.2460823400489168e-05,0.025,1e-05,0.0250000017085722,4.702033480722577e-05,0.025,1e-05,0.025000003793173,4.681514606853141e-05,0.025000001340249,2.3560365877739792e-05,3956971,436730,4788,440178,7100,0.110369775264969,0.0012100164494508,0.1112411488484499,0.0017943017525273
03-23-2021,139.38,135.25,5.0,4.0,14.0,7.0,-21.0,5.0,0.0250000002822814,2.307618400850937e-05,0.025,1e-05,0.0250000017581053,4.866733427310042e-05,0.025,1e-05,0.0250000036859885,4.600846974511612e-05,0.025000001206982,2.2251147551299684e-05,3956971,436929,4788,440472,7104,0.1104200662577511,0.0012100164494508,0.111315448104118,0.0017953126267541
03-24-2021,140.56,135.4,9.0,7.0,22.0,8.0,-20.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000035409613,4.48153076956072e-05,0.0250000010800498,2.1002979143153164e-05,3956971,437439,4850,440753,7114,0.1105489527216651,0.0012256849999658,0.111386462018549,0.001797839812321
03-25-2021,148.07,146.08,5.0,5.0,13.0,8.0,-21.0,4.0,0.025,1e-05,0.025,1e-05,0.0250000003824159,1.758682878892839e-05,0.025,1e-05,0.0250000034786555,4.430361005676739e-05,0.0250000009555281,1.9760301173887567e-05,3956971,437821,4850,441016,7119,0.1106454912103222,0.0012256849999658,0.1114529269989595,0.0017991034051045
03-26-2021,183.03,189.48,3.0,2.0,44.0,14.0,-20.0,3.0,0.025,1e-05,0.025,1e-05,0.025000000497371,2.004277321645713e-05,0.025,1e-05,0.02500000338737,4.350708358013932e-05,0.0250000008688547,1.8912174348299413e-05,3956971,438295,4850,441261,7122,0.1107652798061951,0.0012256849999658,0.1115148430453495,0.0017998615607746
03-27-2021,180.55,196.95,4.0,7.0,63.0,19.0,-7.0,0.0,0.025,1e-05,0.025,1e-05,0.0250000005903776,2.218877230373147e-05,0.025,1e-05,0.0250000031700567,4.141807260070869e-05,0.0250000007711145,1.794831259797052e-05,3956971,438306,4850,441465,7128,0.1107680597103188,0.0012256849999658,0.1115663976309151,0.0018013778721148
03-28-2021,129.58,123.13,11.0,9.0,54.0,21.0,-6.0,0.0,0.025,1e-05,0.025,1e-05,0.0250000006634177,2.4010140165053628e-05,0.025,1e-05,0.0250000029302825,3.910867048162633e-05,0.0250000006816583,1.706272462360529e-05,3956971,438319,4850,441661,7133,0.1107713450515558,0.0012256849999658,0.1116159304680271,0.0018026414648982
03-29-2021,139.35,135.72,6.0,5.0,19.0,6.0,-21.0,4.0,0.025,1e-05,0.025,1e-05,0.0250000007204824,2.55321031764032e-05,0.025,1e-05,0.0250000028499074,3.8463029303999386e-05,0.0250000006153954,1.6416100619706106e-05,3956971,439210,4850,441874,7137,0.1109965172855702,0.0012256849999658,0.111669759520603,0.001803652339125
03-30-2021,141.97,138.56,7.0,7.0,35.0,8.0,-21.0,4.0,0.025,1e-05,0.025,1e-05,0.0250000007646948,2.6765914493275192e-05,0.025,1e-05,0.0250000024225905,3.4186325530024074e-05,0.0250000005311287,1.557846132227542e-05,3956971,439340,4850,442119,7146,0.1110293706979404,0.0012256849999658,0.111731675566993,0.0018059268061352
03-31-2021,144.25,147.2,13.0,12.0,38.0,12.0,-20.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000020716723,3.070486517447481e-05,0.0250000004820509,1.5094704286334938e-05,3956971,439740,4953,442381,7150,0.111130458120618,0.0012517150113053,0.1117978878288468,0.001806937680362
04-01-2021,157.71,153.19,12.0,17.0,45.0,13.0,-21.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000017961245,2.772748435580189e-05,0.0250000004310947,1.4590908467042276e-05,3956971,440164,4953,442611,7153,0.1112376107886562,0.0012517150113053,0.1118560130968864,0.0018076958360321
04-02-2021,178.43,180.06,6.0,10.0,40.0,13.0,-29.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000003931447,1.6871895050053528e-05,0.025,1e-05,0.025000001460086,2.4156067009371363e-05,0.0250000003769274,1.4056107348106255e-05,3956971,440545,4953,442860,7153,0.1113338965587566,0.0012517150113053,0.1119189400175032,0.0018076958360321
04-03-2021,160.45,172.72,3.0,20.0,72.0,13.0,-9.0,0.0,0.025,1e-05,0.025,1e-05,0.0250000005410066,1.993745576495797e-05,0.025,1e-05,0.0250000015684212,2.5285793543851543e-05,0.0250000003022926,1.3314651288749475e-05,3956971,440547,4953,443069,7161,0.11133440199587,0.0012517150113053,0.1119717581958523,0.0018097175844857
04-04-2021,101.9,89.69,-16.0,4.0,48.0,12.0,-14.0,0.0,0.0250000003119384,2.2034379795241253e-05,0.025,1e-05,0.0250000006619027,2.266375883622706e-05,0.025,1e-05,0.0250000016638144,2.631778843698077e-05,0.0250000002300207,1.2584207069545431e-05,3956971,440547,4953,443284,7163,0.11133440199587,0.0012517150113053,0.1120260926855415,0.001810223021599
04-05-2021,143.05,138.11,6.0,8.0,26.0,8.0,-23.0,5.0,0.025000000341883,2.4270482692746684e-05,0.025,1e-05,0.0250000007584306,2.504219109769029e-05,0.025,1e-05,0.0250000017480118,2.7260912086775227e-05,0.0250000002113881,1.242155324176233e-05,3956971,441436,4953,443444,7167,0.111559068792771,0.0012517150113053,0.1120665276546125,0.0018112338958258
04-06-2021,143.49,140.34,5.0,8.0,41.0,7.0,-21.0,4.0,0.0250000003553868,2.5766495864057548e-05,0.025,1e-05,0.0250000008308137,2.702138930655187e-05,0.025,1e-05,0.0250000018216196,2.811449607183416e-05,0.025000000095634,1.1234899760828436e-05,3956971,440142,4953,443733,7172,0.111232050980409,0.0012517150113053,0.1121395633174971,0.0018124974886093
04-07-2021,143.44,142.89,12.0,11.0,28.0,13.0,-20.0,3.0,0.0250000003586891,2.650027859422046e-05,0.025,1e-05,0.0250000008879041,2.871048055458354e-05,0.025,1e-05,0.0250000018898955,2.8918307053287883e-05,0.025000000052468,1.0807268724274636e-05,3956971,441906,6669,443984,7175,0.1116778465144172,0.0016853800545922,0.1122029956752273,0.0018132556442794
04-08-2021,154.37,155.56,8.0,12.0,60.0,12.0,-20.0,3.0,0.0250000667384769,0.0001860141879673,0.025,1e-05,0.0250000035058167,6.680656810244404e-05,0.025,1e-05,0.0250000033928624,4.017526977456653e-05,0.025,1e-05,3956971,442389,6669,444222,7187,0.1117999095773004,0.0016853800545922,0.1122631426917205,0.0018162882669597
04-09-2021,176.39,175.78,-1.0,0.0,26.0,10.0,-20.0,4.0,0.0250002004231379,0.0003432516328351,0.025,1e-05,0.0250000062078654,0.000113385535135,0.025,1e-05,0.0250000034173036,3.662270503169367e-05,0.025,1e-05,3956971,442805,6669,444432,7194,0.1119050404968851,0.0016853800545922,0.1123162135886262,0.0018180572968566
04-10-2021,182.39,209.11,3.0,9.0,61.0,21.0,-7.0,0.0,0.0250003352867975,0.0004725600114617,0.025,1e-05,0.0250000084706411,0.00015570276038,0.025,1e-05,0.025000004680903,4.6749504835915485e-05,0.025,1e-05,3956971,442805,6669,444659,7198,0.1119050404968851,0.0016853800545922,0.1123735807009957,0.0018190681710833
04-11-2021,132.06,125.22,9.0,10.0,68.0,20.0,-7.0,0.0,0.0250004391817712,0.0005751274687078,0.025,1e-05,0.0250000103521872,0.0001940754117855,0.025,1e-05,0.0250000058370858,5.636262277550427e-05,0.025,1e-05,3956971,442805,6669,444829,7201,0.1119050404968851,0.0016853800545922,0.1124165428556337,0.0018198263267534
04-12-2021,138.86,134.67,2.0,5.0,15.0,7.0,-21.0,5.0,0.025000501182499,0.0006512541933469,0.025,1e-05,0.0250000118855013,0.0002284690040702,0.025,1e-05,0.0250000068963491,6.550473172698761e-05,0.025,1e-05,3956971,443773,6669,445026,7202,0.1121496720597649,0.0016853800545922,0.1124663284113024,0.0018200790453101
04-13-2021,142.45,138.05,4.0,6.0,39.0,8.0,-21.0,4.0,0.0250005221862676,0.0007000956699033,0.025,1e-05,0.0250000130795221,0.0002584561580428,0.025,1e-05,0.0250000078553748,7.412385892848099e-05,0.025,1e-05,3956971,443882,6669,445332,7207,0.1121772183824445,0.0016853800545922,0.1125436602896508,0.0018213426380936
04-14-2021,139.38,134.61,6.0,7.0,9.0,10.0,-20.0,4.0,0.0250005328884804,0.000727004894502,0.025,1e-05,0.0250000140279322,0.0002850090386872,0.025,1e-05,0.025000008727149,8.228240514773361e-05,0.025,1e-05,3956971,444228,6697,445554,7210,0.1122646590030606,0.0016924561741796,0.1125997638092369,0.0018221007937637
04-15-2021,148.87,140.67,3.0,8.0,10.0,8.0,-20.0,4.0,0.025,1e-05,0.025,1e-05,0.0250000138458543,0.00028721449188,0.025,1e-05,0.0250000095424461,9.01766553430544e-05,0.025,1e-05,3956971,444590,6697,445830,7214,0.1123561431205839,0.0016924561741796,0.1126695141308844,0.0018231116679904
04-16-2021,169.93,169.49,-4.0,-3.0,-15.0,6.0,-21.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000143961848,0.0003070620806062,0.025,1e-05,0.0250000095766186,9.024853726310848e-05,0.025,1e-05,3956971,444863,6697,446071,7215,0.1124251352865613,0.0016924561741796,0.1127304193030477,0.0018233643865471
04-17-2021,173.22,192.02,-2.0,3.0,19.0,12.0,-8.0,2.0,0.025,1e-05,0.025,1e-05,0.0250000147769146,0.0003234444039466,0.025,1e-05,0.0250000102311202,9.720831870271696e-05,0.025,1e-05,3956971,444863,6697,446294,7221,0.1124251352865613,0.0016924561741796,0.1127867755411904,0.0018248806978873
04-18-2021,127.46,119.9,5.0,6.0,39.0,19.0,-6.0,1.0,0.025,1e-05,0.025,1e-05,0.0250000150346478,0.0003366969115039,0.025,1e-05,0.0250000108124428,0.0001037187148222,0.025,1e-05,3956971,444863,6697,446475,7225,0.1124251352865613,0.0016924561741796,0.112832517599952,0.0018258915721141
04-19-2021,139.68,138.51,3.0,7.0,44.0,8.0,-20.0,4.0,0.025,1e-05,0.025,1e-05,0.025000015186413,0.0003466297848723,0.025,1e-05,0.0250000113320531,0.0001098385362658,0.025,1e-05,3956971,445650,6697,446635,7227,0.1126240247906795,0.0016924561741796,0.1128729525690231,0.0018263970092275
04-20-2021,134.74,133.47,-2.0,4.0,-2.0,5.0,-21.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000152265643,0.0003526096866442,0.025,1e-05,0.0250000118043429,0.0001156524308306,0.025,1e-05,3956971,445725,6697,446956,7231,0.1126429786824315,0.0016924561741796,0.1129540752257219,0.0018274078834542
04-21-2021,141.18,140.04,6.0,9.0,40.0,13.0,-19.0,3.0,0.025,1e-05,0.025,1e-05,0.0250000153087989,0.000357125091134,0.025,1e-05,0.0250000122204186,0.0001210714598833,0.025,1e-05,3956971,445963,6716,447176,7236,0.1127031256989247,0.0016972578267568,0.1130096733081945,0.0018286714762377
04-22-2021,146.89,138.5,0.0,6.0,18.0,10.0,-20.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000012565855,0.0001259516496797,0.025,1e-05,3956971,446246,6716,447408,7241,0.1127746450504691,0.0016972578267568,0.1130683040133475,0.0018299350690212
04-23-2021,166.74,161.76,-7.0,-4.0,-3.0,9.0,-20.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000128889088,0.0001306515410793,0.025,1e-05,3956971,446550,6716,447619,7244,0.1128514714917041,0.0016972578267568,0.11312162762881,0.0018306932246913
04-24-2021,177.9,197.75,-1.0,4.0,46.0,14.0,-8.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000126571177,0.0001296458401946,0.025,1e-05,3956971,446550,6716,447848,7246,0.1128514714917041,0.0016972578267568,0.1131795001782929,0.0018311986618046
04-25-2021,130.56,121.14,5.0,7.0,64.0,21.0,-6.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000128869111,0.0001335500160619,0.025,1e-05,3956971,446550,6716,447978,7248,0.1128514714917041,0.0016972578267568,0.1132123535906631,0.001831704098918
04-26-2021,139.06,137.57,2.0,5.0,31.0,8.0,-20.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000130756003,0.0001370701670574,0.025,1e-05,3956971,447278,6716,448178,7252,0.1130354506009773,0.0016972578267568,0.1132628973020019,0.0018327149731448
04-27-2021,135.99,138.55,0.0,3.0,25.0,6.0,-20.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000132473225,0.0001403821663657,0.025,1e-05,3956971,447393,6716,448475,7254,0.1130645132349971,0.0016972578267568,0.11333795471334,0.0018332204102582
04-28-2021,133.49,127.64,1.0,4.0,0.0,6.0,-20.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000133886994,0.0001433573621115,0.025,1e-05,3956971,447642,6788,448724,7255,0.1131274401556139,0.0017154535628388,0.1134008816339568,0.0018334731288149
04-29-2021,152.9,153.05,4.0,9.0,40.0,11.0,-20.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000135293429,0.0001461590428728,0.025,1e-05,3956971,447931,6788,448967,7256,0.1132004758184985,0.0017154535628388,0.1134622922432335,0.0018337258473716
04-30-2021,187.2,203.22,3.0,6.0,61.0,16.0,-20.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000136702529,0.0001488556726582,0.025,1e-05,3956971,448305,6788,449170,7256,0.1132949925587021,0.0017154535628388,0.1135135941102424,0.0018337258473716
05-01-2021,182.22,203.46,1.0,10.0,75.0,18.0,-7.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000129526738,0.0001424642911021,0.025,1e-05,3956971,448305,6788,449371,7256,0.1132949925587021,0.0017154535628388,0.1135643905401379,0.0018337258473716
05-02-2021,128.01,118.66,5.0,9.0,48.0,18.0,-6.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000130365835,0.000144420165842,0.025,1e-05,3956971,448305,6788,449520,7257,0.1132949925587021,0.0017154535628388,0.1136020456050853,0.0018339785659283
05-03-2021,138.3,139.85,3.0,10.0,21.0,8.0,-20.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000013103425,0.0001460813568102,0.025,1e-05,3956971,448872,6788,449692,7261,0.1134382839803476,0.0017154535628388,0.1136455131968366,0.0018349894401551
05-04-2021,138.77,138.77,4.0,9.0,27.0,7.0,-20.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000131684788,0.0001475625764946,0.025,1e-05,3956971,449041,6788,449914,7266,0.1134809934164288,0.0017154535628388,0.1137016167164227,0.0018362530329385
05-05-2021,148.99,160.12,11.0,16.0,66.0,15.0,-18.0,2.0,0.0250000002144125,2.0153908805693937e-05,0.025,1e-05,0.025000000232933,1.4748231812573968e-05,0.025,1e-05,0.0250000132208531,0.0001487521869321,0.025,1e-05,3956971,449266,6832,450137,7268,0.113537855091685,0.0017265731793333,0.1137579729545655,0.0018367584700519
05-06-2021,157.46,158.85,6.0,14.0,65.0,12.0,-20.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000132664397,0.0001496327822083,0.025,1e-05,3956971,449414,6832,450344,7269,0.1135752574380757,0.0017265731793333,0.1138102856958011,0.0018370111886086
05-07-2021,193.09,211.47,2.0,7.0,64.0,13.0,-20.0,3.0,0.025,1e-05,0.025,1e-05,0.0250000002593339,1.5015980409294598e-05,0.025,1e-05,0.0250000133825807,0.000150929489663,0.025,1e-05,3956971,449648,6832,450510,7271,0.1136343935803421,0.0017265731793333,0.1138522369762123,0.001837516625722
05-08-2021,186.17,211.94,4.0,16.0,88.0,18.0,-9.0,-1.0,0.025,1e-05,0.025,1e-05,0.0250000003298483,1.6706937020029743e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3956971,449648,6832,450659,7273,0.1136343935803421,0.0017265731793333,0.1138898920411597,0.0018380220628354
05-09-2021,119.82,107.81,9.0,14.0,25.0,18.0,-8.0,-1.0,0.025,1e-05,0.025,1e-05,0.0250000003859152,1.817300542004922e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3956971,449648,6832,450779,7276,0.1136343935803421,0.0017265731793333,0.113920218267963,0.0018387802185055
05-10-2021,141.8,139.09,1.0,8.0,18.0,8.0,-21.0,5.0,0.025,1e-05,0.025,1e-05,0.025000000429265,1.9409144314396177e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3956971,450315,6832,450886,7278,0.113802956857657,0.0017265731793333,0.1139472591535293,0.0018392856556189
05-11-2021,134.46,126.15,-3.0,3.0,-3.0,6.0,-21.0,7.0,0.025,1e-05,0.025,1e-05,0.025000000460437,2.038764140392937e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3956971,450400,6832,451064,7280,0.113824437934976,0.0017265731793333,0.1139922430566208,0.0018397910927322
05-12-2021,148.07,145.33,7.0,14.0,47.0,17.0,-19.0,3.0,0.025,1e-05,0.025,1e-05,0.0250000004845319,2.1171986896861275e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3956971,450543,6878,451191,7283,0.1138605766885832,0.0017381982329413,0.1140243383133209,0.0018405492484023
05-13-2021,162.03,162.29,6.0,14.0,67.0,16.0,-20.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3956971,450696,6878,451331,7284,0.1138992426277574,0.0017381982329413,0.1140597189112581,0.001840801966959
05-14-2021,193.3,195.64,1.0,6.0,59.0,19.0,-20.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000000113887,1.107133540096201e-05,0.025,1e-05,3956971,450847,6878,451448,7285,0.1139374031298182,0.0017381982329413,0.1140892869823913,0.0018410546855157
05-15-2021,186.72,205.71,0.0,9.0,75.0,21.0,-10.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3956971,450847,6878,451560,7286,0.1139374031298182,0.0017381982329413,0.114117591460741,0.0018413074040724
05-16-2021,126.39,109.78,-2.0,2.0,1.0,18.0,-7.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3956971,450847,6878,451655,7287,0.1139374031298182,0.0017381982329413,0.1141415997236269,0.0018415601226291
05-17-2021,145.2,147.79,3.0,8.0,25.0,10.0,-21.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3956971,451278,6878,451763,7288,0.1140463248277533,0.0017381982329413,0.1141688933277499,0.0018418128411858
05-18-2021,147.13,146.73,3.0,8.0,41.0,12.0,-21.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000002233902,1.5000810659015815e-05,0.025,1e-05,0.0250000000921859,1.0910512538695603e-05,0.025,1e-05,3956971,451349,6878,451912,7290,0.1140642678452786,0.0017381982329413,0.1142065483926973,0.0018423182782992
05-19-2021,146.99,143.48,7.0,11.0,31.0,14.0,-20.0,4.0,0.025,1e-05,0.025,1e-05,0.0250000002482185,1.5763218905414786e-05,0.025,1e-05,0.0250000001294204,1.1363965785864684e-05,0.025,1e-05,3956971,451473,6918,452059,7290,0.1140956049463086,0.001748306975209,0.1142436980205313,0.0018423182782992
05-20-2021,155.35,153.99,5.0,12.0,32.0,12.0,-22.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001923859,1.1999583121416264e-05,0.025,1e-05,3956971,451645,6918,452165,7290,0.11413907253806,0.001748306975209,0.1142704861875409,0.0018423182782992
05-21-2021,186.09,191.66,0.0,5.0,37.0,16.0,-21.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002507536,1.2607610188253108e-05,0.025,1e-05,3956971,451830,6918,452283,7290,0.1141858254710484,0.001748306975209,0.1143003069772308,0.0018423182782992
05-22-2021,175.04,196.74,-4.0,6.0,47.0,17.0,-9.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001543102,1.1600036323133883e-05,0.025,1e-05,3956971,451830,6918,452390,7290,0.1141858254710484,0.001748306975209,0.114327347862797,0.0018423182782992
