date,Georgia-apple-driving,Georgia-apple-walking,Georgia-google-retail_and_recreation,Georgia-google-grocery_and_pharmacy,Georgia-google-parks,Georgia-google-transit_stations,Georgia-google-workplaces,Georgia-google-residential,Georgia-jh_beta_7,Georgia-jh_gamma_7,Georgia-cdc_beta_7,Georgia-cdc_gamma_7,Georgia-jh_beta_14,Georgia-jh_gamma_14,Georgia-cdc_beta_14,Georgia-cdc_gamma_14,Georgia-jh_beta_30,Georgia-jh_gamma_30,Georgia-cdc_beta_30,Georgia-cdc_gamma_30,Georgia-census_pop,Georgia-jh_confirmed,Georgia-jh_death,Georgia-cdc_confirmed,Georgia-cdc_death,Georgia-jh_confirmed_ratio,Georgia-jh_death_ratio,Georgia-cdc_confirmed_ratio,Georgia-cdc_death_ratio
03-07-2021,137.64,169.91,-7.0,-4.0,37.0,-21.0,-15.0,3.0,0.0250000006433498,3.432762177331148e-05,0.0250000006433498,3.432762177331148e-05,0.0250000046862702,0.0001014426875441,0.0250000046862702,0.0001014426875441,0.0250000087106436,9.007871509759014e-05,0.0250000087106436,9.007871509759014e-05,10617423,1023487,17906,1023487,17906,0.0963969317225093,0.0016864732619205,0.0963969317225093,0.0016864732619205
03-08-2021,128.76,137.21,-12.0,-5.0,21.0,-26.0,-27.0,7.0,0.0250000007365119,3.921454260608296e-05,0.0250000007365119,3.921454260608296e-05,0.0249999913099358,7.807216150226895e-05,0.0249999913099358,7.807216150226895e-05,0.0250000085847151,8.916857560429642e-05,0.0250000085847151,8.916857560429642e-05,10617423,1024931,17948,1024931,17948,0.0965329345925089,0.0016904290240673,0.0965329345925089,0.0016904290240673
03-09-2021,127.0,131.01,-10.0,-2.0,15.0,-28.0,-28.0,8.0,0.0250000006917123,3.806510327082417e-05,0.0250000006917123,3.806510327082417e-05,0.0249999916685512,7.618439086658294e-05,0.0249999916685512,7.618439086658294e-05,0.0250000079453193,8.308395791298316e-05,0.0250000079453193,8.308395791298316e-05,10617423,1026692,17978,1026692,17978,0.0966987940482356,0.0016932545684579,0.0966987940482356,0.0016932545684579
03-10-2021,131.34,136.52,-8.0,-3.0,28.0,-24.0,-28.0,7.0,0.0250000005957758,3.455220176390722e-05,0.0250000005957758,3.455220176390722e-05,0.0249999921219917,7.34306990017412e-05,0.0249999921219917,7.34306990017412e-05,0.0250000081805981,8.58681551199764e-05,0.0250000081805981,8.58681551199764e-05,10617423,1028432,18036,1028432,18036,0.0968626756228889,0.001698717287613,0.0968626756228889,0.001698717287613
03-11-2021,139.11,145.57,-9.0,-3.0,15.0,-24.0,-28.0,8.0,0.0250000004424221,2.808292089076966e-05,0.0250000004424221,2.808292089076966e-05,0.0250000043039374,9.595277665620104e-05,0.0250000043039374,9.595277665620104e-05,0.0250000082774882,8.722645625329598e-05,0.0250000082774882,8.722645625329598e-05,10617423,1030146,18117,1030146,18117,0.0970241083924036,0.0017063462574675,0.0970241083924036,0.0017063462574675
03-12-2021,139.11,145.57,-9.0,-5.0,50.0,-20.0,-29.0,6.0,0.0250000003385225,2.3315542719445207e-05,0.0250000003385225,2.3315542719445207e-05,0.0250000038501585,8.642408551105517e-05,0.0250000038501585,8.642408551105517e-05,0.0250000078582516,8.333358839881656e-05,0.0250000078582516,8.333358839881656e-05,10617423,1031713,18164,1031713,18164,0.0971716959944046,0.0017107729436794,0.0971716959944046,0.0017107729436794
03-13-2021,173.14,227.56,-4.0,-1.0,73.0,-11.0,-11.0,1.0,0.025000000322867,2.24438716150808e-05,0.025000000322867,2.24438716150808e-05,0.0250000040944108,9.245129152653491e-05,0.0250000040944108,9.245129152653491e-05,0.0250000076261737,8.13293860127081e-05,0.0250000076261737,8.13293860127081e-05,10617423,1032967,18216,1032967,18216,0.0972898037499306,0.0017156705539564,0.0972898037499306,0.0017156705539564
03-14-2021,131.36,154.16,-2.0,-1.0,62.0,-13.0,-15.0,2.0,0.025,1e-05,0.025,1e-05,0.0250000039818034,9.056251247619756e-05,0.0250000039818034,9.056251247619756e-05,0.0250000074860294,8.025876578023499e-05,0.0250000074860294,8.025876578023499e-05,10617423,1033786,18215,1033786,18215,0.0973669411117933,0.0017155763691434,0.0973669411117933,0.0017155763691434
03-15-2021,132.93,142.33,-7.0,0.0,24.0,-22.0,-28.0,7.0,0.0250000003215993,2.2587152527820312e-05,0.0250000003215993,2.2587152527820312e-05,0.0250000042565026,9.764253918013424e-05,0.0250000042565026,9.764253918013424e-05,0.0250000069356286,7.506391568323267e-05,0.0250000069356286,7.506391568323267e-05,10617423,1034763,18262,1034763,18262,0.097458959674113,0.0017200030553553,0.097458959674113,0.0017200030553553
03-16-2021,127.38,134.76,-9.0,-2.0,-26.0,-26.0,-29.0,10.0,0.0250000003153284,2.254778753911009e-05,0.0250000003153284,2.254778753911009e-05,0.0250000040232058,9.322095195611084e-05,0.0250000040232058,9.322095195611084e-05,0.0250000065816239,7.183867188767761e-05,0.0250000065816239,7.183867188767761e-05,10617423,1036506,18287,1036506,18287,0.0976231238032053,0.0017223576756808,0.0976231238032053,0.0017223576756808
03-17-2021,134.01,146.0,-2.0,1.0,-16.0,-24.0,-28.0,8.0,0.0250000003190661,2.2983476167982417e-05,0.0250000003190661,2.2983476167982417e-05,0.0250000036176309,8.490618661570775e-05,0.0250000036176309,8.490618661570775e-05,0.0250000066823521,7.3208030809146e-05,0.0250000066823521,7.3208030809146e-05,10617423,1038550,18359,1038550,18359,0.0978156375610164,0.0017291389822181,0.0978156375610164,0.0017291389822181
03-18-2021,141.08,152.83,-5.0,-3.0,-8.0,-23.0,-31.0,10.0,0.0250000002998267,2.202105070983197e-05,0.0250000002998267,2.202105070983197e-05,0.0250000029867974,7.107414790825371e-05,0.0250000029867974,7.107414790825371e-05,0.0250000066525495,7.319515033767641e-05,0.0250000066525495,7.319515033767641e-05,10617423,1040817,18420,1040817,18420,0.0980291545321308,0.0017348842558123,0.0980291545321308,0.0017348842558123
03-19-2021,177.44,204.52,-5.0,-4.0,31.0,-17.0,-27.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000025008496,6.018602258841722e-05,0.0250000025008496,6.018602258841722e-05,0.0250000059168311,6.59695670244762e-05,0.0250000059168311,6.59695670244762e-05,10617423,1042417,18464,1042417,18464,0.0981798502329614,0.0017390283875851,0.0981798502329614,0.0017390283875851
03-20-2021,187.37,241.91,0.0,-1.0,55.0,-8.0,-10.0,1.0,0.025,1e-05,0.025,1e-05,0.0250000023906794,5.7631619038094816e-05,0.0250000023906794,5.7631619038094816e-05,0.0250000057176766,6.419109087979812e-05,0.0250000057176766,6.419109087979812e-05,10617423,1044134,18530,1044134,18530,0.0983415655569152,0.0017452445852444,0.0983415655569152,0.0017452445852444
03-21-2021,133.02,147.2,-2.0,-3.0,27.0,-13.0,-15.0,2.0,0.025,1e-05,0.025,1e-05,0.0250000021455631,5.191731237883495e-05,0.0250000021455631,5.191731237883495e-05,0.0250000054103545,6.12635688443991e-05,0.0250000054103545,6.12635688443991e-05,10617423,1045694,18530,1045638,18530,0.0984884938652251,0.0017452445852444,0.098483219515696,0.0017452445852444
03-22-2021,136.84,146.78,-4.0,0.0,40.0,-20.0,-26.0,6.0,0.0250000003266722,2.2797897721767023e-05,0.0250000003266722,2.2797897721767023e-05,0.0250000024048078,5.790277103631419e-05,0.0250000024048078,5.790277103631419e-05,0.0250000048013464,5.5298902086359046e-05,0.0250000048013464,5.5298902086359046e-05,10617423,1046382,18556,1046382,18556,0.0985532930165822,0.0017476933903829,0.0985532930165822,0.0017476933903829
03-23-2021,134.42,143.11,-5.0,0.0,17.0,-23.0,-28.0,7.0,0.0250000003031501,2.2116457006508652e-05,0.0250000003031501,2.2116457006508652e-05,0.0250000023802797,5.770359159528218e-05,0.0250000023802797,5.770359159528218e-05,0.0250000044627655,5.20852002088667e-05,0.0250000044627655,5.20852002088667e-05,10617423,1048173,18588,1048173,18588,0.0987219780166995,0.0017507073043995,0.0987219780166995,0.0017507073043995
03-24-2021,139.95,150.88,-3.0,-1.0,30.0,-22.0,-28.0,7.0,0.0250000003118456,2.277151157631877e-05,0.0250000003118456,2.277151157631877e-05,0.025000002422846,5.900424182134506e-05,0.025000002422846,5.900424182134506e-05,0.0250000046015228,5.371585790407018e-05,0.0250000046015228,5.371585790407018e-05,10617423,1049397,18660,1049397,18660,0.0988372602278349,0.0017574886109369,0.0988372602278349,0.0017574886109369
03-25-2021,141.45,148.94,-10.0,-5.0,-17.0,-23.0,-28.0,9.0,0.0250000002687848,2.074257238847738e-05,0.0250000002687848,2.074257238847738e-05,0.0250000023291097,5.6896382481607135e-05,0.0250000023291097,5.6896382481607135e-05,0.0250000044277213,5.209924054147883e-05,0.0250000044277213,5.209924054147883e-05,10617423,1051361,18751,1051361,18751,0.0990222392006045,0.0017660594289216,0.0990222392006045,0.0017660594289216
03-26-2021,178.53,206.68,-7.0,-4.0,36.0,-18.0,-28.0,6.0,0.0250000002702046,2.030009318769201e-05,0.0250000002702046,2.030009318769201e-05,0.025000002149444,5.242808524146133e-05,0.025000002149444,5.242808524146133e-05,0.0250000042534744,5.042949117217141e-05,0.0250000042534744,5.042949117217141e-05,10617423,1053020,18849,1053020,18849,0.0991784918054032,0.0017752895405975,0.0991784918054032,0.0017752895405975
03-27-2021,180.96,243.31,-4.0,-1.0,59.0,-9.0,-10.0,1.0,0.0250000003219478,2.1894151691956208e-05,0.0250000003219478,2.1894151691956208e-05,0.0250000022505194,5.385173713376573e-05,0.0250000022505194,5.385173713376573e-05,0.0250000039393219,4.724997559787437e-05,0.0250000039393219,4.724997559787437e-05,10617423,1054430,18926,1054430,18926,0.0993112923917602,0.0017825417712,0.0993112923917602,0.0017825417712
03-28-2021,122.4,142.27,-8.0,-6.0,-6.0,-17.0,-16.0,4.0,0.0250000003436876,2.235217119641049e-05,0.0250000003436876,2.235217119641049e-05,0.0250000023444149,5.509344036919752e-05,0.0250000023444149,5.509344036919752e-05,0.0250000036425047,4.421003468305879e-05,0.0250000036425047,4.421003468305879e-05,10617423,1055256,18926,1055256,18926,0.099389089047314,0.0017825417712,0.099389089047314,0.0017825417712
03-29-2021,138.73,157.2,-5.0,0.0,40.0,-21.0,-28.0,6.0,0.0250000004273123,2.632769375039997e-05,0.0250000004272975,2.632703097140683e-05,0.0250000027003326,6.287750535355681e-05,0.0250000027003326,6.287750535355681e-05,0.0250000037369629,4.523183229071901e-05,0.0250000037369629,4.523183229071901e-05,10617423,1056421,18962,1056421,18962,0.0994988143544813,0.0017859324244687,0.0994988143544813,0.0017859324244687
03-30-2021,140.32,154.68,-4.0,1.0,25.0,-23.0,-29.0,7.0,0.025000000457818,2.8150039179400155e-05,0.025000000457818,2.8150039179400155e-05,0.0250000027244277,6.348579960805618e-05,0.0250000027244277,6.348579960805618e-05,0.0250000036297227,4.419864014887471e-05,0.0250000036297227,4.419864014887471e-05,10617423,1057741,18987,1057741,18987,0.0996231383076665,0.0017882870447942,0.0996231383076665,0.0017882870447942
03-31-2021,135.93,143.23,-8.0,-5.0,-20.0,-22.0,-31.0,9.0,0.0250000004644472,2.9005573983107928e-05,0.0250000004644472,2.9005573983107928e-05,0.0250000028581564,6.677916774728718e-05,0.0250000028581564,6.677916774728718e-05,0.0250000037814957,4.5824370685000456e-05,0.0250000037814957,4.5824370685000456e-05,10617423,1059548,19055,1059548,19055,0.0997933302647921,0.0017946916120795,0.0997933302647921,0.0017946916120795
04-01-2021,159.69,182.44,0.0,5.0,1.0,-17.0,-29.0,7.0,0.0250000004224115,2.7310451792853716e-05,0.0250000004224115,2.7310451792853716e-05,0.0250000027153252,6.369571990774082e-05,0.0250000027153252,6.369571990774082e-05,0.0250000036578365,4.459054413844172e-05,0.0250000036578365,4.459054413844172e-05,10617423,1060973,19119,1060973,19119,0.0999275436233443,0.0018007194401127,0.0999275436233443,0.0018007194401127
04-02-2021,186.93,227.21,-2.0,4.0,31.0,-14.0,-35.0,7.0,0.0250000003606289,2.4454706850780426e-05,0.0250000003606289,2.4454706850780426e-05,0.0250000026619186,6.24827633719089e-05,0.0250000026619186,6.24827633719089e-05,0.0250000034540219,4.251557495753481e-05,0.0250000034540219,4.251557495753481e-05,10617423,1062555,19176,1062555,19176,0.1000765439975406,0.0018060879744548,0.1000765439975406,0.0018060879744548
04-03-2021,175.95,224.8,-3.0,9.0,39.0,-7.0,-14.0,1.0,0.025000000292037,2.118501823038955e-05,0.025000000292037,2.118501823038955e-05,0.0250000027241971,6.383681272982097e-05,0.0250000027241971,6.383681272982097e-05,0.0250000031119949,3.900201826946439e-05,0.0250000031119949,3.900201826946439e-05,10617423,1063680,19210,1063680,19210,0.1001825019121871,0.0018092902580974,0.1001825019121871,0.0018092902580974
04-04-2021,119.83,141.24,-23.0,-11.0,46.0,-17.0,-25.0,1.0,0.025,1e-05,0.025,1e-05,0.0250000026185657,6.166424853775189e-05,0.0250000026185657,6.166424853775189e-05,0.0250000028354708,3.617533941049428e-05,0.0250000028354708,3.617533941049428e-05,10617423,1064554,19212,1064554,19212,0.1002648194387658,0.0018094786277235,0.1002648194387658,0.0018094786277235
04-05-2021,145.83,165.86,-2.0,2.0,42.0,-16.0,-36.0,6.0,0.0250000002974928,2.170962646320356e-05,0.0250000002974928,2.170962646320356e-05,0.0250000028789342,6.80998245307687e-05,0.0250000028788473,6.809764791897224e-05,0.0250000027563339,3.541913931103374e-05,0.0250000027563339,3.541913931103374e-05,10617423,1065197,19212,1065197,19212,0.1003253802735371,0.0018094786277235,0.1003253802735371,0.0018094786277235
04-06-2021,146.05,168.77,0.0,3.0,35.0,-18.0,-36.0,7.0,0.0250000002705465,2.1079654117211903e-05,0.0250000002705465,2.1079654117211903e-05,0.0250000029120152,6.976650971176459e-05,0.0250000029120152,6.976650971176459e-05,0.0250000025731914,3.3646479206228846e-05,0.0250000025731914,3.3646479206228846e-05,10617423,1066671,19238,1066671,19238,0.1004642086879273,0.001811927432862,0.1004642086879273,0.001811927432862
04-07-2021,150.57,173.9,2.0,2.0,47.0,-16.0,-37.0,6.0,0.025000000261446,2.105475556528124e-05,0.025000000261446,2.105475556528124e-05,0.0250000028942536,7.021499258091849e-05,0.0250000028942536,7.021499258091849e-05,0.0250000026967091,3.503141499599448e-05,0.0250000026967091,3.503141499599448e-05,10617423,1068199,19305,1068199,19305,0.1006081230822206,0.0018182378153342,0.1006081230822206,0.0018182378153342
04-08-2021,150.13,175.93,-3.0,-1.0,13.0,-18.0,-36.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000026581571,6.527641500164796e-05,0.0250000026581571,6.527641500164796e-05,0.02500000268788,3.501938225600312e-05,0.02500000268788,3.501938225600312e-05,10617423,1069689,19374,1069689,19374,0.1007484584536191,0.0018247365674326,0.1007484584536191,0.0018247365674326
04-09-2021,173.04,215.05,-7.0,-6.0,38.0,-17.0,-35.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000023400505,5.8073709428126255e-05,0.0250000023400505,5.8073709428126255e-05,0.0250000027288335,3.548667944680124e-05,0.0250000027288335,3.548667944680124e-05,10617423,1071130,19424,1071130,19424,0.1008841787691796,0.0018294458080835,0.1008841787691796,0.0018294458080835
04-10-2021,162.11,213.55,-9.0,-7.0,-3.0,-13.0,-15.0,3.0,0.025,1e-05,0.025,1e-05,0.0250000019866615,4.993837074746368e-05,0.0250000019866615,4.993837074746368e-05,0.0250000026747928,3.4968225603275124e-05,0.0250000026747928,3.4968225603275124e-05,10617423,1072700,19488,1072700,19488,0.1010320489256197,0.0018354736361167,0.1010320489256197,0.0018354736361167
04-11-2021,138.27,160.77,-1.0,-2.0,56.0,-8.0,-16.0,1.0,0.025,1e-05,0.025,1e-05,0.0250000017988351,4.531161305593152e-05,0.0250000017988351,4.531161305593152e-05,0.0250000025484688,3.368237677380313e-05,0.0250000025484688,3.368237677380313e-05,10617423,1073792,19488,1073792,19488,0.1011348987414366,0.0018354736361167,0.1011348987414366,0.0018354736361167
04-12-2021,141.46,153.4,-4.0,1.0,40.0,-18.0,-27.0,5.0,0.025000000268089,2.017778182742208e-05,0.025000000268089,2.017778182742208e-05,0.025000002055733,5.109526998281821e-05,0.025000002055733,5.109526998281821e-05,0.0250000025238092,3.3492809450404115e-05,0.0250000025238092,3.3492809450404115e-05,10617423,1074731,19523,1074731,19523,0.1012233382808615,0.0018387701045724,0.1012233382808615,0.0018387701045724
04-13-2021,143.65,154.11,-3.0,2.0,29.0,-22.0,-28.0,6.0,0.0250000003252306,2.2993423774949805e-05,0.0250000003252306,2.2993423774949805e-05,0.025000002070913,5.151987586066367e-05,0.025000002070913,5.151987586066367e-05,0.0250000024804138,3.311412079213843e-05,0.0250000024804138,3.311412079213843e-05,10617423,1076644,19548,1076644,19548,0.1014035138281671,0.0018411247248979,0.1014035138281671,0.0018411247248979
04-14-2021,142.95,154.12,-3.0,-1.0,16.0,-21.0,-29.0,6.0,0.0250000003327684,2.3657615077383043e-05,0.0250000003327684,2.3657615077383043e-05,0.0250000021406604,5.32572211869733e-05,0.0250000021406604,5.32572211869733e-05,0.0250000026148827,3.457743391463859e-05,0.0250000026148827,3.457743391463859e-05,10617423,1078379,19600,1078379,19600,0.1015669244787553,0.0018460223351749,0.1015669244787553,0.0018460223351749
04-15-2021,151.71,167.33,-4.0,0.0,18.0,-19.0,-27.0,7.0,0.0250000002849505,2.1598646956579223e-05,0.0250000002849505,2.1598646956579223e-05,0.0250000019483527,4.894959384318178e-05,0.0250000019483527,4.894959384318178e-05,0.0250000025875897,3.4359052511158705e-05,0.0250000025875897,3.4359052511158705e-05,10617423,1079979,19662,1079979,19662,0.1017176201795859,0.0018518617935821,0.1017176201795859,0.0018518617935821
04-16-2021,175.76,212.5,-7.0,-5.0,46.0,-17.0,-27.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000018129696,4.568657635189145e-05,0.0250000018129696,4.568657635189145e-05,0.0250000026401534,3.493913977804566e-05,0.0250000026401534,3.493913977804566e-05,10617423,1081629,19718,1081629,19718,0.1018730251210675,0.0018571361431111,0.1018730251210675,0.0018571361431111
04-17-2021,177.43,244.6,-4.0,-3.0,66.0,-14.0,-12.0,1.0,0.025,1e-05,0.025,1e-05,0.0250000017422768,4.3794340005342506e-05,0.0250000017422768,4.3794340005342506e-05,0.0250000025351943,3.3880516269600395e-05,0.0250000025351943,3.3880516269600395e-05,10617423,1083300,19757,1083300,19757,0.1020304079436224,0.0018608093508189,0.1020304079436224,0.0018608093508189
04-18-2021,136.04,163.53,-1.0,0.0,61.0,-14.0,-15.0,1.0,0.025,1e-05,0.025,1e-05,0.0250000018159972,4.527168288944257e-05,0.0250000018159972,4.527168288944257e-05,0.0250000024657479,3.319083123922399e-05,0.0250000024657479,3.319083123922399e-05,10617423,1084272,19758,1084272,19758,0.102121955581877,0.0018609035356319,0.102121955581877,0.0018609035356319
04-19-2021,137.85,149.78,-5.0,1.0,39.0,-20.0,-26.0,6.0,0.0250000002739184,2.075202250185925e-05,0.0250000002739184,2.075202250185925e-05,0.0250000020438848,5.06689402645053e-05,0.0250000020438848,5.06689402645053e-05,0.02500000244205,3.301142978494742e-05,0.02500000244205,3.301142978494742e-05,10617423,1085161,19784,1085161,19784,0.102205685880651,0.0018633523407704,0.102205685880651,0.0018633523407704
04-20-2021,141.55,153.63,-3.0,2.0,31.0,-22.0,-28.0,7.0,0.0250000002629779,2.059340433655186e-05,0.0250000002629779,2.059340433655186e-05,0.025000002268778,5.609702048406285e-05,0.025000002268778,5.609702048406285e-05,0.0250000023382729,3.2017406776130746e-05,0.0250000023382729,3.2017406776130746e-05,10617423,1086473,19798,1086473,19798,0.1023292563553321,0.0018646709281527,0.1023292563553321,0.0018646709281527
04-21-2021,141.86,149.99,-3.0,1.0,21.0,-20.0,-28.0,6.0,0.0250000002579854,2.073360358235135e-05,0.0250000002579854,2.073360358235135e-05,0.0250000022929904,5.716953808814201e-05,0.0250000022929904,5.716953808814201e-05,0.0250000024507245,3.327150569648585e-05,0.0250000024509297,3.3273219302624446e-05,10617423,1087791,19829,1087791,19829,0.1024533919388913,0.0018675906573563,0.1024533919388913,0.0018675906573563
04-22-2021,149.1,162.11,-6.0,-1.0,15.0,-19.0,-27.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000020435063,5.2009643109628325e-05,0.0250000020435063,5.2009643109628325e-05,0.0250000024758939,3.361634170532525e-05,0.0250000024758939,3.361634170532525e-05,10617423,1089497,19875,1089497,19875,0.102614071229902,0.0018719231587551,0.102614071229902,0.0018719231587551
04-23-2021,174.54,209.97,-7.0,-3.0,49.0,-17.0,-27.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000017996601,4.673357165397685e-05,0.0250000017996601,4.673357165397685e-05,0.0250000024801054,3.373036105989936e-05,0.0250000024801054,3.373036105989936e-05,10617423,1091339,19917,1091339,19917,0.1027875596554832,0.0018758789209019,0.1027875596554832,0.0018758789209019
04-24-2021,150.69,204.43,-15.0,-12.0,-21.0,-20.0,-16.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000016936582,4.4401561980655897e-05,0.0250000016936582,4.4401561980655897e-05,0.0250000023530818,3.246945907053724e-05,0.0250000023530818,3.246945907053724e-05,10617423,1092852,19973,1092852,19973,0.1029300612775812,0.001881153270431,0.1029300612775812,0.001881153270431
04-25-2021,138.38,165.4,-1.0,0.0,59.0,-12.0,-15.0,1.0,0.025,1e-05,0.025,1e-05,0.0250000015236051,4.041902126111051e-05,0.0250000015236051,4.041902126111051e-05,0.0250000021665363,3.056817643891951e-05,0.0250000021665363,3.056817643891951e-05,10617423,1093768,19975,1093768,19975,0.1030163345663067,0.0018813416400571,0.1030163345663067,0.0018813416400571
04-26-2021,137.73,150.89,-5.0,1.0,44.0,-19.0,-26.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000017323082,4.526113884343439e-05,0.0250000017323082,4.526113884343439e-05,0.0250000019456637,2.8343888883607632e-05,0.0250000019456637,2.8343888883607632e-05,10617423,1094580,20009,1094580,20009,0.1030928126344782,0.0018845439236997,0.1030928126344782,0.0018845439236997
04-27-2021,140.8,153.47,-4.0,2.0,33.0,-21.0,-27.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000017102154,4.488575203933469e-05,0.0250000017102154,4.488575203933469e-05,0.0250000017965194,2.6853750856016345e-05,0.0250000017965194,2.6853750856016345e-05,10617423,1095879,20027,1095879,20027,0.1032151587065901,0.001886239250334,0.1032151587065901,0.001886239250334
04-28-2021,145.49,157.43,-2.0,1.0,37.0,-19.0,-28.0,6.0,0.025,1e-05,0.025,1e-05,0.025000001736348,4.567558124426939e-05,0.025000001736348,4.567558124426939e-05,0.0250000019021894,2.8005949188981856e-05,0.0250000019021894,2.8005949188981856e-05,10617423,1097279,20098,1097279,20098,0.1033470174448168,0.0018929263720584,0.1033470174448168,0.0018929263720584
04-29-2021,153.7,163.09,-4.0,1.0,20.0,-17.0,-27.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000016372741,4.321157475981893e-05,0.0250000016372741,4.321157475981893e-05,0.0250000018988306,2.7988206227046843e-05,0.0250000018988306,2.7988206227046843e-05,10617423,1098723,20158,1098723,20158,0.1034830203148165,0.0018985774608396,0.1034830203148165,0.0018985774608396
04-30-2021,178.06,209.17,-4.0,1.0,52.0,-14.0,-26.0,4.0,0.025,1e-05,0.025,1e-05,0.0250000015039316,3.975360398793246e-05,0.0250000015039316,3.975360398793246e-05,0.0250000019400834,2.8403223099667865e-05,0.0250000019400834,2.8403223099667865e-05,10617423,1100187,20190,1100187,20190,0.1036209068810765,0.0019015913748562,0.1036209068810765,0.0019015913748562
05-01-2021,185.17,249.28,-2.0,2.0,88.0,-5.0,-12.0,0.0,0.025,1e-05,0.025,1e-05,0.0250000014008055,3.71027312133396e-05,0.0250000014008055,3.71027312133396e-05,0.025000001833859,2.7302905533997413e-05,0.025000001833859,2.7302905533997413e-05,10617423,1101487,20212,1101487,20212,0.1037433471380013,0.0019036634407426,0.1037433471380013,0.0019036634407426
05-02-2021,134.32,156.9,-3.0,1.0,51.0,-7.0,-15.0,1.0,0.025,1e-05,0.025,1e-05,0.025000001389108,3.673600237272557e-05,0.025000001389108,3.673600237272557e-05,0.0250000017371291,2.631425715616656e-05,0.0250000017371291,2.631425715616656e-05,10617423,1102789,20212,1102789,20212,0.1038659757645522,0.0019036634407426,0.1038659757645522,0.0019036634407426
05-03-2021,127.58,131.15,-12.0,-2.0,-20.0,-21.0,-29.0,8.0,0.025,1e-05,0.025,1e-05,0.0250000015829414,4.13778019357548e-05,0.0250000015829414,4.13778019357548e-05,0.0250000016510681,2.5475509803763213e-05,0.0250000016510681,2.5475509803763213e-05,10617423,1103659,20227,1103659,20227,0.1039479165518789,0.0019050762129379,0.1039479165518789,0.0019050762129379
05-04-2021,131.31,139.25,-9.0,0.0,-24.0,-23.0,-29.0,9.0,0.025,1e-05,0.025,1e-05,0.0250000015864331,4.19005006556152e-05,0.0250000015864331,4.19005006556152e-05,0.0250000016366737,2.539286173085998e-05,0.0250000016366737,2.539286173085998e-05,10617423,1104837,20241,1104837,20241,0.1040588662616154,0.0019063948003201,0.1040588662616154,0.0019063948003201
05-05-2021,150.44,167.82,1.0,6.0,19.0,-16.0,-28.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000016505251,4.387210647530463e-05,0.0250000016505251,4.387210647530463e-05,0.0250000017231808,2.636809227119777e-05,0.0250000017231808,2.636809227119777e-05,10617423,1105855,20273,1105855,20273,0.1041547464012689,0.0019094087143368,0.1041547464012689,0.0019094087143368
05-06-2021,156.19,169.53,-2.0,4.0,24.0,-14.0,-27.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000016077266,4.330769529325211e-05,0.0250000016077266,4.330769529325211e-05,0.0250000018173292,2.741297205804029e-05,0.0250000018173292,2.741297205804029e-05,10617423,1107068,20294,1107068,20294,0.1042689925794611,0.0019113865954102,0.1042689925794611,0.0019113865954102
05-07-2021,187.6,218.59,-4.0,3.0,53.0,-12.0,-26.0,3.0,0.025,1e-05,0.025,1e-05,0.0250000014561047,4.027007456185096e-05,0.0250000014561047,4.027007456185096e-05,0.0250000018193073,2.7511060299414884e-05,0.0250000018193073,2.7511060299414884e-05,10617423,1108317,20337,1108317,20337,0.104386629410922,0.00191543654237,0.104386629410922,0.00191543654237
05-08-2021,184.22,243.74,0.0,11.0,73.0,-5.0,-12.0,-1.0,0.025,1e-05,0.025,1e-05,0.0250000013551347,3.811965775283203e-05,0.0250000013551347,3.811965775283203e-05,0.0250000016899099,2.622569571030484e-05,0.0250000016899099,2.622569571030484e-05,10617423,1109330,20368,1109330,20368,0.1044820386265104,0.0019183562715736,0.1044820386265104,0.0019183562715736
05-09-2021,129.12,148.46,1.0,10.0,53.0,-8.0,-17.0,-1.0,0.025,1e-05,0.025,1e-05,0.0250000011639378,3.3867850567656834e-05,0.0250000011639378,3.3867850567656834e-05,0.0250000015546491,2.4870712492017727e-05,0.0250000015546491,2.4870712492017727e-05,10617423,1109958,20367,1109958,20367,0.1045411866890864,0.0019182620867606,0.1045411866890864,0.0019182620867606
05-10-2021,139.19,150.42,-6.0,5.0,16.0,-14.0,-28.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000012987119,3.717180276025148e-05,0.0250000012987119,3.717180276025148e-05,0.0250000014720189,2.408782924394237e-05,0.0250000014720189,2.408782924394237e-05,10617423,1110418,20368,1110418,20368,0.1045845117030752,0.0019183562715736,0.1045845117030752,0.0019183562715736
05-11-2021,145.96,159.89,-5.0,9.0,18.0,-14.0,-28.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000011864758,3.506563865371759e-05,0.0250000011864758,3.506563865371759e-05,0.0250000013340706,2.27543448866007e-05,0.0250000013340706,2.27543448866007e-05,10617423,1111376,20391,1111376,20391,0.1046747407539475,0.001920522522273,0.1046747407539475,0.001920522522273
