date,West Virginia-apple-driving,West Virginia-apple-walking,West Virginia-google-retail_and_recreation,West Virginia-google-grocery_and_pharmacy,West Virginia-google-parks,West Virginia-google-transit_stations,West Virginia-google-workplaces,West Virginia-google-residential,West Virginia-jh_beta_7,West Virginia-jh_gamma_7,West Virginia-cdc_beta_7,West Virginia-cdc_gamma_7,West Virginia-jh_beta_14,West Virginia-jh_gamma_14,West Virginia-cdc_beta_14,West Virginia-cdc_gamma_14,West Virginia-jh_beta_30,West Virginia-jh_gamma_30,West Virginia-cdc_beta_30,West Virginia-cdc_gamma_30,West Virginia-census_pop,West Virginia-jh_confirmed,West Virginia-jh_death,West Virginia-cdc_confirmed,West Virginia-cdc_death,West Virginia-jh_confirmed_ratio,West Virginia-jh_death_ratio,West Virginia-cdc_confirmed_ratio,West Virginia-cdc_death_ratio
06-30-2021,175.73,136.42,2.0,10.0,53.0,10.0,-25.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000005873666,1.599433262880564e-05,0.0250000005843282,1.596722686929151e-05,1792147,164041,2891,164041,2891,0.0915332280220316,0.0016131489213775,0.0915332280220316,0.0016131489213775
07-01-2021,193.24,140.62,10.0,17.0,35.0,19.0,-26.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000006497093,1.663398496596155e-05,0.0250000006449715,1.659174212034131e-05,1792147,164097,2897,164097,2897,0.0915644754587653,0.0016164968610275,0.0915644754587653,0.0016164968610275
07-02-2021,228.93,171.71,8.0,20.0,99.0,35.0,-28.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000006020069,1.613574048800004e-05,0.0250000006020069,1.613574048800004e-05,1792147,164149,2899,164149,2899,0.0915934909357324,0.0016176128409109,0.0915934909357324,0.0016176128409109
07-03-2021,194.22,148.69,0.0,28.0,208.0,35.0,-12.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000006013985,1.611355227258003e-05,0.0250000006013985,1.611355227258003e-05,1792147,164149,2899,164180,2899,0.0915934909357324,0.0016176128409109,0.0916107886239242,0.0016176128409109
07-04-2021,148.55,119.49,-2.0,24.0,235.0,5.0,-18.0,-4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000005051829,1.5137585759139802e-05,0.0250000005051829,1.5137585759139802e-05,1792147,164149,2899,164211,2899,0.0915934909357324,0.0016176128409109,0.0916280863121161,0.0016176128409109
07-05-2021,176.47,123.09,2.0,10.0,102.0,14.0,-60.0,11.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000004252651,1.434189851350235e-05,0.0250000004252651,1.434189851350235e-05,1792147,164149,2899,164242,2899,0.0915934909357324,0.0016176128409109,0.091645384000308,0.0016176128409109
07-06-2021,176.54,143.25,7.0,19.0,76.0,10.0,-27.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000004734524,1.485969586623464e-05,0.0250000004724458,1.4850693389414898e-05,1792147,164279,2901,164279,2901,0.0916660296281499,0.0016187288207942,0.0916660296281499,0.0016187288207942
07-07-2021,179.36,137.08,3.0,11.0,63.0,11.0,-26.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000005210067,1.5366207518285692e-05,0.0250000005189283,1.534760353595447e-05,1792147,164346,2901,164346,2901,0.091703414954242,0.0016187288207942,0.091703414954242,0.0016187288207942
07-08-2021,188.81,141.35,3.0,12.0,50.0,14.0,-26.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003838195,1.400667398104342e-05,0.0250000003838195,1.400667398104342e-05,1792147,164399,2904,164399,2904,0.0917329884211507,0.0016204027906192,0.0917329884211507,0.0016204027906192
07-09-2021,219.44,176.61,-2.0,9.0,71.0,24.0,-25.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000004054492,1.4244281765098364e-05,0.0250000004054492,1.4244281765098364e-05,1792147,164465,2908,164465,2908,0.0917698157573011,0.0016226347503859,0.0917698157573011,0.0016226347503859
07-10-2021,215.61,163.96,-3.0,16.0,145.0,47.0,-9.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1792147,164465,2908,164517,2908,0.0917698157573011,0.0016226347503859,0.0917988312342681,0.0016226347503859
07-11-2021,171.17,111.06,7.0,18.0,123.0,48.0,-10.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1792147,164465,2908,164569,2908,0.0917698157573011,0.0016226347503859,0.0918278467112351,0.0016226347503859
07-12-2021,172.49,137.97,2.0,13.0,56.0,12.0,-27.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1792147,164625,2910,164625,2910,0.0918590941479688,0.0016237507302693,0.0918590941479688,0.0016237507302693
07-13-2021,168.93,142.95,5.0,16.0,65.0,7.0,-25.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1792147,164685,2909,164685,2909,0.0918925735444693,0.0016231927403276,0.0918925735444693,0.0016231927403276
07-14-2021,174.24,141.56,5.0,12.0,64.0,10.0,-24.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1792147,164763,2916,164763,2916,0.0919360967599198,0.0016270986699193,0.0919360967599198,0.0016270986699193
07-15-2021,195.49,150.85,8.0,15.0,73.0,17.0,-24.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1792147,164843,2917,164843,2917,0.0919807359552536,0.001627656659861,0.0919807359552536,0.001627656659861
07-16-2021,227.84,178.1,0.0,8.0,80.0,24.0,-25.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1792147,164933,2919,164933,2919,0.0920309550500042,0.0016287726397443,0.0920309550500042,0.0016287726397443
07-17-2021,213.3,159.21,0.0,15.0,121.0,41.0,-9.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1792147,164933,2919,165013,2919,0.0920309550500042,0.0016287726397443,0.0920755942453381,0.0016287726397443
07-18-2021,178.92,122.66,11.0,21.0,149.0,49.0,-10.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1792147,164933,2919,165093,2919,0.0920309550500042,0.0016287726397443,0.092120233440672,0.0016287726397443
07-19-2021,176.06,139.92,4.0,14.0,65.0,15.0,-27.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1792147,165177,2919,165177,2919,0.0921671045957725,0.0016287726397443,0.0921671045957725,0.0016287726397443
07-20-2021,172.16,141.69,6.0,15.0,74.0,7.0,-25.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1792147,165259,2919,165259,2919,0.0922128597709897,0.0016287726397443,0.0922128597709897,0.0016287726397443
07-21-2021,174.33,136.67,4.0,12.0,67.0,8.0,-24.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1792147,165398,2920,165398,2920,0.0922904203728823,0.001629330629686,0.0922904203728823,0.001629330629686
07-22-2021,188.43,145.7,5.0,13.0,75.0,14.0,-24.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1792147,165524,2934,165524,2934,0.0923607271055332,0.0016371424888694,0.0923607271055332,0.0016371424888694
07-23-2021,215.43,166.81,-2.0,8.0,92.0,23.0,-25.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1792147,165702,2936,165702,2936,0.092460049315151,0.0016382584687528,0.092460049315151,0.0016382584687528
07-24-2021,216.29,165.61,-1.0,18.0,179.0,40.0,-8.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1792147,165702,2936,165836,2936,0.092460049315151,0.0016382584687528,0.0925348199673352,0.0016382584687528
07-25-2021,171.22,119.16,7.0,20.0,126.0,42.0,-10.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1792147,165702,2936,165970,2936,0.092460049315151,0.0016382584687528,0.0926095906195195,0.0016382584687528
07-26-2021,171.54,136.29,2.0,13.0,58.0,14.0,-27.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1792147,166108,2936,166108,2936,0.0926865932314704,0.0016382584687528,0.0926865932314704,0.0016382584687528
07-27-2021,169.17,136.91,4.0,16.0,69.0,9.0,-25.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1792147,166297,2936,166297,2936,0.0927920533304466,0.0016382584687528,0.0927920533304466,0.0016382584687528
07-28-2021,169.71,134.72,2.0,12.0,68.0,12.0,-24.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1792147,166493,2939,166493,2939,0.0929014193590146,0.0016399324385778,0.0929014193590146,0.0016399324385778
07-29-2021,179.31,130.92,2.0,12.0,54.0,14.0,-24.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1792147,166748,2944,166748,2944,0.0930437067941413,0.0016427223882862,0.0930437067941413,0.0016427223882862
07-30-2021,213.39,167.27,2.0,13.0,76.0,22.0,-25.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1792147,167016,2946,167016,2946,0.0931932480985097,0.0016438383681695,0.0931932480985097,0.0016438383681695
07-31-2021,210.22,153.7,1.0,19.0,149.0,44.0,-8.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1792147,167016,2946,167237,2947,0.0931932480985097,0.0016438383681695,0.0933165638756195,0.0016443963581112
08-01-2021,167.85,113.47,11.0,22.0,129.0,48.0,-9.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1792147,167016,2946,167458,2948,0.0931932480985097,0.0016438383681695,0.0934398796527293,0.0016449543480529
08-02-2021,168.55,134.15,6.0,17.0,67.0,12.0,-27.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1792147,167681,2949,167681,2949,0.0935643114097225,0.0016455123379945,0.0935643114097225,0.0016455123379945
08-03-2021,167.37,133.63,8.0,21.0,65.0,9.0,-25.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1792147,167948,2954,167948,2954,0.0937132947241493,0.0016483022877029,0.0937132947241493,0.0016483022877029
08-04-2021,172.23,140.11,5.0,15.0,65.0,10.0,-25.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1792147,168330,2956,168330,2956,0.0939264468818685,0.0016494182675863,0.0939264468818685,0.0016494182675863
08-05-2021,174.47,140.17,6.0,17.0,66.0,14.0,-24.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1792147,168733,2961,168733,2961,0.0941513168283628,0.0016522082172946,0.0941513168283628,0.0016522082172946
08-06-2021,214.9,177.75,-2.0,11.0,79.0,21.0,-25.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1792147,169162,2965,169162,2965,0.0943906945133407,0.0016544401770613,0.0943906945133407,0.0016544401770613
08-07-2021,208.12,176.0,-1.0,20.0,148.0,40.0,-8.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1792147,169162,2965,169507,2967,0.0943906945133407,0.0016544401770613,0.0945832010432179,0.0016555561569447
08-08-2021,171.05,123.18,9.0,23.0,127.0,47.0,-9.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1792147,169162,2965,169852,2969,0.0943906945133407,0.0016544401770613,0.0947757075730953,0.001656672136828
08-09-2021,171.12,139.49,3.0,16.0,57.0,14.0,-27.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1792147,170199,2972,170199,2972,0.0949693300828559,0.001658346106653,0.0949693300828559,0.001658346106653
08-10-2021,165.89,142.74,3.0,16.0,49.0,6.0,-25.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1792147,170656,2972,170656,2972,0.0952243314862006,0.001658346106653,0.0952243314862006,0.001658346106653
08-11-2021,165.83,140.86,1.0,12.0,47.0,6.0,-25.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1792147,171199,2972,171202,2974,0.0955273200245292,0.001658346106653,0.0955289939943542,0.0016594620865364
08-12-2021,186.8,171.19,4.0,13.0,57.0,9.0,-25.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1792147,171707,2975,171847,2977,0.0958107789148992,0.0016600200764781,0.0958888975067335,0.0016611360563614
08-13-2021,217.28,221.51,-1.0,7.0,62.0,14.0,-26.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1792147,171997,2976,172277,2980,0.0959725959979845,0.0016605780664197,0.096128833181653,0.0016628100261864
08-14-2021,223.52,240.3,3.0,17.0,126.0,35.0,-8.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1792147,171997,2976,172910,2982,0.0959725959979845,0.0016605780664197,0.0964820408147322,0.0016639260060698
08-15-2021,174.01,181.2,11.0,19.0,108.0,40.0,-10.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1792147,171997,2976,173543,2984,0.0959725959979845,0.0016605780664197,0.0968352484478114,0.0016650419859531
08-16-2021,172.84,199.47,4.0,12.0,33.0,11.0,-27.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1792147,173479,2978,174179,2988,0.0967995370915443,0.0016616940463031,0.0971901300507157,0.0016672739457198
08-17-2021,175.7,229.02,7.0,16.0,36.0,2.0,-26.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1792147,174818,2990,174818,2990,0.0975466856234449,0.0016683899256032,0.0975466856234449,0.0016683899256032
08-18-2021,177.19,288.07,3.0,10.0,26.0,-1.0,-23.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1792147,175638,2997,175638,2997,0.098004237375617,0.0016722958551949,0.098004237375617,0.0016722958551949
08-19-2021,181.11,241.82,2.0,11.0,37.0,4.0,-23.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001291976,1.1315762920877412e-05,1792147,176608,3001,176608,3001,0.0985454876190401,0.0016745278149616,0.0985454876190401,0.0016745278149616
08-20-2021,208.33,249.3,-3.0,7.0,54.0,8.0,-24.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000000140595,1.146916688019745e-05,0.0250000001950937,1.1945051605364652e-05,1792147,177533,3008,177533,3008,0.099061628315088,0.0016784337445533,0.099061628315088,0.0016784337445533
08-21-2021,201.53,213.12,-1.0,15.0,132.0,21.0,-8.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001985537,1.1966099528030434e-05,0.0250000002480115,1.2416229058103036e-05,1792147,177533,3008,178361,3010,0.099061628315088,0.0016784337445533,0.0995236439867934,0.0016795497244366
08-22-2021,155.52,136.12,8.0,18.0,107.0,26.0,-9.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1792147,177533,3008,179189,3012,0.099061628315088,0.0016784337445533,0.099985659658499,0.00168066570432
08-23-2021,159.5,184.95,2.0,13.0,45.0,2.0,-25.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1792147,180019,3016,180019,3016,0.1004487913100878,0.0016828976640867,0.1004487913100878,0.0016828976640867
08-24-2021,160.47,191.57,3.0,15.0,47.0,1.0,-24.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1792147,180804,3017,180804,3017,0.1008868134143013,0.0016834556540283,0.1008868134143013,0.0016834556540283
08-25-2021,155.46,156.65,-1.0,10.0,39.0,-2.0,-22.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000005488518,2.059469091125811e-05,0.0250000001390739,1.1150628558955408e-05,0.025000000180422,1.157084708099128e-05,1792147,181906,3036,181906,3036,0.1015017183300253,0.0016940574629201,0.1015017183300253,0.0016940574629201
08-26-2021,167.54,165.63,0.0,11.0,40.0,3.0,-23.0,4.0,0.025,1e-05,0.025,1e-05,0.0250000007451494,2.383162498598019e-05,0.0250000007104938,2.3496721274923448e-05,0.0250000002432411,1.2070656893101073e-05,0.0250000002820615,1.248121175583679e-05,1792147,183354,3049,183354,3049,0.1023096877655683,0.0017013113321619,0.1023096877655683,0.0017013113321619
08-27-2021,210.09,212.1,-4.0,3.0,50.0,4.0,-22.0,4.0,0.025,1e-05,0.025,1e-05,0.0250000009373006,2.7183750094401065e-05,0.0250000008911575,2.6565073465148702e-05,0.0250000003679029,1.3151013588238082e-05,0.0250000004024852,1.3534770267509514e-05,1792147,184682,3054,184682,3054,0.1030506984081105,0.0017041012818702,0.1030506984081105,0.0017041012818702
08-28-2021,189.77,190.09,-4.0,11.0,114.0,9.0,-9.0,0.0,0.025,1e-05,0.025,1e-05,0.0250000011890258,3.2159588780922815e-05,0.0250000010587137,2.960648755589828e-05,0.0250000004274624,1.3584718396390675e-05,0.0250000004581281,1.394244731573672e-05,1792147,186293,3064,186293,3064,0.1039496202041462,0.001709681181287,0.1039496202041462,0.001709681181287
08-29-2021,149.06,119.33,2.0,11.0,84.0,19.0,-10.0,1.0,0.0250000003029225,2.127124763314416e-05,0.0250000002851222,2.053865808847936e-05,0.0250000015007314,3.846547869457064e-05,0.0250000012898536,3.404337294198623e-05,0.0250000004541522,1.3666721368758489e-05,0.0250000004811846,1.3998910122784046e-05,1792147,187519,3064,187519,3064,0.1046337158726376,0.001709681181287,0.1046337158726376,0.001709681181287
08-30-2021,151.5,141.63,-3.0,8.0,26.0,0.0,-25.0,5.0,0.0250000003608788,2.4230607997444563e-05,0.0250000003250871,2.267279752469076e-05,0.0250000017542918,4.401135962550819e-05,0.0250000014657839,3.779290627878301e-05,0.0250000005323204,1.4332818495823828e-05,0.0250000005560093,1.464006082089194e-05,1792147,188660,3074,188660,3074,0.1052703823960869,0.0017152610807037,0.1052703823960869,0.0017152610807037
08-31-2021,144.53,135.41,0.0,12.0,19.0,-3.0,-23.0,4.0,0.025000000356523,2.4271865088918464e-05,0.025000000356523,2.4271865088918464e-05,0.0250000019651394,4.849961184471151e-05,0.0250000015935843,4.036897629050033e-05,0.0250000006663191,1.55465394241219e-05,0.0250000006631858,1.559158525539133e-05,1792147,189690,3084,189690,3084,0.1058451120360104,0.0017208409801204,0.1058451120360104,0.0017208409801204
