date,New York-apple-driving,New York-apple-walking,New York-google-retail_and_recreation,New York-google-grocery_and_pharmacy,New York-google-parks,New York-google-transit_stations,New York-google-workplaces,New York-google-residential,New York-jh_beta_7,New York-jh_gamma_7,New York-cdc_beta_7,New York-cdc_gamma_7,New York-jh_beta_14,New York-jh_gamma_14,New York-cdc_beta_14,New York-cdc_gamma_14,New York-jh_beta_30,New York-jh_gamma_30,New York-cdc_beta_30,New York-cdc_gamma_30,New York-census_pop,New York-jh_confirmed,New York-jh_death,New York-cdc_confirmed,New York-cdc_death,New York-jh_confirmed_ratio,New York-jh_death_ratio,New York-cdc_confirmed_ratio,New York-cdc_death_ratio
01-14-2021,94.15,61.21,-35.0,-15.0,-23.0,-52.0,-39.0,14.0,0.0250000004877205,2.809781232565583e-05,0.025,1e-05,0.0250000662206705,0.0001481835450974,0.0250000014046795,3.5246851936481675e-05,0.0249998640420975,0.0001333864477902,0.0250001919986797,0.0001815414107958,19453561,1193453,40245,682976,14325,0.0613488193755374,0.0020687729100086,0.0351080195548773,0.0007363690380388
01-15-2021,106.97,68.66,-38.0,-17.0,-39.0,-53.0,-39.0,15.0,0.0250000004931356,2.818872654892061e-05,0.025,1e-05,0.0250000662606647,0.000149894185958,0.0250000014639111,3.637290338973293e-05,0.0249998556182963,0.000133917557128,0.0250001840533463,0.0001803113458525,19453561,1212922,40449,695193,14457,0.0623496130091554,0.0020792594219639,0.0357360279693779,0.0007431544281275
01-16-2021,99.86,73.8,-36.0,-16.0,-23.0,-48.0,-21.0,8.0,0.0250000005209364,2.9234323805130222e-05,0.025,1e-05,0.0250000637573913,0.0001486953243995,0.0250000014857078,3.674409997145789e-05,0.0249998444605264,0.0001352242226398,0.0250001789961241,0.0001808898994865,19453561,1228867,40621,704870,14570,0.0631692572891924,0.0020881009908674,0.0362334690291407,0.0007489631332793
01-17-2021,83.46,61.45,-35.0,-22.0,-15.0,-49.0,-22.0,7.0,0.025000000530078,2.9605709816116507e-05,0.025,1e-05,0.0250000649025541,0.0001523895349382,0.0250000015445931,3.79067565892544e-05,0.0250000150466648,0.0001347250002621,0.0250001709139966,0.0001803224292837,19453561,1242561,40809,712961,14698,0.0638731901064283,0.0020977650312968,0.0366493825988979,0.0007555429054865
01-18-2021,91.69,61.04,-33.0,-18.0,-22.0,-59.0,-53.0,17.0,0.0250000005524337,3.056259262551317e-05,0.025,1e-05,0.0250000649844876,0.0001543255034082,0.0250000015799701,3.860226687976009e-05,0.0250000150253043,0.000134650259867,0.0250001614344393,0.0001794910397514,19453561,1255971,40991,719918,14814,0.0645625240540793,0.002107120644904,0.0370070034992565,0.0007615058240493
01-19-2021,89.02,55.93,-38.0,-16.0,-32.0,-53.0,-39.0,14.0,0.0250000005515804,3.0574516831193215e-05,0.025,1e-05,0.0250000630780033,0.0001535740919022,0.0250000015959103,3.892371207171892e-05,0.0250000150819044,0.0001352481560941,0.0250001536807655,0.0001786923629851,19453561,1268692,41184,727080,14937,0.065216440321646,0.0021170417076852,0.0373751623160407,0.0007678285739047
01-20-2021,88.68,54.97,-38.0,-20.0,-38.0,-54.0,-40.0,15.0,0.0250000005596834,3.094249746133793e-05,0.025,1e-05,0.0250000627546405,0.0001553924820549,0.0250000016155033,3.932026063679367e-05,0.0250000152043442,0.0001364515535957,0.0250001455843803,0.0001777468582774,19453561,1279811,41399,733850,15065,0.0657880066276811,0.0021280936688146,0.0377231705804402,0.000774408346112
01-21-2021,93.56,59.29,-36.0,-16.0,-32.0,-53.0,-38.0,14.0,0.025000000581055,3.179205334068659e-05,0.025,1e-05,0.0250000608001248,0.0001553910819092,0.0250000016510695,4.002312986099543e-05,0.0250000152468654,0.0001369067001904,0.0250001401158309,0.000177940774324,19453561,1293719,41599,742538,15184,0.066502940001576,0.0021383745628885,0.0381697726190079,0.0007805254780859
01-22-2021,106.06,70.1,-37.0,-16.0,-37.0,-52.0,-37.0,15.0,0.0250000005641003,3.101435444583238e-05,0.025,1e-05,0.0250000564940702,0.0001521305478026,0.0250000016529188,4.0046300092696605e-05,0.0250000151956496,0.0001364788610559,0.0250001311012542,0.0001758518305326,19453561,1309403,41786,751375,15300,0.0673091677148466,0.0021479871988475,0.0386240339236605,0.0007864883966488
01-23-2021,101.08,69.09,-36.0,-18.0,-33.0,-49.0,-20.0,9.0,0.025000000567113,3.110932782950667e-05,0.025,1e-05,0.0250000538876877,0.0001518286981117,0.0250000016778118,4.054434997237569e-05,0.0250000151587972,0.000136253104993,0.0250001194296536,0.0001724009126819,19453561,1323312,41950,759301,15396,0.0680241524932119,0.0021564175319881,0.0390314657558068,0.0007914232258042
01-24-2021,79.22,51.26,-37.0,-21.0,-31.0,-51.0,-21.0,7.0,0.0250000005805861,3.1743539603430404e-05,0.025,1e-05,0.0250000501635006,0.0001494535171621,0.025000001669105,4.040359217504926e-05,0.025000015069589,0.0001356734726424,0.0250001100599832,0.0001711843172152,19453561,1335695,42144,766261,15501,0.0686606940497937,0.0021663899992397,0.0393892408695765,0.000796820695193
01-25-2021,87.87,54.8,-36.0,-18.0,-35.0,-54.0,-39.0,14.0,0.0250000005853803,3.1986598294197444e-05,0.025,1e-05,0.0250000481564909,0.0001495967084126,0.0250000016960161,4.1006216793971074e-05,0.0250000150574579,0.0001358317486583,0.0250001009925505,0.0001706644499963,19453561,1347667,42357,772569,15618,0.0692761083690538,0.0021773391514283,0.0397135002686654,0.0008028350182262
01-26-2021,81.74,50.86,-44.0,-24.0,-46.0,-55.0,-41.0,16.0,0.025000000598705,3.251452414367467e-05,0.025,1e-05,0.0250000452071178,0.0001472813587739,0.0250000017032892,4.119891301438455e-05,0.0250000151012211,0.0001364458007581,0.025000093588766,0.0001704151126138,19453561,1358707,42537,778552,15729,0.0698436137219298,0.0021865919560948,0.0400210532148844,0.0008085409144372
01-27-2021,90.56,57.56,-36.0,-17.0,-35.0,-53.0,-39.0,15.0,0.0250000006022808,3.266717664036287e-05,0.025,1e-05,0.0250000427313469,0.0001459549330198,0.0250000017120372,4.141385761527233e-05,0.0250000152185314,0.0001376929937093,0.0250000888985941,0.0001710166839884,19453561,1369072,42699,784633,15847,0.0703764210573066,0.0021949194802946,0.0403336437991995,0.0008146066419407
01-28-2021,93.5,56.64,-37.0,-17.0,-38.0,-53.0,-38.0,14.0,0.0250000005859603,3.20401871859424e-05,0.025,1e-05,0.0250000406281601,0.0001454829617688,0.0250000017092655,4.1373058277174216e-05,0.0250000152934266,0.0001386030688416,0.0250000816080805,0.0001711986433734,19453561,1382855,42905,791929,15959,0.0710849288724054,0.0022055088011906,0.0407086908150132,0.0008203639426221
01-29-2021,103.54,60.72,-42.0,-23.0,-52.0,-55.0,-39.0,17.0,0.0250000005845018,3.1955293170850784e-05,0.025,1e-05,0.025000036530353,0.000139985687996,0.0250000016832373,4.084877499285984e-05,0.0250000152996509,0.0001389144746985,0.0250000739316452,0.000170876734227,19453561,1395806,43090,798728,16048,0.0717506681681569,0.0022150186282089,0.0410581898090534,0.0008249389404849
01-30-2021,102.54,68.44,-34.0,-13.0,-33.0,-49.0,-19.0,9.0,0.0250000005907817,3.221329739976156e-05,0.025,1e-05,0.0250000330247666,0.0001366438983941,0.0250000016756295,4.072609202121375e-05,0.0250000152071524,0.0001383917632467,0.025000063216417,0.0001684558829236,19453561,1408698,43268,805504,16131,0.0724133746001567,0.0022241686239347,0.0414065065002751,0.0008292055115256
01-31-2021,78.43,47.58,-32.0,-6.0,-35.0,-50.0,-19.0,7.0,0.0250000006084183,3.298484115531419e-05,0.025,1e-05,0.025000031028684,0.0001360079189483,0.0250000016810779,4.0913010318915454e-05,0.0250000151152981,0.0001379676423908,0.0250000507394232,0.0001660997534566,19453561,1419907,43450,811279,16220,0.0729895673085251,0.0022335242375419,0.0417033673166573,0.0008337805093884
02-01-2021,45.43,28.86,-67.0,-52.0,-64.0,-75.0,-63.0,28.0,0.0250000006063541,3.291635358843321e-05,0.025,1e-05,0.0250000289674646,0.0001344086510187,0.0250000016562213,4.0494189052891535e-05,0.0250000148697943,0.0001361397049587,0.0250000379060131,0.0001613676168523,19453561,1428839,43622,815593,16308,0.0734487120378628,0.0022423658064454,0.04192512620183,0.0008383041027809
02-02-2021,61.23,39.84,-55.0,-34.0,-53.0,-65.0,-56.0,24.0,0.0250000005895256,3.223713111447963e-05,0.025,1e-05,0.0250000270796437,0.0001331390269224,0.0250000016415746,4.029145665014731e-05,0.0250000148479575,0.0001364152619345,0.0250000170003939,0.0001502730297475,19453561,1436788,43793,819616,16406,0.0738573261728276,0.0022511559708785,0.0421319263861253,0.0008433417408771
02-03-2021,86.29,55.41,-38.0,-16.0,-41.0,-50.0,-40.0,16.0,0.025000000590809,3.234235886541852e-05,0.025,1e-05,0.0250000250595925,0.00013102843376,0.0250000016159786,3.9842328240165065e-05,0.0250000147847023,0.0001362087677666,0.025000017144352,0.0001517747678139,19453561,1443942,43959,822958,16513,0.0742250737538489,0.0022596891129598,0.0423037201260992,0.0008488420192066
02-04-2021,95.89,62.29,-33.0,-9.0,-32.0,-48.0,-37.0,13.0,0.025000000600653,3.282838859916373e-05,0.025,1e-05,0.0250000228630317,0.0001273853972193,0.0250000015839956,3.922446525510357e-05,0.0250000146148453,0.0001349751672407,0.0250000171860352,0.0001523291586577,19453561,1450912,44109,827433,16594,0.0745833629123223,0.0022673997835152,0.0425337551310014,0.0008530057813065
02-05-2021,106.1,71.83,-37.0,-13.0,-41.0,-50.0,-36.0,15.0,0.0250000005781944,3.19737483086169e-05,0.025,1e-05,0.0250000206326875,0.0001242670177104,0.0250000015626644,3.8840907474343447e-05,0.0250000145207892,0.0001345427881447,0.0250000172329549,0.0001529613900871,19453561,1458809,44277,832327,16686,0.0749893040148279,0.0022760357345372,0.0427853286089883,0.0008577349925805
02-06-2021,104.23,78.58,-31.0,-4.0,-22.0,-43.0,-16.0,7.0,0.0250000005690206,3.163636093787646e-05,0.025,1e-05,0.025000018552793,0.0001218412187964,0.0250000015440571,3.8504175731919606e-05,0.0250000143082197,0.0001330519298669,0.0250000173866389,0.0001545499165339,19453561,1470301,44478,838229,16781,0.0755800441883108,0.0022863680330814,0.0430887177931073,0.0008626184172656
