date,Kentucky-apple-driving,Kentucky-apple-walking,Kentucky-google-retail_and_recreation,Kentucky-google-grocery_and_pharmacy,Kentucky-google-parks,Kentucky-google-transit_stations,Kentucky-google-workplaces,Kentucky-google-residential,Kentucky-jh_beta_7,Kentucky-jh_gamma_7,Kentucky-cdc_beta_7,Kentucky-cdc_gamma_7,Kentucky-jh_beta_14,Kentucky-jh_gamma_14,Kentucky-cdc_beta_14,Kentucky-cdc_gamma_14,Kentucky-jh_beta_30,Kentucky-jh_gamma_30,Kentucky-cdc_beta_30,Kentucky-cdc_gamma_30,Kentucky-census_pop,Kentucky-jh_confirmed,Kentucky-jh_death,Kentucky-cdc_confirmed,Kentucky-cdc_death,Kentucky-jh_confirmed_ratio,Kentucky-jh_death_ratio,Kentucky-cdc_confirmed_ratio,Kentucky-cdc_death_ratio
06-11-2021,203.8,246.95,-5.0,8.0,86.0,9.0,-29.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000047060386,0.0001085392729788,0.025,1e-05,0.0250000019192038,2.6504133452064506e-05,0.025,1e-05,4467673,461947,7147,461648,7311,0.1033976748074445,0.0015997142136409,0.1033307495870893,0.0016364223612605
06-12-2021,201.19,252.33,-3.0,14.0,184.0,31.0,-8.0,-2.0,0.025,1e-05,0.025,1e-05,0.0250000047643025,0.0001116503143246,0.025,1e-05,0.025000001991293,2.7288009357528648e-05,0.025,1e-05,4467673,462220,7155,461738,7315,0.103458780443421,0.0016015048549882,0.1033508943022463,0.0016373176819341
06-13-2021,157.79,158.29,0.0,11.0,128.0,29.0,-10.0,-1.0,0.025,1e-05,0.025,1e-05,0.0250000045672112,0.000108817295761,0.025,1e-05,0.0250000020768264,2.8254448283359107e-05,0.025,1e-05,4467673,462303,7158,461830,7318,0.1034773583473992,0.0016021763454935,0.1033714866777402,0.0016379891724394
06-14-2021,168.32,196.56,2.0,10.0,82.0,10.0,-29.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000047139611,0.000113422857872,0.025,1e-05,0.0250000021575819,2.9219776506335657e-05,0.025,1e-05,4467673,462432,7163,462067,7323,0.1035062324391243,0.0016032954963355,0.1034245344276539,0.0016391083232814
06-15-2021,168.88,195.92,3.0,15.0,123.0,10.0,-27.0,4.0,0.025,1e-05,0.025,1e-05,0.0250000048390664,0.0001170402310425,0.025,1e-05,0.0250000022358182,3.0195381382023698e-05,0.025,1e-05,4467673,462700,7171,462288,7324,0.1035662189242587,0.0016050861376828,0.103474000894873,0.0016393321534499
06-16-2021,175.02,204.2,4.0,14.0,127.0,10.0,-28.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000022845798,3.0885491848898564e-05,0.025,1e-05,4467673,462922,7175,462496,7327,0.1036159092216462,0.0016059814583565,0.1035205575699027,0.0016400036439551
06-17-2021,184.11,212.99,2.0,14.0,121.0,10.0,-29.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000023388298,3.1660756459742385e-05,0.025,1e-05,4467673,463154,7178,462684,7331,0.1036678378207178,0.0016066529488617,0.1035626376415641,0.0016408989646287
06-18-2021,207.81,237.0,-3.0,10.0,134.0,13.0,-31.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000023409959,3.192717124460646e-05,0.025,1e-05,4467673,463337,7180,462840,7336,0.1037087987415372,0.0016071006091985,0.1035975551478364,0.0016420181154708
06-19-2021,192.68,235.05,-1.0,17.0,197.0,30.0,-11.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000023803124,3.259786649809955e-05,0.025,1e-05,4467673,463337,7180,462938,7338,0.1037087987415372,0.0016071006091985,0.1036194905043408,0.0016424657758076
06-20-2021,147.09,148.33,2.0,15.0,146.0,28.0,-11.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000023311818,3.2370653336153e-05,0.025,1e-05,4467673,463337,7180,463000,7340,0.1037087987415372,0.0016071006091985,0.1036333679747824,0.0016429134361444
06-21-2021,157.26,179.26,-7.0,0.0,25.0,6.0,-29.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000023502693,3.2862378744108326e-05,0.025,1e-05,4467673,463692,7190,463201,7345,0.1037882584513235,0.0016093389108826,0.1036783578386332,0.0016440325869865
06-22-2021,169.45,206.96,2.0,13.0,122.0,10.0,-27.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000023539181,3.3172827239723906e-05,0.025,1e-05,4467673,463873,7194,463393,7346,0.1038287717118061,0.0016102342315563,0.1037213332309683,0.0016442564171549
06-23-2021,174.49,206.28,3.0,12.0,123.0,10.0,-27.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000023228959,3.311410184596079e-05,0.025,1e-05,4467673,464033,7196,463590,7348,0.103864584538752,0.0016106818918931,0.1037654277741455,0.0016447040774917
06-24-2021,187.11,215.21,1.0,11.0,111.0,9.0,-28.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000023394171,3.354313065440615e-05,0.025,1e-05,4467673,464199,7200,463782,7350,0.1039017403467084,0.0016115772125668,0.1038084031664806,0.0016451517378286
06-25-2021,212.87,246.46,-3.0,7.0,125.0,12.0,-29.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000023416405,3.381156878299485e-05,0.025,1e-05,4467673,464388,7204,463937,7355,0.1039440442485383,0.0016124725332404,0.1038430968425845,0.0016462708886706
06-26-2021,203.22,254.74,-1.0,13.0,210.0,33.0,-6.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000022333264,3.2910672336614634e-05,0.025,1e-05,4467673,464388,7204,464021,7358,0.1039440442485383,0.0016124725332404,0.1038618985767311,0.0016469423791759
06-27-2021,164.75,169.05,1.0,10.0,140.0,30.0,-8.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000022350901,3.313763815538606e-05,0.025,1e-05,4467673,464388,7204,464108,7361,0.1039440442485383,0.0016124725332404,0.1038813718013829,0.0016476138696811
06-28-2021,168.61,195.24,0.0,7.0,65.0,6.0,-29.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000021853276,3.281098575656429e-05,0.025,1e-05,4467673,464686,7212,464336,7366,0.1040107456387251,0.0016142631745877,0.1039324050797809,0.0016487330205232
06-29-2021,169.16,195.78,-4.0,7.0,78.0,4.0,-30.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000020297695,3.1342579950116684e-05,0.025,1e-05,4467673,464893,7217,464572,7370,0.1040570784835864,0.0016153823254298,0.1039852289995261,0.0016496283411968
06-30-2021,173.66,197.58,2.0,13.0,84.0,10.0,-28.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000020616494,3.177974447805736e-05,0.025,1e-05,4467673,465167,7220,464767,7370,0.1041184079497313,0.001616053815935,0.1040288758823665,0.0016496283411968
07-01-2021,181.58,195.35,0.0,12.0,35.0,10.0,-30.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000020918683,3.216621075910347e-05,0.025,1e-05,4467673,465330,7223,464953,7371,0.1041548922671825,0.0016167253064402,0.1040705082936911,0.0016498521713652
07-02-2021,214.03,242.0,4.0,20.0,152.0,20.0,-32.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4467673,465490,7229,465153,7374,0.1041907050941284,0.0016180682874507,0.1041152743273735,0.0016505236618705
07-03-2021,180.94,226.8,0.0,25.0,263.0,30.0,-15.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4467673,465490,7229,465271,7376,0.1041907050941284,0.0016180682874507,0.1041416862872461,0.0016509713222073
07-04-2021,139.59,173.88,-8.0,14.0,213.0,6.0,-21.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4467673,465490,7229,465367,7378,0.1041907050941284,0.0016180682874507,0.1041631739834137,0.0016514189825441
07-05-2021,165.1,178.86,1.0,6.0,97.0,4.0,-65.0,14.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4467673,465490,7229,465506,7385,0.1041907050941284,0.0016180682874507,0.104194286376823,0.001652985793723
07-06-2021,176.04,205.24,1.0,14.0,89.0,5.0,-30.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4467673,465913,7245,465889,7388,0.1042853852553667,0.0016216495701453,0.1042800133313248,0.0016536572842282
07-07-2021,176.97,206.46,2.0,14.0,86.0,8.0,-29.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4467673,466244,7250,466204,7390,0.1043594730411111,0.0016227687209874,0.1043505198343746,0.0016541049445651
07-08-2021,184.5,213.3,0.0,11.0,80.0,9.0,-29.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4467673,466545,7253,466610,7392,0.1044268459218031,0.0016234402114926,0.1044413948827499,0.0016545526049019
07-09-2021,215.94,255.74,-2.0,10.0,125.0,12.0,-29.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4467673,466884,7255,466965,7397,0.1045027243488948,0.0016238878718294,0.1045208545925362,0.0016556717557439
07-10-2021,191.28,235.36,-3.0,10.0,132.0,27.0,-9.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4467673,466884,7255,467199,7398,0.1045027243488948,0.0016238878718294,0.1045732308519446,0.0016558955859123
07-11-2021,152.1,161.18,-1.0,8.0,78.0,25.0,-10.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4467673,466884,7255,467396,7403,0.1045027243488948,0.0016238878718294,0.1046173253951218,0.0016570147367544
07-12-2021,165.99,193.25,-1.0,8.0,46.0,6.0,-28.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4467673,467612,7265,467891,7409,0.1046656727114988,0.0016261261735135,0.1047281213284857,0.0016583577177649
07-13-2021,167.86,198.13,0.0,11.0,70.0,6.0,-28.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4467673,468044,7271,468506,7411,0.1047623673442528,0.001627469154524,0.1048657768820591,0.0016588053781017
07-14-2021,177.36,219.6,4.0,15.0,97.0,7.0,-27.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4467673,468680,7276,469075,7415,0.1049047233313628,0.0016285883053661,0.1049931362478856,0.0016597006987754
07-15-2021,187.22,217.31,5.0,15.0,95.0,11.0,-28.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4467673,469214,7281,469644,7420,0.1050242486412949,0.0016297074562081,0.1051204956137121,0.0016608198496174
07-16-2021,214.23,252.89,-2.0,10.0,100.0,11.0,-28.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4467673,469710,7284,470228,7420,0.1051352684048273,0.0016303789467134,0.1052512124320647,0.0016608198496174
07-17-2021,199.41,258.49,2.0,15.0,160.0,30.0,-10.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4467673,469710,7284,470589,7424,0.1051352684048273,0.0016303789467134,0.1053320151228615,0.0016617151702911
07-18-2021,160.0,165.67,3.0,11.0,131.0,31.0,-10.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4467673,469710,7284,470956,7425,0.1051352684048273,0.0016303789467134,0.1054141607946687,0.0016619390004595
07-19-2021,168.74,195.23,3.0,11.0,77.0,9.0,-28.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4467673,470680,7301,471796,7426,0.105352383668187,0.0016341840595764,0.1056021781361348,0.0016621628306279
07-20-2021,171.27,201.67,2.0,14.0,105.0,8.0,-27.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4467673,471669,7304,472812,7429,0.1055737517047465,0.0016348555500816,0.1058295895872415,0.0016628343211331
07-21-2021,176.32,197.27,3.0,14.0,107.0,8.0,-27.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4467673,472605,7306,473792,7432,0.1057832567423802,0.0016353032104184,0.1060489431522853,0.0016635058116384
07-22-2021,186.76,210.82,2.0,13.0,105.0,9.0,-28.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4467673,473503,7308,474733,7436,0.1059842562336142,0.0016357508707553,0.106259567340761,0.001664401132312
07-23-2021,211.83,247.6,-2.0,10.0,133.0,11.0,-29.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4467673,474444,7312,475808,7441,0.1061948804220899,0.0016366461914289,0.106500184771804,0.0016655202831541
07-24-2021,203.21,250.12,-1.0,14.0,221.0,31.0,-10.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4467673,474444,7312,476374,7451,0.1061948804220899,0.0016366461914289,0.1066268726471252,0.0016677585848382
07-25-2021,157.28,159.89,0.0,11.0,122.0,28.0,-9.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4467673,474444,7312,477105,7454,0.1061948804220899,0.0016366461914289,0.1067904925002344,0.0016684300753434
07-26-2021,165.91,190.43,0.0,9.0,60.0,5.0,-28.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4467673,476650,7319,478430,7459,0.1066886497736069,0.0016382130026078,0.1070870674733804,0.0016695492261855
07-27-2021,167.24,191.77,0.0,12.0,89.0,7.0,-27.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4467673,477882,7323,480020,7469,0.1069644085410906,0.0016391083232814,0.1074429574411556,0.0016717875278696
07-28-2021,171.98,195.97,1.0,13.0,88.0,7.0,-27.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4467673,479431,7325,481725,7476,0.1073111214719609,0.0016395559836183,0.1078245878782981,0.0016733543390485
07-29-2021,176.39,199.86,0.0,12.0,74.0,8.0,-28.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4467673,481001,7327,483423,7481,0.1076625348363678,0.0016400036439551,0.1082046515042618,0.0016744734898905
07-30-2021,208.71,241.34,0.0,12.0,110.0,11.0,-28.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4467673,482599,7334,484974,7489,0.1080202154454903,0.001641570455134,0.1085518120954689,0.0016762641312378
07-31-2021,195.8,240.04,1.0,15.0,171.0,29.0,-8.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4467673,482599,7334,486010,7500,0.1080202154454903,0.001641570455134,0.1087837001499438,0.0016787262630904
08-01-2021,156.1,159.12,4.0,15.0,134.0,30.0,-8.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4467673,482599,7334,487186,7508,0.1080202154454903,0.001641570455134,0.1090469244279964,0.0016805169044377
08-02-2021,164.36,195.97,3.0,12.0,75.0,8.0,-28.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4467673,486115,7348,489139,7516,0.1088072023176271,0.0016447040774917,0.1094840647469051,0.001682307545785
08-03-2021,167.28,198.78,6.0,19.0,104.0,8.0,-27.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4467673,487871,7352,491766,7526,0.1092002480933586,0.0016455993981654,0.1100720665993236,0.0016845458474691
08-04-2021,168.35,196.41,4.0,16.0,98.0,8.0,-27.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4467673,490399,7362,494024,7539,0.1097660907591043,0.0016478376998495,0.110577475119598,0.0016874556396584
08-05-2021,172.37,201.96,2.0,16.0,94.0,9.0,-28.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4467673,492556,7366,496692,7550,0.1102488924323691,0.0016487330205232,0.1111746540089214,0.001689917771511
08-06-2021,205.92,246.21,-2.0,11.0,121.0,10.0,-28.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4467673,495132,7372,499137,7559,0.1108254789461986,0.0016500760015336,0.1117219187706889,0.0016919322430267
08-07-2021,197.44,256.41,1.0,17.0,210.0,26.0,-9.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4467673,495132,7372,500770,7569,0.1108254789461986,0.0016500760015336,0.1120874334357057,0.0016941705447108
08-08-2021,153.16,158.16,1.0,13.0,126.0,25.0,-9.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4467673,495132,7372,502252,7586,0.1108254789461986,0.0016500760015336,0.1124191497452924,0.0016979756575738
08-09-2021,159.63,181.4,-1.0,9.0,36.0,6.0,-28.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003040102,1.5892533480371698e-05,0.025,1e-05,0.025,1e-05,4467673,500267,7387,504734,7596,0.1119748468609945,0.0016534334540598,0.1129746962232911,0.0017002139592579
08-10-2021,162.79,192.12,1.0,15.0,65.0,5.0,-27.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000000353571,1.6923231019151343e-05,0.025,1e-05,0.025,1e-05,4467673,502712,7394,507972,7610,0.112522111622762,0.0016550002652387,0.1136994583086094,0.0017033475816157
08-11-2021,167.66,199.98,0.0,16.0,69.0,7.0,-27.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000000365956,1.71056940498599e-05,0.025,1e-05,0.025,1e-05,4467673,505632,7408,511411,7623,0.1131756957145252,0.0016581338875965,0.1144692102577785,0.0017062573738051
08-12-2021,175.35,212.8,-2.0,14.0,65.0,6.0,-27.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000004059463,1.792235066151529e-05,0.025,1e-05,0.025,1e-05,4467673,508310,7414,514766,7647,0.1137751129055327,0.0016594768686069,0.1152201604728009,0.001711629297847
08-13-2021,202.02,249.94,-3.0,11.0,85.0,8.0,-27.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000000482248,1.9449571842308467e-05,0.025,1e-05,0.025,1e-05,4467673,512224,7426,517551,7663,0.1146511841846975,0.0016621628306279,0.1158435274918285,0.0017152105805415
08-14-2021,190.35,264.53,-1.0,15.0,167.0,19.0,-9.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000005373643,2.051550893623077e-05,0.025,1e-05,0.025,1e-05,4467673,512224,7426,520182,7680,0.1146511841846975,0.0016621628306279,0.1164324246649206,0.0017190156934045
08-15-2021,144.56,167.12,1.0,13.0,104.0,21.0,-9.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000005732081,2.115239028107333e-05,0.025,1e-05,0.0250000001553337,1.1001486627669017e-05,4467673,512224,7426,522219,7701,0.1146511841846975,0.0016621628306279,0.116888366717976,0.0017237161269412
08-16-2021,165.06,231.05,0.0,11.0,38.0,4.0,-28.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000006432976,2.2540258752272027e-05,0.025,1e-05,0.0250000002587974,1.196397543529185e-05,4467673,518987,7451,525844,7717,0.1161649476136682,0.0016677585848382,0.1176997510784697,0.0017272974096358
08-17-2021,163.39,230.85,0.0,16.0,65.0,3.0,-27.0,4.0,0.025,1e-05,0.0250000002788729,2.099726742209824e-05,0.025,1e-05,0.0250000007110037,2.39335861424068e-05,0.025,1e-05,0.0250000003352934,1.2650392076224588e-05,4467673,522209,7459,529984,7734,0.1168861284162918,0.0016695492261855,0.1186264079756956,0.0017311025224988
08-18-2021,164.49,241.51,-1.0,14.0,68.0,3.0,-24.0,4.0,0.025,1e-05,0.0250000002946013,2.1739135985928657e-05,0.025,1e-05,0.0250000007612923,2.4976041991668016e-05,0.025,1e-05,0.0250000004369461,1.36042119373677e-05,4467673,525746,7468,534997,7765,0.1176778157219653,0.0016715636977012,0.1197484686099452,0.0017380412577196
08-19-2021,176.17,251.13,-4.0,12.0,51.0,3.0,-26.0,5.0,0.025,1e-05,0.0250000003348905,2.3325688440266428e-05,0.025,1e-05,0.0250000008112873,2.5885272262707985e-05,0.025,1e-05,0.0250000005501332,1.465313608674214e-05,4467673,530573,7477,539165,7792,0.1187582439448903,0.0016735781692169,0.1206813927518867,0.0017440846722667
08-20-2021,201.17,307.35,-5.0,10.0,95.0,3.0,-26.0,4.0,0.025,1e-05,0.0250000003372137,2.3155483805256776e-05,0.025,1e-05,0.0250000008887597,2.7394971674920337e-05,0.025,1e-05,0.0250000006564739,1.5619573852468542e-05,4467673,534430,7517,543046,7821,0.1196215569044556,0.0016825313759534,0.1215500776354939,0.0017505757471506
08-21-2021,187.71,306.34,-3.0,13.0,180.0,13.0,-9.0,0.0,0.025,1e-05,0.0250000003826794,2.490608860099521e-05,0.025,1e-05,0.0250000009958485,2.954930932494196e-05,0.025,1e-05,0.0250000007722619,1.6671164635903143e-05,4467673,534430,7517,546103,7846,0.1196215569044556,0.0016825313759534,0.1222343264603295,0.0017561715013609
08-22-2021,149.52,222.0,-2.0,12.0,115.0,16.0,-10.0,1.0,0.025,1e-05,0.0250000004237433,2.6588450327259657e-05,0.0250000003427511,1.6585764048651005e-05,0.0250000011015037,3.170026720324788e-05,0.025,1e-05,0.025000000886135,1.7703055019418813e-05,4467673,534430,7517,548699,7869,0.1196215569044556,0.0016825313759534,0.1228153895775272,0.0017613195952344
08-23-2021,158.2,342.66,-4.0,9.0,41.0,1.0,-26.0,5.0,0.025,1e-05,0.0250000004433015,2.745540740918517e-05,0.0250000004262008,1.848822443497328e-05,0.0250000011518949,3.2659213008549005e-05,0.025,1e-05,0.0250000009952214,1.869397851974519e-05,4467673,543031,7558,553063,7903,0.1215467201829677,0.0016917084128583,0.1237921844324774,0.0017689298209604
08-24-2021,156.33,298.52,-5.0,12.0,57.0,-1.0,-26.0,4.0,0.025,1e-05,0.0250000004988393,2.983461036580095e-05,0.0250000004280902,1.8250583792874173e-05,0.025000001270702,3.513513786522533e-05,0.025,1e-05,0.0250000010810157,1.9418368497682583e-05,4467673,547657,7575,558492,7926,0.1225821585420419,0.0016955135257213,0.1250073584167865,0.0017740779148339
08-25-2021,159.02,256.3,-5.0,12.0,53.0,-1.0,-25.0,5.0,0.025,1e-05,0.0250000005431672,3.1879912921431055e-05,0.0250000005016865,1.966050740188198e-05,0.0250000013506693,3.683697910864576e-05,0.0250000001368803,1.0944415140610745e-05,0.0250000012194715,2.0709137807022e-05,4467673,552501,7640,564202,7969,0.1236663918778299,0.0017100624866681,0.1262854286784193,0.0017837026120756
08-26-2021,166.09,258.09,-5.0,13.0,57.0,2.0,-26.0,5.0,0.0250000003623463,2.37932250703382e-05,0.025000000552279,3.1999621052537586e-05,0.0250000005962975,2.1079065065780782e-05,0.0250000014644162,3.91759913017353e-05,0.0250000002185944,1.1563439873957734e-05,0.0250000013565665,2.195961319911793e-05,4467673,557835,7667,569536,8001,0.1248603019961398,0.0017161059012152,0.1274793387967293,0.0017908651774648
08-27-2021,192.54,279.87,-8.0,3.0,67.0,-2.0,-25.0,6.0,0.0250000004748681,2.8228980321653547e-05,0.02500000058013,3.303027471193949e-05,0.0250000007587459,2.415066433502218e-05,0.0250000014983015,3.972775698730447e-05,0.0250000003325221,1.2513281587239967e-05,0.025000001461951,2.288325561863251e-05,4467673,562623,7685,574007,8027,0.1259320008424967,0.0017201348442466,0.1284800834796996,0.0017966847618435
08-28-2021,185.7,274.37,-4.0,11.0,153.0,9.0,-10.0,1.0,0.0250000004297583,2.6091471524138987e-05,0.025000000589906,3.3456507432391285e-05,0.0250000008589145,2.604410710115534e-05,0.0250000015909949,4.171861390906964e-05,0.0250000004599039,1.3630049296049678e-05,0.0250000015896181,2.4061117452411948e-05,4467673,562623,7685,577625,8055,0.1259320008424967,0.0017201348442466,0.1292899010290144,0.0018029520065591
08-29-2021,138.08,168.7,-4.0,7.0,96.0,11.0,-11.0,2.0,0.0250000005132112,3.0551289388217057e-05,0.0250000006129539,3.459054256213732e-05,0.0250000010247617,2.975985147037786e-05,0.0250000016743713,4.356654679421827e-05,0.025000000573076,1.466551767111044e-05,0.025000001733869,2.5427774686423733e-05,4467673,562623,7685,580436,8090,0.1259320008424967,0.0017201348442466,0.1299190876324207,0.0018107860624535
08-30-2021,144.76,200.43,-9.0,1.0,12.0,-3.0,-25.0,7.0,0.0250000005617964,3.3802494690077895e-05,0.0250000006527109,3.639195513118497e-05,0.0250000011575797,3.300930503315724e-05,0.0250000017384153,4.4945831279239126e-05,0.0250000006366699,1.5241614155204212e-05,0.0250000018641318,2.664444139604186e-05,4467673,572517,7741,585142,8124,0.1281465765287656,0.0017326693336777,0.1309724324049678,0.0018183962881795
08-31-2021,144.74,194.48,-9.0,4.0,14.0,-5.0,-25.0,7.0,0.0250000004978051,3.082097423750453e-05,0.025000000648329,3.615319177701199e-05,0.0250000011316109,3.235409785474402e-05,0.0250000018376611,4.717871366181266e-05,0.025000000787072,1.66331429374982e-05,0.0250000019816889,2.7723153959189305e-05,4467673,577051,7764,590426,8153,0.1291614225123459,0.0017378174275512,0.1321551510148571,0.0018248873630635
