date,Missouri-apple-driving,Missouri-apple-walking,Missouri-google-retail_and_recreation,Missouri-google-grocery_and_pharmacy,Missouri-google-parks,Missouri-google-transit_stations,Missouri-google-workplaces,Missouri-google-residential,Missouri-jh_beta_7,Missouri-jh_gamma_7,Missouri-cdc_beta_7,Missouri-cdc_gamma_7,Missouri-jh_beta_14,Missouri-jh_gamma_14,Missouri-cdc_beta_14,Missouri-cdc_gamma_14,Missouri-jh_beta_30,Missouri-jh_gamma_30,Missouri-cdc_beta_30,Missouri-cdc_gamma_30,Missouri-census_pop,Missouri-jh_confirmed,Missouri-jh_death,Missouri-cdc_confirmed,Missouri-cdc_death,Missouri-jh_confirmed_ratio,Missouri-jh_death_ratio,Missouri-cdc_confirmed_ratio,Missouri-cdc_death_ratio
05-31-2021,135.53,154.66,0.0,7.0,112.0,-6.0,-73.0,15.0,0.025,1e-05,0.025,1e-05,0.0250000014677985,4.153869296899723e-05,0.025,1e-05,0.025000000624513,1.5673789322940238e-05,0.025,1e-05,6137428,606489,9498,599717,9080,0.0988181042612638,0.0015475537961504,0.0977147104617765,0.001479447090866
06-01-2021,150.12,191.23,5.0,12.0,85.0,2.0,-30.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000015287764,4.338731556392507e-05,0.025,1e-05,0.0250000006415885,1.5909123829152657e-05,0.025,1e-05,6137428,606670,9499,600195,9122,0.0988475954422601,0.001547716730852,0.0977925932491591,0.0014862903483348
06-02-2021,154.67,193.29,15.0,14.0,58.0,10.0,-26.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000000677072,1.634970517626266e-05,0.025,1e-05,6137428,607158,9537,600799,9129,0.0989271075766591,0.0015539082495142,0.0978910058089479,0.0014874308912463
06-03-2021,168.93,218.23,12.0,17.0,122.0,11.0,-27.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000007369519,1.6980311560150414e-05,0.025,1e-05,6137428,607774,9544,601503,9138,0.0990274753528676,0.0015550487924257,0.0980057118389006,0.001488897303561
06-04-2021,197.19,278.99,14.0,9.0,158.0,17.0,-17.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000004518237,1.4076483214498238e-05,0.025,1e-05,6137428,608463,9554,602019,9140,0.0991397373622957,0.0015566781394421,0.0980897861449454,0.0014892231729643
06-05-2021,186.87,280.2,2.0,14.0,173.0,23.0,-7.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000000482627,1.4424312613594609e-05,0.025,1e-05,6137428,608970,9558,602181,9140,0.0992223452560258,0.0015573298782486,0.0981161815666106,0.0014892231729643
06-06-2021,145.98,180.5,13.0,14.0,116.0,21.0,-8.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000005203345,1.486014172912495e-05,0.025,1e-05,6137428,608578,9557,602344,9141,0.099158474852984,0.001557166943547,0.0981427399229775,0.0014893861076659
06-07-2021,152.03,196.61,8.0,13.0,86.0,4.0,-28.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000005058088,2.115176702205626e-05,0.025000000562447,1.53645399339859e-05,0.025,1e-05,6137428,609329,9560,603049,9189,0.0992808388139135,0.0015576557476519,0.0982576088876317,0.0014972069733445
06-08-2021,156.03,198.87,7.0,11.0,110.0,4.0,-29.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000005359522,2.174702112884401e-05,0.025,1e-05,0.0250000005941829,1.5773138270924468e-05,0.025,1e-05,6137428,610053,9593,603693,9193,0.0993988035378989,0.0015630325928059,0.0983625388354861,0.001497858712151
06-09-2021,159.66,201.79,17.0,15.0,79.0,13.0,-27.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000006467441,1.6344925131207035e-05,0.025,1e-05,6137428,610677,9608,604380,9193,0.0995004747917205,0.0015654766133305,0.0984744749755109,0.001497858712151
06-10-2021,172.46,218.35,9.0,15.0,113.0,9.0,-28.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000000689845,1.6809419260658883e-05,0.025,1e-05,6137428,611352,9611,605017,9195,0.0996104557153257,0.0015659654174354,0.0985782643804538,0.0014981845815543
06-11-2021,194.54,252.72,9.0,6.0,134.0,16.0,-19.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000006676403,1.6616758342178605e-05,0.025,1e-05,6137428,611997,9614,605569,9196,0.0997155485978817,0.0015664542215403,0.0986682043357575,0.0014983475162559
06-12-2021,187.68,270.73,1.0,14.0,162.0,20.0,-8.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000006758456,1.6748396749106743e-05,0.025,1e-05,6137428,612552,9615,605984,9196,0.0998059773572903,0.0015666171562419,0.098735822236937,0.0014983475162559
06-13-2021,149.33,178.35,14.0,17.0,139.0,23.0,-8.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000006899064,1.6952702338828334e-05,0.025,1e-05,6137428,612956,9615,606285,9196,0.0998718029767518,0.0015666171562419,0.0987848655821298,0.0014983475162559
06-14-2021,158.36,199.0,9.0,14.0,99.0,7.0,-29.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000006867991,1.6990055634621108e-05,0.025,1e-05,6137428,613266,9618,606865,9222,0.0999223127342593,0.0015671059603469,0.0988793677090794,0.0015025838184985
06-15-2021,162.11,208.0,9.0,13.0,127.0,7.0,-29.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000004550885,2.0236865544612637e-05,0.0250000007039745,1.7237168674494908e-05,0.025,1e-05,6137428,613848,9638,607722,9224,0.1000171407306122,0.0015703646543796,0.0990190027483825,0.0015029096879018
06-16-2021,166.22,212.34,18.0,15.0,80.0,15.0,-27.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000007526367,1.77732783706129e-05,0.025,1e-05,6137428,614710,9640,608446,9227,0.1001575904434235,0.0015706905237829,0.0991369674723679,0.0015033984920067
06-17-2021,174.16,220.25,9.0,12.0,106.0,11.0,-29.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000007914859,1.8210204577486804e-05,0.025,1e-05,6137428,615471,9645,609363,9228,0.1002815837513694,0.0015715051972911,0.0992863785937692,0.0015035614267083
06-18-2021,198.94,261.26,12.0,6.0,134.0,18.0,-22.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001479111,1.1617751959384964e-05,0.025,1e-05,6137428,616390,9646,609882,9228,0.100431320742174,0.0015716681319927,0.0993709417039189,0.0015035614267083
06-19-2021,185.49,258.24,0.0,14.0,150.0,22.0,-10.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000000917819,1.1080520412035775e-05,0.025,1e-05,6137428,617006,9648,610401,9228,0.1005316885183826,0.001571994001396,0.0994555048140687,0.0015035614267083
06-20-2021,141.07,160.31,14.0,17.0,113.0,19.0,-10.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000000972629,1.118458603635257e-05,0.025,1e-05,6137428,617498,9648,610924,9230,0.1006118523915881,0.001571994001396,0.0995407196630249,0.0015038872961116
06-21-2021,155.24,195.36,6.0,7.0,86.0,6.0,-29.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000000750245,1.101222713276628e-05,0.025000000075007,1.1093339862622547e-05,6137428,617928,9649,611657,9248,0.1006819143132921,0.0015721569360976,0.099660150799325,0.0015068201207411
06-22-2021,161.3,205.36,7.0,8.0,142.0,7.0,-29.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000000850646,1.1177004295886665e-05,0.0250000001101952,1.1484560256811547e-05,6137428,618713,9664,612528,9250,0.1008098180540773,0.0015746009566222,0.0998020669244511,0.0015071459901444
06-23-2021,165.39,211.93,15.0,10.0,91.0,15.0,-27.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001189138,1.156246455979849e-05,0.0250000001428581,1.1852795807377097e-05,6137428,619554,9668,613760,9251,0.1009468461381542,0.0015752526954287,0.1000028024768681,0.001507308924846
06-24-2021,172.42,222.54,6.0,7.0,86.0,11.0,-28.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001514516,1.1933091925045562e-05,0.025,1e-05,6137428,620792,9669,614650,9254,0.1011485592987811,0.0015754156301304,0.1001478143613253,0.0015077977289509
06-25-2021,199.81,268.72,7.0,0.0,103.0,15.0,-20.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6137428,621683,9673,615421,9257,0.1012937341179399,0.0015760673689369,0.1002734370162876,0.0015082865330558
06-26-2021,189.39,284.46,0.0,8.0,113.0,21.0,-7.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6137428,622472,9676,616076,9257,0.1014222895975317,0.0015765561730418,0.10038015924586,0.0015082865330558
06-27-2021,153.46,196.01,10.0,9.0,85.0,21.0,-8.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6137428,623096,9676,616499,9257,0.1015239608513533,0.0015765561730418,0.1004490806246525,0.0015082865330558
06-28-2021,155.04,195.82,5.0,7.0,52.0,4.0,-29.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6137428,623538,9676,617421,9302,0.101595977989477,0.0015765561730418,0.100599306419562,0.0015156185946295
06-29-2021,158.02,211.89,2.0,2.0,82.0,2.0,-31.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6137428,624471,9717,618734,9311,0.1017479960661045,0.0015832364958089,0.1008132396828117,0.0015170850069442
06-30-2021,160.72,202.32,14.0,10.0,35.0,14.0,-28.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6137428,625796,9726,620025,9315,0.1019638845457739,0.0015847029081237,0.1010235883826254,0.0015177367457508
07-01-2021,176.6,224.85,12.0,17.0,80.0,17.0,-29.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6137428,627082,9731,621245,9331,0.1021734185720793,0.0015855175816319,0.1012223687186228,0.001520343700977
07-02-2021,200.54,271.22,18.0,18.0,174.0,29.0,-23.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6137428,628255,9748,621450,9339,0.1023645409770998,0.0015882874715597,0.1012557703324584,0.0015216471785901
07-03-2021,172.21,257.17,0.0,25.0,191.0,27.0,-14.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6137428,628484,9756,622626,9340,0.1024018530237747,0.0015895909491728,0.1014473815415838,0.0015218101132917
07-04-2021,136.74,211.0,-1.0,18.0,199.0,14.0,-19.0,-5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6137428,629742,9758,623734,9340,0.1026068248784344,0.0015899168185761,0.1016279131909979,0.0015218101132917
07-05-2021,148.93,177.62,7.0,8.0,121.0,1.0,-68.0,13.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6137428,630744,9758,624463,9340,0.1027700854494749,0.0015899168185761,0.1017466925884914,0.0015218101132917
07-06-2021,160.44,205.42,6.0,10.0,116.0,4.0,-32.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6137428,631510,9758,626096,9375,0.102894893430929,0.0015899168185761,0.102012764956265,0.001527512827849
07-07-2021,165.76,206.09,13.0,11.0,69.0,12.0,-29.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6137428,633169,9788,627804,9377,0.1031652021009452,0.0015948048596252,0.1022910574266614,0.0015278386972523
07-08-2021,173.57,214.1,7.0,11.0,110.0,11.0,-30.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6137428,634834,9792,629964,9383,0.1034364883791712,0.0015954565984317,0.1026429963821978,0.0015288163054621
07-09-2021,194.9,254.62,9.0,4.0,132.0,16.0,-20.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6137428,636976,9799,631603,9387,0.1037854945100781,0.0015965971413432,0.1029100463581813,0.0015294680442687
07-10-2021,172.34,243.38,-4.0,7.0,90.0,18.0,-9.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6137428,638573,9804,632692,9387,0.1040457012285928,0.0015974118148514,0.1030874822482642,0.0015294680442687
07-11-2021,141.82,169.32,9.0,11.0,78.0,20.0,-8.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6137428,639668,9804,632863,9388,0.1042241147268856,0.0015974118148514,0.1031153440822442,0.0015296309789703
07-12-2021,155.44,194.55,5.0,10.0,72.0,5.0,-30.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000004732637,2.0755046444194743e-05,0.025,1e-05,0.025,1e-05,6137428,639881,9805,635139,9440,0.1042588198183343,0.001597574749553,0.1034861834631705,0.0015381035834554
07-13-2021,157.56,200.49,5.0,8.0,114.0,4.0,-30.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000004388055,2.00248120317188e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6137428,642168,9857,637379,9455,0.1046314514809786,0.0016060473540382,0.1038511571948379,0.00154054760398
07-14-2021,161.37,202.84,14.0,12.0,73.0,14.0,-28.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6137428,644423,9872,640261,9463,0.1049988692331706,0.0016084913745627,0.1043207350049564,0.0015418510815931
07-15-2021,168.43,206.22,8.0,12.0,76.0,11.0,-29.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6137428,647237,9882,642598,9470,0.1054573674835778,0.0016101207215791,0.1047015134026826,0.0015429916245045
07-16-2021,199.4,274.03,12.0,5.0,110.0,18.0,-19.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6137428,649571,9889,644989,9474,0.1058376570771991,0.0016112612644905,0.1050910902742973,0.0015436433633111
07-17-2021,191.24,293.36,1.0,11.0,143.0,24.0,-8.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6137428,651966,9894,646383,9474,0.1062278856876202,0.0016120759379987,0.1053182212483796,0.0015436433633111
07-18-2021,153.68,192.2,13.0,13.0,119.0,24.0,-8.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6137428,653331,9894,647403,9474,0.1064502915553551,0.0016120759379987,0.1054844146440495,0.0015436433633111
07-19-2021,159.61,209.05,7.0,12.0,84.0,8.0,-30.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6137428,654368,9897,649395,9518,0.1066192548409529,0.0016125647421036,0.1058089805697109,0.0015508124901831
07-20-2021,160.35,209.75,6.0,9.0,114.0,6.0,-30.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000006201145,2.2750186308871377e-05,0.025,1e-05,0.025,1e-05,6137428,656484,9938,652390,9526,0.1069640246696173,0.0016192450648708,0.1062969700011144,0.0015521159677962
07-21-2021,162.72,208.58,14.0,12.0,72.0,15.0,-28.0,3.0,0.025,1e-05,0.025,1e-05,0.0250000006363006,2.2985424912992552e-05,0.025,1e-05,0.025,1e-05,0.0250000001455351,1.1333619387898956e-05,6137428,659414,9946,655736,9534,0.1074414233454144,0.0016205485424839,0.1068421495127926,0.0015534194454093
07-22-2021,172.46,225.19,7.0,12.0,100.0,12.0,-29.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001300851,1.1165830046041766e-05,0.025,1e-05,6137428,662692,9954,658601,9549,0.1079755232973812,0.001621852020097,0.1073089574329833,0.0015558634659339
07-23-2021,196.68,267.37,9.0,5.0,131.0,19.0,-20.0,4.0,0.025,1e-05,0.025,1e-05,0.0250000005335865,2.056897824416514e-05,0.0250000005572262,2.112960780555864e-05,0.025,1e-05,0.0250000001610107,1.1439658225359902e-05,6137428,665483,9969,661507,9557,0.1084302740496507,0.0016242960406215,0.1077824456759411,0.001557166943547
07-24-2021,185.21,265.1,-3.0,9.0,138.0,24.0,-8.0,0.0,0.025,1e-05,0.025,1e-05,0.0250000006001357,2.2044564432663336e-05,0.025000000647373,2.319972432994424e-05,0.0250000001529643,1.1347216478744576e-05,0.0250000002189249,1.202191830520684e-05,6137428,668721,9979,663127,9557,0.1089578566135521,0.0016259253876379,0.1080463998925934,0.001557166943547
07-25-2021,144.13,163.01,7.0,10.0,83.0,20.0,-8.0,0.0,0.025,1e-05,0.025,1e-05,0.0250000006845287,2.3981270883692443e-05,0.0250000007569254,2.5887721756403217e-05,0.0250000002121286,1.1939739287468642e-05,0.0250000002591462,1.2444858691662207e-05,6137428,670252,9979,664242,9558,0.1092073096417587,0.0016259253876379,0.1082280720849189,0.0015573298782486
07-26-2021,153.47,191.49,5.0,11.0,69.0,7.0,-29.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000007992937,2.6792749147623524e-05,0.0250000008339099,2.7923211510545613e-05,0.0250000002479722,1.2315045585648767e-05,0.0250000002939132,1.2829699554793444e-05,6137428,671390,9981,666656,9622,0.1093927293322219,0.0016262512570412,0.1086213964546712,0.0015677576991534
07-27-2021,155.82,191.94,3.0,7.0,90.0,5.0,-30.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000008826987,2.896794201951937e-05,0.025,1e-05,0.0250000002845142,1.2714889238793391e-05,0.0250000003783479,1.3624738657815364e-05,6137428,673931,10043,669604,9638,0.1098067464090821,0.0016363532085427,0.1091017279550978,0.0015703646543796
07-28-2021,155.9,190.61,11.0,10.0,50.0,12.0,-28.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003687989,1.35120940971814e-05,0.0250000004644798,1.4437974109307711e-05,6137428,676766,10067,672586,9642,0.1102686662882236,0.001640263641382,0.10958759923538,0.0015710163931862
07-29-2021,164.54,203.57,3.0,9.0,70.0,10.0,-29.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000002865336,1.5289136391824367e-05,0.0250000005757391,2.064586438968132e-05,0.0250000004592265,1.4359565004349172e-05,0.0250000002853318,1.2533407724467912e-05,6137428,679845,10072,676803,9650,0.1107703422345647,0.0016410783148902,0.1102746948721842,0.0015723198707992
07-30-2021,190.74,254.57,10.0,6.0,112.0,18.0,-19.0,4.0,0.025,1e-05,0.025,1e-05,0.0250000003300882,1.610140556408477e-05,0.0250000006642452,2.2582521749366044e-05,0.0250000003105583,1.2755509639618353e-05,0.0250000003086575,1.2740174756498824e-05,6137428,683802,10081,679581,9667,0.1114150748489432,0.0016425447272049,0.1107273274733324,0.0015750897607271
07-31-2021,172.9,253.53,-3.0,9.0,105.0,21.0,-8.0,1.0,0.025,1e-05,0.025,1e-05,0.0250000003830602,1.723877235187294e-05,0.0250000004156563,1.8094061257506124e-05,0.0250000003391555,1.3006567712723064e-05,0.0250000003627517,1.3263683506634272e-05,6137428,686547,10099,681518,9667,0.1118623306049374,0.0016454775518344,0.1110429319904038,0.0015750897607271
08-01-2021,142.85,176.4,11.0,12.0,108.0,24.0,-7.0,-1.0,0.025,1e-05,0.025,1e-05,0.0250000004506069,1.872071417990379e-05,0.0250000004886816,1.9866294320847705e-05,0.0250000003926155,1.351445658809058e-05,0.025000000340593,1.3028172574034417e-05,6137428,688472,10102,682738,9667,0.1121759799055891,0.0016459663559393,0.1112417123264012,0.0015750897607271
08-02-2021,149.85,191.74,6.0,11.0,81.0,7.0,-30.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000005336411,2.0684568934199937e-05,0.025000000545994,2.137701675195229e-05,0.0250000003721447,1.3282373960435829e-05,0.0250000003589929,1.3235777285429071e-05,6137428,689673,10106,685378,9755,0.1123716644822554,0.0016466180947458,0.1116718599387235,0.0015894280144712
08-03-2021,154.04,204.64,9.0,12.0,111.0,9.0,-31.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000005856671,2.202941306163428e-05,0.0250000004251316,1.818648052148369e-05,0.0250000003989372,1.3559601748080316e-05,0.0250000004596468,1.4159276684549662e-05,6137428,692340,10193,689866,9777,0.1128062113315219,0.0016607934137883,0.1124031108796714,0.0015930125779072
08-04-2021,156.28,201.77,14.0,12.0,70.0,14.0,-28.0,3.0,0.025,1e-05,0.025,1e-05,0.0250000004944023,1.949982139623186e-05,0.0250000005251972,2.005681971589292e-05,0.0250000004997423,1.4477079849418214e-05,0.0250000005683904,1.5170134469942446e-05,6137428,696700,10219,693812,9798,0.1135166066306602,0.0016650297160308,0.1130460512123319,0.0015964342066416
08-05-2021,157.74,199.95,6.0,10.0,90.0,11.0,-29.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000006060119,2.161779661679792e-05,0.0250000006216587,2.194575253585632e-05,0.0250000006162694,1.5556659009087506e-05,0.0250000006795874,1.6210371685673896e-05,6137428,700748,10243,697069,9819,0.1141761663028878,0.0016689401488701,0.1135767295355644,0.0015998558353759
08-06-2021,187.88,267.3,10.0,5.0,126.0,17.0,-19.0,4.0,0.025,1e-05,0.0250000002810174,2.064161692472669e-05,0.0250000007152916,2.3781139631140507e-05,0.025000000673127,2.290409802758271e-05,0.0250000007357796,1.6670577830606576e-05,0.0250000005918237,1.5198596877585273e-05,6137428,703914,10265,699834,9827,0.1146920175682712,0.0016725247123061,0.1140272439855913,0.001601159312989
08-07-2021,183.58,286.62,1.0,10.0,130.0,22.0,-8.0,-1.0,0.0250000003194609,2.2174461460821847e-05,0.0250000002903331,2.1422331687831632e-05,0.0250000007784214,2.5002701238002905e-05,0.0250000007483382,2.4585997887812295e-05,0.0250000006862827,1.6042568790501684e-05,0.0250000006837084,1.608181332760599e-05,6137428,706578,10274,701602,9828,0.1151260756134328,0.0016739911246209,0.1143153125380859,0.0016013222476907
08-08-2021,140.27,168.2,8.0,10.0,74.0,21.0,-8.0,0.0,0.0250000003309732,2.3082327913366985e-05,0.0250000003277181,2.3729125844747108e-05,0.0250000008506019,2.663228715401603e-05,0.0250000008492498,2.70353225824958e-05,0.0250000007749732,1.68844259629412e-05,0.0250000007413617,1.6654313599612397e-05,6137428,708412,10275,702924,9828,0.1154248978562355,0.0016741540593225,0.1145307122136504,0.0016013222476907
08-09-2021,147.71,186.7,4.0,10.0,51.0,5.0,-30.0,6.0,0.0250000003627324,2.5187140954280475e-05,0.0250000003477305,2.5265630080069224e-05,0.0250000009591252,2.9280600667647766e-05,0.0250000009226571,2.899383527683417e-05,0.0250000008344189,1.74706172362595e-05,0.0250000008016027,1.7288556612434635e-05,6137428,709631,10275,705320,9970,0.1156235152575313,0.0016741540593225,0.1149211037587732,0.0016244589753232
08-10-2021,147.82,187.18,2.0,7.0,69.0,4.0,-30.0,6.0,0.0250000003725205,2.631764543441531e-05,0.025,1e-05,0.0250000010323481,3.127164116893388e-05,0.0250000007670571,2.4690883841479167e-05,0.025000000895781,1.811448864018316e-05,0.0250000009583013,1.8694572110935843e-05,6137428,712083,10413,709533,9982,0.1160230311459458,0.0016966390481485,0.1156075476567708,0.0016264141917428
08-11-2021,153.52,193.11,11.0,11.0,42.0,11.0,-28.0,3.0,0.0250000002678127,2.018112014551315e-05,0.0250000003067264,2.116789549218695e-05,0.0250000008901963,2.7353229971982376e-05,0.0250000008721374,2.660791238593128e-05,0.0250000010547929,1.955772821219728e-05,0.0250000011044947,2.0028813845024808e-05,6137428,716187,10429,713113,10002,0.116691715161465,0.0016992460033747,0.1161908538886321,0.0016296728857756
08-12-2021,159.0,196.98,1.0,6.0,51.0,8.0,-29.0,6.0,0.0250000003200923,2.1774737732267065e-05,0.0250000003528839,2.3034488459893796e-05,0.0250000009510134,2.8308808388629827e-05,0.0250000010334901,3.001361998858024e-05,0.0250000012052031,2.0942714462809885e-05,0.025000000956708,1.8348240633986866e-05,6137428,719820,10449,716195,10002,0.1172836569325131,0.0017025046974074,0.1166930186390781,0.0016296728857756
08-13-2021,186.52,253.35,11.0,7.0,104.0,16.0,-19.0,4.0,0.0250000003585307,2.3285120631833805e-05,0.0250000003606994,2.3875965408239486e-05,0.0250000011073075,3.1643667730236624e-05,0.0250000011299633,3.230313181028938e-05,0.02500000106434,1.9337843469876227e-05,0.0250000010007434,1.8723238529804625e-05,6137428,722668,10457,719278,10027,0.1177476949627759,0.0017038081750205,0.1171953463242257,0.0016337462533165
08-14-2021,178.8,283.56,2.0,12.0,139.0,19.0,-7.0,-1.0,0.0250000003729523,2.430357182524687e-05,0.0250000004065797,2.6463093712354155e-05,0.0250000012087936,3.401514903099431e-05,0.0250000011743397,3.3434270103777004e-05,0.025000001116769,1.979519909786621e-05,0.0250000010818505,1.9500545512619e-05,6137428,725923,10477,721025,10028,0.1182780474166051,0.0017070668690532,0.1174799932479859,0.0016339091880181
08-15-2021,141.43,187.7,14.0,14.0,110.0,21.0,-7.0,-1.0,0.0250000004175945,2.685942681629223e-05,0.0250000004463566,2.90500377010862e-05,0.0250000012504357,3.510865546100381e-05,0.0250000012901939,3.639073406606391e-05,0.0250000011913392,2.0512425532079083e-05,0.0250000011570121,2.026682668824543e-05,6137428,727584,10478,722399,10028,0.1185486819560245,0.0017072298037549,0.1177038655280355,0.0016339091880181
08-16-2021,148.04,218.28,7.0,12.0,66.0,5.0,-29.0,5.0,0.025000000458552,2.954049928132114e-05,0.025000000469194,3.079591172064377e-05,0.0250000013503114,3.772602056855747e-05,0.0250000013809176,3.890216338762339e-05,0.0250000012701703,2.132675111613203e-05,0.0250000012354389,2.111708721915828e-05,6137428,728930,10479,724496,10152,0.1187679920644282,0.0017073927384565,0.1180455395973688,0.0016541130910211
08-17-2021,150.12,215.5,5.0,9.0,82.0,3.0,-30.0,5.0,0.0250000004829411,3.138931002911375e-05,0.025,1e-05,0.0250000014201803,3.977492951033491e-05,0.0250000010776791,3.155177895280772e-05,0.0250000013467547,2.216717763469735e-05,0.0250000013971691,2.264867662702308e-05,6137428,731097,10599,727564,10161,0.1191210715628761,0.001726944902653,0.1185454232619918,0.0016555795033359
08-18-2021,155.9,233.9,14.0,11.0,46.0,11.0,-26.0,2.0,0.025,1e-05,0.025,1e-05,0.0250000011238625,3.2621373919037265e-05,0.0250000011255337,3.246650868282303e-05,0.0250000015085345,2.372047960481847e-05,0.025000001548964,2.4126020430571063e-05,6137428,734184,10608,730985,10168,0.1196240509868303,0.0017284113149677,0.1191028228762928,0.0016567200462473
