date,Louisiana-apple-driving,Louisiana-apple-walking,Louisiana-google-retail_and_recreation,Louisiana-google-grocery_and_pharmacy,Louisiana-google-parks,Louisiana-google-transit_stations,Louisiana-google-workplaces,Louisiana-google-residential,Louisiana-jh_beta_7,Louisiana-jh_gamma_7,Louisiana-cdc_beta_7,Louisiana-cdc_gamma_7,Louisiana-jh_beta_14,Louisiana-jh_gamma_14,Louisiana-cdc_beta_14,Louisiana-cdc_gamma_14,Louisiana-jh_beta_30,Louisiana-jh_gamma_30,Louisiana-cdc_beta_30,Louisiana-cdc_gamma_30,Louisiana-census_pop,Louisiana-jh_confirmed,Louisiana-jh_death,Louisiana-cdc_confirmed,Louisiana-cdc_death,Louisiana-jh_confirmed_ratio,Louisiana-jh_death_ratio,Louisiana-cdc_confirmed_ratio,Louisiana-cdc_death_ratio
06-25-2021,161.52,84.81,-7.0,1.0,-1.0,-6.0,-27.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4648794,479521,10723,479521,10723,0.1031495480333178,0.0023066197383665,0.1031495480333178,0.0023066197383665
06-26-2021,155.41,95.61,-7.0,2.0,0.0,3.0,-13.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4648794,479521,10723,479834,10724,0.1031495480333178,0.0023066197383665,0.103216877323452,0.0023068348479196
06-27-2021,110.48,59.14,-6.0,2.0,-5.0,4.0,-14.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4648794,479521,10723,480147,10725,0.1031495480333178,0.0023066197383665,0.1032842066135862,0.0023070499574728
06-28-2021,125.73,56.77,-5.0,1.0,-6.0,-4.0,-26.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4648794,480463,10728,480463,10728,0.1033521812323798,0.0023076952861322,0.1033521812323798,0.0023076952861322
06-29-2021,132.37,55.54,-4.0,2.0,-9.0,-5.0,-27.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4648794,480876,10732,480876,10732,0.1034410214778284,0.0023085557243448,0.1034410214778284,0.0023085557243448
06-30-2021,134.94,55.95,2.0,6.0,7.0,6.0,-26.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4648794,481467,10738,481467,10738,0.1035681512237367,0.0023098463816637,0.1035681512237367,0.0023098463816637
07-01-2021,145.46,61.93,3.0,12.0,1.0,6.0,-27.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4648794,482035,10748,482035,10748,0.1036903334499227,0.0023119974771951,0.1036903334499227,0.0023119974771951
07-02-2021,161.14,74.89,-3.0,9.0,-3.0,-1.0,-30.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4648794,482560,10757,482560,10757,0.1038032659653234,0.0023139334631734,0.1038032659653234,0.0023139334631734
07-03-2021,137.39,85.01,-8.0,11.0,-12.0,3.0,-18.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4648794,482560,10757,483063,10758,0.1038032659653234,0.0023139334631734,0.103911466070555,0.0023141485727266
07-04-2021,104.93,70.0,-14.0,10.0,30.0,-4.0,-22.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4648794,482560,10757,483566,10759,0.1038032659653234,0.0023139334631734,0.1040196661757866,0.0023143636822797
07-05-2021,112.0,52.83,-8.0,0.0,0.0,-9.0,-61.0,14.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4648794,482560,10757,484069,10760,0.1038032659653234,0.0023139334631734,0.1041278662810182,0.0023145787918328
07-06-2021,129.02,58.53,-3.0,7.0,-6.0,-2.0,-28.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4648794,484577,10763,484577,10763,0.1042371419340155,0.0023152241204923,0.1042371419340155,0.0023152241204923
07-07-2021,130.28,57.86,-1.0,6.0,1.0,1.0,-28.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4648794,485803,10765,485803,10765,0.1045008662461705,0.0023156543395986,0.1045008662461705,0.0023156543395986
07-08-2021,137.06,63.56,-4.0,6.0,-5.0,-1.0,-27.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4648794,486589,10771,486589,10771,0.1046699423549419,0.0023169449969174,0.1046699423549419,0.0023169449969174
07-09-2021,154.73,79.22,-8.0,2.0,-5.0,-6.0,-27.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4648794,487558,10781,487558,10781,0.1048783835119387,0.0023190960924489,0.1048783835119387,0.0023190960924489
07-10-2021,144.48,85.78,-9.0,4.0,-11.0,5.0,-14.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4648794,487558,10781,488355,10783,0.1048783835119387,0.0023190960924489,0.1050498258257948,0.0023195263115552
07-11-2021,107.07,54.8,-9.0,3.0,-10.0,4.0,-15.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4648794,487558,10781,489152,10785,0.1048783835119387,0.0023190960924489,0.1052212681396508,0.0023199565306615
07-12-2021,124.84,57.23,-6.0,3.0,-7.0,-4.0,-27.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4648794,489951,10789,489951,10789,0.1053931406726131,0.002320816968874,0.1053931406726131,0.002320816968874
07-13-2021,130.18,57.34,-2.0,8.0,-4.0,-2.0,-27.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4648794,490904,10798,490904,10798,0.1055981400767596,0.0023227529548523,0.1055981400767596,0.0023227529548523
07-14-2021,134.62,58.8,1.0,8.0,8.0,3.0,-26.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4648794,492840,10808,492840,10808,0.1060145921716471,0.0023249040503838,0.1060145921716471,0.0023249040503838
07-15-2021,139.28,65.09,0.0,9.0,-6.0,0.0,-26.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4648794,494340,10821,494340,10821,0.1063372565013635,0.0023277004745746,0.1063372565013635,0.0023277004745746
07-16-2021,159.35,81.85,-7.0,3.0,-10.0,-4.0,-27.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4648794,495945,10828,495945,10828,0.1066825073341602,0.0023292062414467,0.1066825073341602,0.0023292062414467
07-17-2021,149.0,89.83,-7.0,5.0,-12.0,5.0,-14.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4648794,495945,10828,497273,10832,0.1066825073341602,0.0023292062414467,0.1069681728207358,0.0023300666796592
07-18-2021,111.42,59.11,-5.0,7.0,-1.0,5.0,-15.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4648794,495945,10828,498601,10836,0.1066825073341602,0.0023292062414467,0.1072538383073115,0.0023309271178718
07-19-2021,124.69,56.12,-6.0,3.0,-12.0,-4.0,-27.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4648794,499932,10841,499932,10841,0.1075401491225466,0.0023320026656375,0.1075401491225466,0.0023320026656375
07-20-2021,124.63,55.48,-2.0,7.0,-14.0,-3.0,-28.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4648794,501494,10861,501494,10861,0.107876150244558,0.0023363048567004,0.107876150244558,0.0023363048567004
07-21-2021,130.6,60.31,0.0,8.0,5.0,2.0,-27.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4648794,506882,10874,506882,10874,0.1090351605168996,0.0023391012808913,0.1090351605168996,0.0023391012808913
07-22-2021,137.67,67.97,-3.0,8.0,-3.0,1.0,-27.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4648794,509716,10889,509716,10889,0.1096447809905106,0.0023423279241885,0.1096447809905106,0.0023423279241885
07-23-2021,154.52,85.7,-8.0,4.0,-1.0,-5.0,-28.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4648794,512843,10900,512843,10900,0.1103174285631929,0.002344694129273,0.1103174285631929,0.002344694129273
07-24-2021,143.62,91.68,-9.0,5.0,-10.0,4.0,-15.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4648794,512843,10900,515373,10904,0.1103174285631929,0.002344694129273,0.110861655732648,0.0023455545674856
07-25-2021,107.14,58.24,-7.0,6.0,0.0,6.0,-15.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4648794,512843,10900,517903,10908,0.1103174285631929,0.002344694129273,0.1114058829021032,0.0023464150056982
07-26-2021,125.28,57.09,-5.0,5.0,-7.0,-4.0,-28.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000003120447,1.6234494491344567e-05,0.0250000002993652,1.5881708033046654e-05,0.025,1e-05,0.025,1e-05,4648794,520435,10914,520435,10914,0.1119505402906646,0.0023477056630171,0.1119505402906646,0.0023477056630171
07-27-2021,125.56,55.39,-4.0,8.0,-11.0,-4.0,-27.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000003133114,1.631242084581948e-05,0.0250000003321597,1.6702035689800965e-05,0.025,1e-05,0.025,1e-05,4648794,527253,10934,527253,10934,0.1134171572240026,0.00235200785408,0.1134171572240026,0.00235200785408
07-28-2021,128.08,56.94,-1.0,8.0,-1.0,0.0,-28.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000003272081,1.6538202995049443e-05,0.0250000003424827,1.6881391186392672e-05,0.025,1e-05,0.025,1e-05,4648794,531952,10948,531952,10948,0.1144279570142277,0.002355019387824,0.1144279570142277,0.002355019387824
07-29-2021,134.73,61.84,-4.0,8.0,-13.0,-3.0,-28.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000003369109,1.6654244483924296e-05,0.0250000003490532,1.6951579888941723e-05,0.025,1e-05,0.025,1e-05,4648794,536366,10968,536366,10968,0.1153774505818068,0.0023593215788869,0.1153774505818068,0.0023593215788869
07-30-2021,151.46,79.0,-5.0,7.0,-10.0,-5.0,-28.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000003374866,1.648786443316812e-05,0.0250000003469685,1.6740871362902313e-05,0.025,1e-05,0.025,1e-05,4648794,541679,10999,541679,10999,0.1165203276376625,0.0023659899750343,0.1165203276376625,0.0023659899750343
07-31-2021,140.79,83.83,-9.0,5.0,-20.0,3.0,-15.0,3.0,0.025,1e-05,0.025,1e-05,0.0250000004162756,1.792568731781502e-05,0.0250000004235333,1.8135539212677352e-05,0.025,1e-05,0.025,1e-05,4648794,541679,10999,545381,11008,0.1165203276376625,0.0023659899750343,0.1173166632034028,0.0023679259610126
08-01-2021,103.26,52.58,-6.0,8.0,-12.0,3.0,-15.0,2.0,0.025,1e-05,0.025,1e-05,0.0250000005293208,2.036746548155441e-05,0.0250000005141866,1.998440228989425e-05,0.025,1e-05,0.025,1e-05,4648794,541679,10999,549083,11017,0.1165203276376625,0.0023659899750343,0.1181129987691431,0.0023698619469909
08-02-2021,116.0,51.13,-7.0,5.0,-24.0,-5.0,-29.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000006204325,2.2493708169558598e-05,0.0250000005952055,2.1725974919132067e-05,0.025,1e-05,0.0250000001583979,1.1061130869712436e-05,4648794,552787,11026,552787,11026,0.1189097645539897,0.0023717979329692,0.1189097645539897,0.0023717979329692
08-03-2021,119.09,50.94,-1.0,12.0,-23.0,-3.0,-29.0,6.0,0.025,1e-05,0.0250000002638795,2.0785971389515115e-05,0.0250000006220049,2.245884253635268e-05,0.0250000006598692,2.3178546756912885e-05,0.0250000002235726,1.17085377821088e-05,0.0250000002395341,1.1836749017423553e-05,4648794,557540,11085,557540,11085,0.1199321802600846,0.0023844893966047,0.1199321802600846,0.0023844893966047
08-04-2021,124.32,53.59,1.0,12.0,-3.0,-1.0,-28.0,5.0,0.0250000002826492,2.095632209619145e-05,0.0250000002996675,2.176607889508737e-05,0.0250000006456007,2.241810528708042e-05,0.0250000006767459,2.3060811636396112e-05,0.0250000003513794,1.2853851032554724e-05,0.0250000003561845,1.2879607906351829e-05,4648794,562319,11129,562319,11129,0.1209601888145613,0.0023939542169431,0.1209601888145613,0.0023939542169431
08-05-2021,123.81,56.28,-3.0,12.0,-9.0,-4.0,-28.0,6.0,0.0250000003762889,2.422658665373451e-05,0.0250000003868106,2.486145604317287e-05,0.0250000007516993,2.4140038201241323e-05,0.0250000007767093,2.4703630163813316e-05,0.0250000005006612,1.4172612507028328e-05,0.0250000004940939,1.4093871152672576e-05,4648794,567787,11162,567787,11162,0.1221364078511545,0.0024010528321969,0.1221364078511545,0.0024010528321969
08-06-2021,143.58,72.55,-9.0,6.0,-9.0,-9.0,-27.0,7.0,0.0250000004469933,2.675626676408799e-05,0.0250000004526105,2.721678698771199e-05,0.0250000008600667,2.594396138872358e-05,0.0250000008799097,2.643401193053572e-05,0.0250000006103128,1.5079645458543682e-05,0.0250000006286459,1.5259063272616327e-05,4648794,573903,11210,573903,11210,0.1234520178781851,0.0024113780907478,0.1234520178781851,0.0024113780907478
08-07-2021,133.92,75.73,-10.0,10.0,-16.0,-1.0,-15.0,3.0,0.0250000004938161,2.824706643662768e-05,0.0250000004961065,2.853469626284572e-05,0.0250000010306803,2.9094970398309813e-05,0.0250000010460979,2.9513560118763898e-05,0.0250000007724212,1.6485861014015994e-05,0.0250000007889056,1.665380325992596e-05,4648794,573903,11210,579416,11226,0.1234520178781851,0.0024113780907478,0.1246379168446698,0.0024148198435981
08-08-2021,97.74,48.73,-8.0,11.0,-8.0,-2.0,-15.0,3.0,0.0250000006082503,3.391312335859714e-05,0.0250000005975581,3.323622499785995e-05,0.0250000012481398,3.376426230152331e-05,0.0250000012443696,3.364222664962995e-05,0.0250000008903976,1.7509385699601656e-05,0.0250000009171206,1.7752857279347264e-05,4648794,573903,11210,584929,11242,0.1234520178781851,0.0024113780907478,0.1258238158111544,0.0024182615964484
08-09-2021,119.68,51.97,-6.0,8.0,-16.0,-8.0,-28.0,6.0,0.0250000006776605,3.8148807217766725e-05,0.0250000006732372,3.726156247499836e-05,0.0250000014236537,3.787175681368797e-05,0.0250000014205905,3.754064133793815e-05,0.0250000009630911,1.8134919802814436e-05,0.0250000010111216,1.8536380002700574e-05,4648794,590446,11260,590446,11260,0.1270105752158516,0.002422133568405,0.1270105752158516,0.002422133568405
08-10-2021,120.99,51.41,-5.0,11.0,-15.0,-9.0,-28.0,6.0,0.0250000006858475,3.881215960553411e-05,0.025000000732702,4.066444046911624e-05,0.025000001499308,3.96190694336813e-05,0.0250000015649098,4.089982065582087e-05,0.025000001135015,1.97317987816078e-05,0.0250000011606217,1.992974919388376e-05,4648794,596534,11353,596534,11353,0.1283201621753943,0.0024421387568474,0.1283201621753943,0.0024421387568474
08-11-2021,121.4,51.63,-6.0,7.0,-12.0,-6.0,-28.0,6.0,0.0250000006522593,3.603420501177494e-05,0.0250000006839811,3.755584963116847e-05,0.0250000016296923,4.197630217789632e-05,0.0250000016828646,4.310502741255365e-05,0.0250000013600663,2.1736581401789583e-05,0.0250000013627248,2.1726056792278584e-05,4648794,601941,11408,601941,11408,0.1294832595292456,0.0024539697822704,0.1294832595292456,0.0024539697822704
08-12-2021,126.3,56.02,-9.0,7.0,-20.0,-8.0,-27.0,6.0,0.0250000006985419,3.689372335576957e-05,0.025000000718151,3.808643105136841e-05,0.0250000018372434,4.60386703603668e-05,0.0250000018798688,4.702592495457269e-05,0.0250000015342272,2.3212368111402472e-05,0.0250000015704247,2.354933548445e-05,4648794,607228,11462,607228,11462,0.1306205437367196,0.0024655856981402,0.1306205437367196,0.0024655856981402
08-13-2021,146.2,72.86,-10.0,6.0,-16.0,-12.0,-26.0,6.0,0.0250000008013793,4.059789162455964e-05,0.0250000008118619,4.146434638488679e-05,0.0250000020173082,4.951880204229685e-05,0.0250000020508932,5.037023732808617e-05,0.0250000017259432,2.4835283252319374e-05,0.0250000017586672,2.5152054119555265e-05,4648794,614776,11519,614776,11519,0.132244190643853,0.0024778469426694,0.132244190643853,0.0024778469426694
08-14-2021,133.94,80.61,-11.0,7.0,-22.0,-8.0,-15.0,4.0,0.0250000008484445,4.212891991493896e-05,0.0250000008527223,4.2670594367209126e-05,0.0250000021281821,5.150071236413019e-05,0.0250000021540679,5.2220019949774896e-05,0.0250000019214982,2.649920113448968e-05,0.0250000019509121,2.6795687940177145e-05,4648794,614776,11519,619232,11540,0.132244190643853,0.0024778469426694,0.1332027188126641,0.0024823642432854
08-15-2021,100.42,57.81,-9.0,9.0,-15.0,-7.0,-16.0,4.0,0.0250000010122334,5.056586705527422e-05,0.0250000009824097,4.9002269611489306e-05,0.02500000242495,5.823800785288069e-05,0.0250000023876075,5.743798540393093e-05,0.0250000020717947,2.7810246141908714e-05,0.0250000021135493,2.819916043933852e-05,4648794,614776,11519,623688,11561,0.132244190643853,0.0024778469426694,0.1341612469814752,0.0024868815439014
08-16-2021,124.6,73.24,-7.0,7.0,-14.0,-8.0,-27.0,5.0,0.0250000011100121,5.679242955542382e-05,0.025000001073394,5.421985042092289e-05,0.0250000026622944,6.409746116355486e-05,0.0250000025858827,6.217993371282799e-05,0.0250000022391129,2.9415222309764085e-05,0.0250000023074738,3.0002961327954248e-05,4648794,628146,11584,628146,11584,0.1351202053693925,0.0024918290636238,0.1351202053693925,0.0024918290636238
08-17-2021,124.05,63.63,-7.0,9.0,-20.0,-10.0,-27.0,6.0,0.0250000010653504,5.538595963581616e-05,0.025000001130321,5.798110229616162e-05,0.0250000026735055,6.480184975209245e-05,0.0250000027565623,6.649272593395192e-05,0.0250000024923895,3.1837450131035466e-05,0.0250000025159208,3.201413646728747e-05,4648794,631837,11706,631837,11706,0.1359141747300482,0.0025180724291074,0.1359141747300482,0.0025180724291074
08-18-2021,123.67,65.69,-8.0,6.0,-11.0,-8.0,-25.0,5.0,0.0250000009496349,4.840309889226692e-05,0.0250000009936912,5.053882289051279e-05,0.0250000026159651,6.288507499926315e-05,0.0250000026832379,6.437366460220842e-05,0.0250000028104613,3.476265238634196e-05,0.0250000027878286,3.451654415010336e-05,4648794,638443,11793,638443,11793,0.1373351884381196,0.0025367869602309,0.1373351884381196,0.0025367869602309
08-19-2021,128.96,65.89,-11.0,6.0,-21.0,-10.0,-25.0,6.0,0.0250000010500418,5.096225624764647e-05,0.0250000010772922,5.263729233687114e-05,0.0250000027145906,6.435012015296888e-05,0.0250000027682014,6.564373406601221e-05,0.0250000030340876,3.6732861632004535e-05,0.0250000030851108,3.722319167128829e-05,4648794,643993,11851,643993,11851,0.1385290464580706,0.0025492633143133,0.1385290464580706,0.0025492633143133
08-20-2021,144.57,76.39,-12.0,3.0,-15.0,-16.0,-24.0,6.0,0.025000001140184,5.387176405944196e-05,0.0250000011547426,5.508761480063432e-05,0.0250000028838857,6.767213181532597e-05,0.0250000029257811,6.87765440576291e-05,0.0250000032376333,3.8460665228506206e-05,0.0250000032835866,3.892071213537237e-05,4648794,649915,11918,649915,11918,0.1398029252317913,0.002563675654374,0.1398029252317913,0.002563675654374
08-21-2021,130.24,76.16,-13.0,4.0,-19.0,-11.0,-15.0,4.0,0.0250000012187257,5.690510376852684e-05,0.0250000012246761,5.766652997081313e-05,0.0250000029538723,6.885104750504343e-05,0.025000002985926,6.97724493576196e-05,0.0250000034651391,4.055303989425536e-05,0.025000003506019,4.098048665244146e-05,4648794,649915,11918,653544,11937,0.1398029252317913,0.002563675654374,0.140583557800152,0.0025677627358837
08-22-2021,94.13,54.7,-12.0,6.0,-15.0,-12.0,-16.0,4.0,0.0250000074656551,9.438677320735218e-05,0.025000001376643,6.560510933655072e-05,0.0250000033096654,7.716615550579502e-05,0.0250000032101894,7.510581046863336e-05,0.0250000036657661,4.246570239934313e-05,0.0250000037156322,4.296201116864866e-05,4648794,649915,11918,657173,11956,0.1398029252317913,0.002563675654374,0.1413641903685127,0.0025718498173935
08-23-2021,121.57,85.21,-11.0,3.0,-19.0,-12.0,-25.0,5.0,0.0250000080931821,0.0001065318829723,0.0250000067763323,9.65778883549233e-05,0.0250000035931717,8.435987830279103e-05,0.0250000033818926,7.964214238895708e-05,0.0250000038561995,4.442918914288015e-05,0.0250000039275107,4.508732156090637e-05,4648794,660804,11977,660804,11977,0.1421452531559798,0.0025763671180095,0.1421452531559798,0.0025763671180095
08-24-2021,120.49,73.7,-11.0,4.0,-21.0,-13.0,-25.0,5.0,0.0250000059212067,9.70870917028627e-05,0.0250000063911179,0.0001005470351577,0.0250000034251537,8.155979181607417e-05,0.0250000034986833,8.314931693315668e-05,0.0250000041655101,4.754781163123764e-05,0.0250000041740672,4.765457654988837e-05,4648794,664618,12116,664618,12116,0.1429656809916722,0.0026062673458965,0.1429656809916722,0.0026062673458965
08-25-2021,119.12,66.41,-9.0,5.0,-13.0,-10.0,-24.0,5.0,0.0250000012116545,6.025977358951538e-05,0.0250000012534489,6.230548186091981e-05,0.025000003181709,7.561078142102967e-05,0.0250000032405981,7.699670086164046e-05,0.0250000045416234,5.118605341937507e-05,0.0250000044842649,5.07138651287038e-05,4648794,671237,12226,671237,12226,0.1443894911239345,0.0026299293967424,0.1443894911239345,0.0026299293967424
08-26-2021,122.06,63.11,-9.0,15.0,-24.0,-10.0,-24.0,5.0,0.0250000012234941,5.816037444037316e-05,0.0250000012493787,5.976716805308566e-05,0.0250000032594938,7.673323178805844e-05,0.0250000033059192,7.792492235593797e-05,0.0250000047664005,5.340436768936647e-05,0.0250000048183596,5.394281717577328e-05,4648794,676368,12298,676368,12298,0.145493218241118,0.0026454172845688,0.145493218241118,0.0026454172845688
08-27-2021,172.68,63.94,-9.0,31.0,-26.0,-4.0,-23.0,5.0,0.025000001363293,6.28374734727418e-05,0.0250000013771233,6.400380296680414e-05,0.0250000033482748,7.825752917523536e-05,0.0250000033841964,7.926235149264795e-05,0.0250000049643977,5.534632134216381e-05,0.0250000050103888,5.584400110305565e-05,4648794,679796,12359,679796,12359,0.1462306137892967,0.0026585389673106,0.1462306137892967,0.0026585389673106
08-28-2021,213.22,41.07,-29.0,12.0,-48.0,23.0,-29.0,0.0,0.0250000014298908,6.538948258363456e-05,0.0250000014355291,6.611764062089165e-05,0.0250000033890224,7.902530326632623e-05,0.0250000034161576,7.984711346820725e-05,0.0250000052254102,5.793644869415776e-05,0.0250000052661512,5.839680870287883e-05,4648794,679796,12359,682272,12403,0.1462306137892967,0.0026585389673106,0.146763225042882,0.002668003787649
08-29-2021,49.85,19.11,-67.0,-47.0,-61.0,-48.0,-53.0,7.0,0.0250000066080801,9.910688063827768e-05,0.025000006427601,9.67121068926381e-05,0.0250000037561942,8.788307855284336e-05,0.0250000036649739,8.573647553782358e-05,0.0250000054068732,5.985459970002839e-05,0.0250000054721304,6.04960099542169e-05,4648794,679796,12359,684748,12447,0.1462306137892967,0.0026585389673106,0.1472958362964674,0.0026774686079873
08-30-2021,70.53,20.62,-53.0,-44.0,-36.0,-44.0,-68.0,6.0,0.025000006776938,0.0001118410782643,0.0250000068443578,0.0001089114277639,0.0250000040476755,9.550527347835476e-05,0.0250000038831374,9.117554513645328e-05,0.0250000054656872,6.065799807079802e-05,0.0250000055819071,6.168228707729832e-05,4648794,679796,12359,687224,12491,0.1462306137892967,0.0026585389673106,0.1478284475500527,0.0026869334283257
08-31-2021,119.93,30.05,-34.0,-17.0,-28.0,-15.0,-55.0,-2.0,0.0250000043583655,0.000101392916981,0.0250000069054029,0.0001185599367337,0.0250000037579836,9.039923108616836e-05,0.0250000040626057,9.58637574977637e-05,0.0250000057610227,6.390686332531302e-05,0.0250000058428054,6.448192173003404e-05,4648794,679796,12359,689700,12535,0.1462306137892967,0.0026585389673106,0.1483610588036381,0.002696398248664
