date,Arizona-apple-driving,Arizona-apple-walking,Arizona-google-retail_and_recreation,Arizona-google-grocery_and_pharmacy,Arizona-google-parks,Arizona-google-transit_stations,Arizona-google-workplaces,Arizona-google-residential,Arizona-jh_beta_7,Arizona-jh_gamma_7,Arizona-cdc_beta_7,Arizona-cdc_gamma_7,Arizona-jh_beta_14,Arizona-jh_gamma_14,Arizona-cdc_beta_14,Arizona-cdc_gamma_14,Arizona-jh_beta_30,Arizona-jh_gamma_30,Arizona-cdc_beta_30,Arizona-cdc_gamma_30,Arizona-census_pop,Arizona-jh_confirmed,Arizona-jh_death,Arizona-cdc_confirmed,Arizona-cdc_death,Arizona-jh_confirmed_ratio,Arizona-jh_death_ratio,Arizona-cdc_confirmed_ratio,Arizona-cdc_death_ratio
08-07-2021,137.23,154.61,-17.0,-6.0,-37.0,-16.0,-13.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,943415,18376,943415,18376,0.1296128150057214,0.0025246207539048,0.1296128150057214,0.0025246207539048
08-08-2021,105.4,109.18,-13.0,-6.0,-33.0,-11.0,-11.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,946054,18388,946054,18388,0.129975378902628,0.0025262693961037,0.129975378902628,0.0025262693961037
08-09-2021,121.01,126.51,-12.0,-4.0,-21.0,-13.0,-34.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,948245,18388,948245,18388,0.1302763934907759,0.0025262693961037,0.1302763934907759,0.0025262693961037
08-10-2021,122.42,126.56,-13.0,-4.0,-28.0,-14.0,-33.0,7.0,0.025,1e-05,0.025,1e-05,0.025000000229063,1.4492203232925597e-05,0.025000000229063,1.4492203232925597e-05,0.025,1e-05,0.025,1e-05,7278717,950827,18400,950827,18400,0.1306311263372377,0.0025279180383026,0.1306311263372377,0.0025279180383026
08-11-2021,126.02,133.15,-13.0,-5.0,-29.0,-15.0,-33.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000002434411,1.4871965318868052e-05,0.0250000002434411,1.4871965318868052e-05,0.025,1e-05,0.025,1e-05,7278717,952797,18406,952797,18406,0.130901778431556,0.002528742359402,0.130901778431556,0.002528742359402
08-12-2021,130.7,142.57,-12.0,-4.0,-25.0,-16.0,-33.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000002916971,1.610341247173687e-05,0.0250000002916971,1.610341247173687e-05,0.025,1e-05,0.025,1e-05,7278717,955767,18412,955767,18412,0.131309817375782,0.0025295666805015,0.131309817375782,0.0025295666805015
08-13-2021,153.03,176.59,-13.0,-5.0,-28.0,-16.0,-31.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000002770901,1.5916801604133574e-05,0.0250000002770901,1.5916801604133574e-05,0.025,1e-05,0.025,1e-05,7278717,958992,18435,958992,18435,0.1317528899667345,0.0025327265780494,0.1317528899667345,0.0025327265780494
08-14-2021,140.09,173.91,-16.0,-8.0,-38.0,-18.0,-15.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000002326596,1.4957515012100968e-05,0.0250000002326596,1.4957515012100968e-05,0.025,1e-05,0.025,1e-05,7278717,962410,18462,962410,18462,0.1322224782197192,0.0025364360229969,0.1322224782197192,0.0025364360229969
08-15-2021,111.07,127.7,-12.0,-7.0,-30.0,-11.0,-11.0,3.0,0.025,1e-05,0.025,1e-05,0.0250000002073679,1.4359958117010032e-05,0.0250000002073679,1.4359958117010032e-05,0.025,1e-05,0.025,1e-05,7278717,965462,18464,965462,18464,0.1326417828856377,0.0025367107966967,0.1326417828856377,0.0025367107966967
08-16-2021,124.96,146.34,-13.0,-5.0,-28.0,-14.0,-33.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000002414053,1.5233437548807836e-05,0.0250000002414053,1.5233437548807836e-05,0.025,1e-05,0.025,1e-05,7278717,967862,18464,967862,18464,0.1329715113254163,0.0025367107966967,0.1329715113254163,0.0025367107966967
08-17-2021,126.78,153.19,-13.0,-4.0,-30.0,-15.0,-33.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000002804744,1.6294571889000108e-05,0.0250000002804744,1.6294571889000108e-05,0.025,1e-05,0.025,1e-05,7278717,970523,18467,970523,18467,0.1333370977330208,0.0025371229572464,0.1333370977330208,0.0025371229572464
08-18-2021,130.08,163.88,-13.0,-6.0,-35.0,-16.0,-29.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000001905695,1.4376232558297578e-05,0.0250000001905695,1.4376232558297578e-05,0.025,1e-05,0.025,1e-05,7278717,972925,18504,972925,18504,0.1336671009464992,0.002542206270693,0.1336671009464992,0.002542206270693
08-19-2021,137.54,209.32,-12.0,-5.0,-24.0,-16.0,-30.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000002190282,1.5015544747494396e-05,0.0250000002190282,1.5015544747494396e-05,0.025,1e-05,0.025,1e-05,7278717,976471,18508,976471,18508,0.1341542747162721,0.0025427558180926,0.1341542747162721,0.0025427558180926
08-20-2021,155.42,218.77,-14.0,-7.0,-26.0,-16.0,-29.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000002224726,1.5115039032891657e-05,0.0250000002224726,1.5115039032891657e-05,0.0250000000949663,1.0963427652839776e-05,0.0250000000949663,1.0963427652839776e-05,7278717,979580,18561,979580,18561,0.1345814104326353,0.0025500373211377,0.1345814104326353,0.0025500373211377
08-21-2021,144.89,195.67,-17.0,-8.0,-33.0,-19.0,-14.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001211806,1.1207963967441354e-05,0.0250000001211806,1.1207963967441354e-05,7278717,982775,18597,982775,18597,0.1350203614180905,0.0025549832477344,0.1350203614180905,0.0025549832477344
08-22-2021,109.25,152.13,-13.0,-8.0,-29.0,-13.0,-13.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001546767,1.1511396663719051e-05,0.0250000001546767,1.1511396663719051e-05,7278717,986082,18600,986082,18600,0.1354746997307355,0.0025553954082841,0.1354746997307355,0.0025553954082841
08-23-2021,126.14,230.08,-13.0,-5.0,-26.0,-16.0,-30.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001931239,1.1893969053578453e-05,0.0250000001931239,1.1893969053578453e-05,7278717,988714,18600,988714,18600,0.1358363019196927,0.0025553954082841,0.1358363019196927,0.0025553954082841
08-24-2021,127.31,209.09,-14.0,-5.0,-28.0,-17.0,-30.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000001873665,1.3575124957129116e-05,0.0250000001873665,1.3575124957129116e-05,0.0250000001538992,1.1461563504310548e-05,0.0250000001538992,1.1461563504310548e-05,7278717,991309,18638,991309,18638,0.1361928207952033,0.0025606161085806,0.1361928207952033,0.0025606161085806
08-25-2021,128.59,188.65,-13.0,-5.0,-31.0,-17.0,-29.0,7.0,0.025000000244006,2.0372466210640454e-05,0.025000000244006,2.0372466210640454e-05,0.0250000002217164,1.4270050934116985e-05,0.0250000002217164,1.4270050934116985e-05,0.0250000002164828,1.2106571707317147e-05,0.0250000002164828,1.2106571707317147e-05,7278717,991309,18638,994736,18638,0.1361928207952033,0.0025606161085806,0.1366636455298372,0.0025606161085806
08-26-2021,131.8,178.82,-14.0,-6.0,-28.0,-17.0,-30.0,7.0,0.025,1e-05,0.025,1e-05,0.025000000264563,1.5310192869027716e-05,0.025000000264563,1.5310192869027716e-05,0.0250000002759309,1.2744199699619688e-05,0.0250000002759309,1.2744199699619688e-05,7278717,998164,18661,998164,18661,0.1371346076513209,0.0025637760061285,0.1371346076513209,0.0025637760061285
08-27-2021,148.59,188.76,-16.0,-7.0,-32.0,-18.0,-28.0,7.0,0.025,1e-05,0.025,1e-05,0.025000000311009,1.6413225816006522e-05,0.025000000311009,1.6413225816006522e-05,0.0250000002931137,1.2917703150065568e-05,0.0250000002931137,1.2917703150065568e-05,7278717,1001871,18724,1001871,18724,0.137643900703929,0.0025724313776727,0.137643900703929,0.0025724313776727
08-28-2021,141.17,183.23,-19.0,-8.0,-40.0,-21.0,-14.0,5.0,0.025,1e-05,0.025,1e-05,0.025000000324402,1.6494628547506582e-05,0.025000000324402,1.6494628547506582e-05,0.0250000003649836,1.3628364522825367e-05,0.0250000003649836,1.3628364522825367e-05,7278717,1005764,18779,1005764,18779,0.1381787477106199,0.0025799876544176,0.1381787477106199,0.0025799876544176
08-29-2021,107.75,127.59,-14.0,-8.0,-36.0,-14.0,-13.0,3.0,0.025,1e-05,0.025,1e-05,0.0250000003457386,1.6640110170472825e-05,0.0250000003457386,1.6640110170472825e-05,0.0250000004010254,1.3914510397778142e-05,0.0250000004010254,1.3914510397778142e-05,7278717,1007854,18787,1007854,18787,0.138465886226927,0.0025810867492169,0.138465886226927,0.0025810867492169
08-30-2021,124.59,158.24,-13.0,-5.0,-29.0,-16.0,-29.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000004501656,1.893347392450669e-05,0.0250000004501656,1.893347392450669e-05,0.0250000003976778,1.380145200785179e-05,0.0250000003976778,1.380145200785179e-05,7278717,1011101,18787,1011101,18787,0.1389119813285775,0.0025810867492169,0.1389119813285775,0.0025810867492169
08-31-2021,127.58,156.57,-13.0,-5.0,-33.0,-15.0,-28.0,7.0,0.025000000319671,2.3123205888005252e-05,0.025000000319671,2.3123205888005252e-05,0.0250000005407016,2.1104718774754325e-05,0.0250000005407016,2.1104718774754325e-05,0.025000000393195,1.3711180086081445e-05,0.025000000393195,1.3711180086081445e-05,7278717,1011923,18786,1011923,18786,0.1390249133192017,0.002580949362367,0.1390249133192017,0.002580949362367
