date,Delaware-apple-driving,Delaware-apple-walking,Delaware-google-retail_and_recreation,Delaware-google-grocery_and_pharmacy,Delaware-google-parks,Delaware-google-transit_stations,Delaware-google-workplaces,Delaware-google-residential,Delaware-jh_beta_7,Delaware-jh_gamma_7,Delaware-cdc_beta_7,Delaware-cdc_gamma_7,Delaware-jh_beta_14,Delaware-jh_gamma_14,Delaware-cdc_beta_14,Delaware-cdc_gamma_14,Delaware-jh_beta_30,Delaware-jh_gamma_30,Delaware-cdc_beta_30,Delaware-cdc_gamma_30,Delaware-census_pop,Delaware-jh_confirmed,Delaware-jh_death,Delaware-cdc_confirmed,Delaware-cdc_death,Delaware-jh_confirmed_ratio,Delaware-jh_death_ratio,Delaware-cdc_confirmed_ratio,Delaware-cdc_death_ratio
08-05-2021,180.5,232.22,12.0,16.0,124.0,-17.0,-29.0,5.0,0.025000048089009,0.0002189356437311,0.025000048089009,0.0002189356437311,0.0250000034708368,7.493386208811438e-05,0.0250000034708368,7.493386208811438e-05,0.0250000011894345,1.8175048974255415e-05,0.0250000011894345,1.8175048974255415e-05,973764,112070,1833,112070,1833,0.1150894878019725,0.0018823862866156,0.1150894878019725,0.0018823862866156
08-06-2021,221.63,272.87,7.0,12.0,103.0,-19.0,-31.0,6.0,0.025000046540979,0.0002231675726424,0.025000046540979,0.0002231675726424,0.0250000037643728,8.315058859514616e-05,0.0250000037643728,8.315058859514616e-05,0.02500000145439,2.0620401416793003e-05,0.02500000145439,2.0620401416793003e-05,973764,112298,1833,112298,1833,0.1153236307770671,0.0018823862866156,0.1153236307770671,0.0018823862866156
08-07-2021,226.06,269.33,6.0,14.0,103.0,-1.0,-7.0,1.0,0.025,1e-05,0.025,1e-05,0.0250000039497284,8.942838315347969e-05,0.0250000039497284,8.942838315347969e-05,0.0250000016950895,2.2938096945810076e-05,0.0250000016946781,2.293507928313276e-05,973764,112558,1835,112558,1835,0.1155906359241048,0.001884440172362,0.1155906359241048,0.001884440172362
08-08-2021,181.64,211.64,11.0,13.0,112.0,-1.0,-6.0,-1.0,0.025,1e-05,0.025,1e-05,0.0250000041226786,9.563670367916842e-05,0.0250000041226786,9.563670367916842e-05,0.0250000019183475,2.51704747315792e-05,0.0250000019183475,2.51704747315792e-05,973764,112772,1835,112772,1835,0.1158104016989742,0.001884440172362,0.1158104016989742,0.001884440172362
08-09-2021,175.01,227.19,12.0,13.0,63.0,-23.0,-31.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000042433994,0.0001007756369643,0.0250000042433994,0.0001007756369643,0.025000002118556,2.7269930023416477e-05,0.025000002118556,2.7269930023416477e-05,973764,112967,1835,112967,1835,0.1160106555592525,0.001884440172362,0.1160106555592525,0.001884440172362
08-10-2021,172.64,231.4,11.0,14.0,101.0,-27.0,-27.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000043212781,0.0001048544126094,0.0250000043212781,0.0001048544126094,0.0250000022985195,2.9249648892507737e-05,0.0250000022985195,2.9249648892507737e-05,973764,113090,1836,113090,1836,0.1161369695326588,0.0018854671152353,0.1161369695326588,0.0018854671152353
08-11-2021,174.55,226.76,11.0,12.0,77.0,-26.0,-30.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000043724792,0.0001079933672405,0.0250000043724792,0.0001079933672405,0.0250000024614174,3.1125396594754187e-05,0.0250000024614174,3.1125396594754187e-05,973764,113251,1836,113251,1836,0.1163023073352475,0.0018854671152353,0.1163023073352475,0.0018854671152353
08-12-2021,192.18,227.22,11.0,14.0,74.0,-22.0,-30.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000043994437,0.0001101152890085,0.0250000043994437,0.0001101152890085,0.0250000026070969,3.289032168335531e-05,0.0250000026070969,3.289032168335531e-05,973764,113582,1837,113582,1837,0.1166422254262839,0.0018864940581085,0.1166422254262839,0.0018864940581085
08-13-2021,223.89,254.22,8.0,10.0,58.0,-23.0,-32.0,8.0,0.025,1e-05,0.025,1e-05,0.0250000043446515,0.0001096829861995,0.0250000043446515,0.0001096829861995,0.0250000027388869,3.456169322271728e-05,0.0250000027388869,3.456169322271728e-05,973764,113853,1837,113853,1837,0.1169205269449271,0.0018864940581085,0.1169205269449271,0.0018864940581085
08-14-2021,232.1,265.17,11.0,17.0,58.0,-5.0,-6.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000028209314,3.576682211647644e-05,0.0250000028209314,3.576682211647644e-05,973764,114187,1838,114187,1838,0.1172635258645832,0.0018875210009817,0.1172635258645832,0.0018875210009817
08-15-2021,183.66,204.92,14.0,13.0,100.0,1.0,-7.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000029236671,3.722257327549505e-05,0.0250000029236671,3.722257327549505e-05,973764,114486,1838,114486,1838,0.1175705817836765,0.0018875210009817,0.1175705817836765,0.0018875210009817
08-16-2021,175.33,223.08,15.0,14.0,65.0,-22.0,-32.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000029812119,3.823533970513748e-05,0.0250000029812119,3.823533970513748e-05,973764,114770,1838,114770,1838,0.1178622335596715,0.0018875210009817,0.1178622335596715,0.0018875210009817
08-17-2021,169.98,221.28,9.0,11.0,61.0,-29.0,-28.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000030562693,3.946255240108474e-05,0.0250000030562693,3.946255240108474e-05,973764,114912,1840,114912,1840,0.118008059447669,0.0018895748867282,0.118008059447669,0.0018895748867282
08-18-2021,174.38,216.98,12.0,12.0,59.0,-22.0,-29.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000031269572,4.063752682159791e-05,0.0250000031269572,4.063752682159791e-05,973764,115236,1849,115236,1849,0.1183407889385929,0.0018988173725871,0.1183407889385929,0.0018988173725871
08-19-2021,184.3,239.73,11.0,14.0,82.0,-21.0,-30.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000032162522,4.192518961642189e-05,0.0250000032162522,4.192518961642189e-05,973764,115665,1851,115665,1851,0.1187813474312051,0.0019008712583336,0.1187813474312051,0.0019008712583336
08-20-2021,207.56,250.95,6.0,7.0,22.0,-27.0,-32.0,9.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000032998862,4.314747013497136e-05,0.0250000032998862,4.314747013497136e-05,973764,116073,1851,116073,1851,0.1192003401234796,0.0019008712583336,0.1192003401234796,0.0019008712583336
08-21-2021,215.61,259.89,7.0,13.0,22.0,-4.0,-7.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000033714625,4.4251961671339614e-05,0.0250000033714625,4.4251961671339614e-05,973764,116461,1854,116461,1854,0.1195987939582896,0.0019039520869533,0.1195987939582896,0.0019039520869533
08-22-2021,166.05,188.59,6.0,7.0,42.0,-18.0,-7.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000034411549,4.530663682321168e-05,0.0250000034411549,4.530663682321168e-05,973764,116771,1854,116771,1854,0.1199171462489884,0.0019039520869533,0.1199171462489884,0.0019039520869533
08-23-2021,167.39,231.85,12.0,13.0,52.0,-27.0,-31.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000034695603,4.5918266841442216e-05,0.0250000034695603,4.5918266841442216e-05,973764,117051,1854,117051,1854,0.1202046902534905,0.0019039520869533,0.1202046902534905,0.0019039520869533
08-24-2021,172.68,232.98,10.0,12.0,85.0,-26.0,-27.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000035192886,4.67432100921896e-05,0.0250000035192886,4.67432100921896e-05,973764,117246,1857,117246,1857,0.1204049441137688,0.0019070329155729,0.1204049441137688,0.0019070329155729
08-25-2021,184.48,267.5,11.0,12.0,70.0,-25.0,-30.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000035718635,4.754189240875719e-05,0.0250000035718635,4.754189240875719e-05,973764,117587,1869,117587,1869,0.1207551316335374,0.0019193562300516,0.1207551316335374,0.0019193562300516
08-26-2021,192.07,313.12,11.0,13.0,67.0,-22.0,-30.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000036557459,4.852003569952587e-05,0.0250000036557459,4.852003569952587e-05,973764,118016,1872,118016,1872,0.1211956901261496,0.0019224370586713,0.1211956901261496,0.0019224370586713
08-27-2021,219.55,417.1,6.0,8.0,49.0,-25.0,-31.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000002859466,1.5156225538475232e-05,0.0250000002859466,1.5156225538475232e-05,0.0250000037390069,4.944466059518e-05,0.0250000037390069,4.944466059518e-05,973764,118544,1875,118544,1875,0.1217379159632108,0.0019255178872909,0.1217379159632108,0.0019255178872909
08-28-2021,217.69,466.73,7.0,12.0,49.0,-12.0,-6.0,1.0,0.025,1e-05,0.025,1e-05,0.0250000004120345,1.7780839673507722e-05,0.0250000004120345,1.7780839673507722e-05,0.025000003823176,5.032517059982649e-05,0.025000003823176,5.032517059982649e-05,973764,118926,1877,118926,1877,0.1221302081407815,0.0019275717730374,0.1221302081407815,0.0019275717730374
08-29-2021,174.97,383.5,10.0,11.0,66.0,-5.0,-6.0,1.0,0.025,1e-05,0.025,1e-05,0.0250000004923852,1.950083008500201e-05,0.0250000004923852,1.950083008500201e-05,0.0250000038404379,5.045309038974747e-05,0.0250000038404379,5.045309038974747e-05,973764,119226,1877,119226,1877,0.1224382910027481,0.0019275717730374,0.1224382910027481,0.0019275717730374
08-30-2021,173.37,476.32,9.0,11.0,36.0,-26.0,-30.0,6.0,0.0250000002815351,2.1546173866764065e-05,0.0250000002815351,2.1546173866764065e-05,0.0250000005844131,2.169194623550873e-05,0.0250000005844131,2.169194623550873e-05,0.025,1e-05,0.025,1e-05,973764,119620,1877,119620,1877,0.1228429064947975,0.0019275717730374,0.1228429064947975,0.0019275717730374
08-31-2021,180.25,682.79,8.0,16.0,60.0,-26.0,-26.0,6.0,0.0250000003066856,2.3410861078121865e-05,0.0250000003066856,2.3410861078121865e-05,0.0250000006564841,2.356729297461268e-05,0.0250000006564841,2.356729297461268e-05,0.025,1e-05,0.025,1e-05,973764,119852,1880,119852,1880,0.1230811572413849,0.001930652601657,0.1230811572413849,0.001930652601657
