date,Michigan-apple-driving,Michigan-apple-walking,Michigan-google-retail_and_recreation,Michigan-google-grocery_and_pharmacy,Michigan-google-parks,Michigan-google-transit_stations,Michigan-google-workplaces,Michigan-google-residential,Michigan-jh_beta_7,Michigan-jh_gamma_7,Michigan-cdc_beta_7,Michigan-cdc_gamma_7,Michigan-jh_beta_14,Michigan-jh_gamma_14,Michigan-cdc_beta_14,Michigan-cdc_gamma_14,Michigan-jh_beta_30,Michigan-jh_gamma_30,Michigan-cdc_beta_30,Michigan-cdc_gamma_30,Michigan-census_pop,Michigan-jh_confirmed,Michigan-jh_death,Michigan-cdc_confirmed,Michigan-cdc_death,Michigan-jh_confirmed_ratio,Michigan-jh_death_ratio,Michigan-cdc_confirmed_ratio,Michigan-cdc_death_ratio
06-23-2021,170.44,189.9,5.0,8.0,171.0,-4.0,-31.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000005776729,2.233316690853369e-05,0.025,1e-05,0.0250000012499499,2.21458710540919e-05,0.0250000007915836,1.795063410479315e-05,9986857,998877,20914,1001901,20999,0.1000191551756473,0.0020941523444262,0.1003219531430158,0.0021026635306783
06-24-2021,177.61,194.89,2.0,5.0,164.0,-4.0,-31.0,6.0,0.025,1e-05,0.025,1e-05,0.025000000602833,2.309163562259356e-05,0.025,1e-05,0.0250000012575583,2.2326227751655466e-05,0.025000000696989,1.704014475614816e-05,9986857,999052,20945,1002041,21009,0.1000366782061663,0.0020972564241182,0.100335971567431,0.002103664846708
06-25-2021,192.65,213.27,-11.0,-6.0,86.0,-9.0,-32.0,9.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000010665934,2.04298258977623e-05,0.0250000006473593,1.6591008846732453e-05,9986857,999119,20959,1002181,21017,0.100043387023565,0.0020986582665597,0.1003499899918462,0.0021044658995317
06-26-2021,187.34,218.94,-9.0,2.0,140.0,4.0,-7.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000010777271,2.061770935478204e-05,0.0250000005668961,1.5822632237372714e-05,9986857,999119,20959,1002288,21023,0.100043387023565,0.0020986582665597,0.1003607040733636,0.0021050666891495
06-27-2021,154.59,168.83,6.0,8.0,237.0,14.0,-6.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000009109542,1.898116059343326e-05,0.0250000005442087,1.5652051290520952e-05,9986857,999119,20959,1002410,21029,0.100043387023565,0.0020986582665597,0.1003729201289254,0.0021056674787673
06-28-2021,168.04,182.56,3.0,6.0,168.0,-7.0,-32.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000008771,1.872872527815209e-05,0.025000000462063,1.4866685254839624e-05,9986857,999471,20964,1002611,21035,0.100078633347809,0.0020991589245745,0.1003930465811215,0.0021062682683851
06-29-2021,167.0,181.8,-1.0,2.0,122.0,-13.0,-32.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000007359637,1.7371052971071336e-05,0.0250000004062372,1.4351988844119592e-05,9986857,999711,20996,1002808,21040,0.1001026649325208,0.0021023631358694,0.1004127725069058,0.0021067689263999
06-30-2021,177.25,193.86,8.0,12.0,180.0,-3.0,-31.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000000787987,1.7977137365778495e-05,0.0250000003302879,1.3628622211032196e-05,9986857,1000019,20999,1003022,21045,0.1001335054662342,0.0021026635306783,0.1004342006699405,0.0021072695844147
07-01-2021,186.15,205.26,11.0,17.0,231.0,2.0,-31.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000008351735,1.85396977872967e-05,0.0250000002663752,1.302843914604012e-05,9986857,1000241,21013,1003216,21055,0.1001557346820926,0.0021040653731198,0.1004536262009158,0.0021082709004444
07-02-2021,203.86,238.87,-1.0,13.0,261.0,6.0,-37.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000008336331,1.8591570194194448e-05,0.0250000002374551,1.2782681958945803e-05,9986857,1000375,21009,1003427,21062,0.1001691523168901,0.002103664846708,0.1004747539691416,0.0021089718216652
07-03-2021,179.6,233.79,-7.0,19.0,423.0,16.0,-18.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000007513648,1.7817873679627297e-05,0.0250000001685287,1.211897480001652e-05,9986857,1000375,21009,1003568,21063,0.1001691523168901,0.002103664846708,0.1004888725251598,0.0021090719532681
07-04-2021,145.72,184.71,-11.0,12.0,531.0,12.0,-22.0,-6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000005646347,1.5967245710759625e-05,0.025000000128419,1.1755693085315507e-05,9986857,1000375,21009,1003712,21067,0.1001691523168901,0.002103664846708,0.1005032914759868,0.00210947247968
07-05-2021,165.7,169.96,3.0,7.0,304.0,-13.0,-69.0,13.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000005020278,1.5400398819928977e-05,0.025,1e-05,9986857,1000375,21009,1003939,21070,0.1001691523168901,0.002103664846708,0.1005260213498601,0.0021097728744889
07-06-2021,172.92,193.67,3.0,9.0,201.0,-5.0,-34.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002543485,1.2921717518535591e-05,0.025,1e-05,9986857,1000908,21031,1004221,21076,0.1002225224612708,0.0021058677419732,0.1005542584618964,0.0021103736641067
07-07-2021,177.36,189.5,4.0,10.0,144.0,-7.0,-33.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002860541,1.330447613549603e-05,0.025,1e-05,9986857,1000908,21031,1004466,21088,0.1002225224612708,0.0021058677419732,0.100578790704623,0.0021115752433423
07-08-2021,183.85,200.57,6.0,11.0,170.0,-4.0,-33.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002706975,1.32045803437258e-05,0.025,1e-05,9986857,1000908,21031,1004690,21093,0.1002225224612708,0.0021058677419732,0.1006012201836874,0.0021120759013571
07-09-2021,211.9,253.12,-4.0,3.0,236.0,1.0,-32.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000000885049,1.138168541675654e-05,0.025,1e-05,9986857,1001745,21059,1004930,21099,0.1003063326129532,0.0021086714268563,0.1006252517683992,0.0021126766909749
07-10-2021,200.04,252.52,-4.0,8.0,339.0,15.0,-5.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000000880232,1.1404642261398166e-05,0.025,1e-05,9986857,1001745,21059,1005121,21103,0.1003063326129532,0.0021086714268563,0.1006443769045656,0.0021130772173868
07-11-2021,147.81,152.58,2.0,7.0,200.0,9.0,-7.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,9986857,1001745,21059,1005329,21108,0.1003063326129532,0.0021086714268563,0.1006652042779825,0.0021135778754016
07-12-2021,167.64,185.17,3.0,8.0,157.0,-8.0,-31.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,9986857,1001745,21059,1005675,21114,0.1003063326129532,0.0021086714268563,0.1006998498126087,0.0021141786650194
07-13-2021,171.28,186.91,2.0,7.0,130.0,-11.0,-31.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,9986857,1002488,21092,1006002,21116,0.1003807303939567,0.0021119757697541,0.1007325928467785,0.0021143789282253
07-14-2021,182.3,203.36,9.0,13.0,221.0,-1.0,-30.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,9986857,1002488,21092,1006327,21120,0.1003807303939567,0.0021119757697541,0.1007651356177424,0.0021147794546372
07-15-2021,186.41,213.82,9.0,13.0,188.0,-2.0,-30.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,9986857,1002488,21092,1006663,21125,0.1003807303939567,0.0021119757697541,0.1007987798363389,0.002115280112652
07-16-2021,201.19,229.05,-8.0,-1.0,151.0,-7.0,-32.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,9986857,1003432,21109,1007030,21131,0.1004752546271564,0.0021136780070046,0.1008355281346273,0.0021158809022698
07-17-2021,201.96,286.72,-1.0,11.0,340.0,16.0,-7.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,9986857,1003432,21109,1007343,21134,0.1004752546271564,0.0021136780070046,0.1008668693263556,0.0021161812970787
07-18-2021,164.15,186.36,8.0,11.0,388.0,22.0,-6.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,9986857,1003432,21109,1007660,21138,0.1004752546271564,0.0021136780070046,0.1008986110444957,0.0021165818234906
07-19-2021,175.11,195.21,6.0,10.0,218.0,-4.0,-31.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,9986857,1003432,21109,1008193,21145,0.1004752546271564,0.0021136780070046,0.1009519811888765,0.0021172827447113
07-20-2021,176.97,198.39,6.0,10.0,205.0,-5.0,-31.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,9986857,1004630,21124,1008723,21149,0.1005952122875094,0.002115179981049,0.1010050509384484,0.0021176832711232
07-21-2021,181.5,204.86,10.0,14.0,227.0,1.0,-30.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,9986857,1004630,21124,1009310,21152,0.1005952122875094,0.002115179981049,0.1010638281893893,0.0021179836659321
07-22-2021,187.32,210.16,8.0,11.0,233.0,-1.0,-30.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,9986857,1004630,21124,1009892,21155,0.1005952122875094,0.002115179981049,0.1011221047823154,0.002118284060741
07-23-2021,201.85,232.61,-5.0,2.0,194.0,-1.0,-32.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,9986857,1006360,21146,1010463,21161,0.1007684399606402,0.0021173828763143,0.1011792799276088,0.0021188848503588
07-24-2021,190.83,234.83,-5.0,7.0,239.0,7.0,-8.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,9986857,1006360,21146,1010971,21167,0.1007684399606402,0.0021173828763143,0.1012301467819154,0.0021194856399766
07-25-2021,163.87,180.05,8.0,12.0,384.0,20.0,-6.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,9986857,1006360,21146,1011488,21173,0.1007684399606402,0.0021173828763143,0.1012819148206487,0.0021200864295944
07-26-2021,171.7,189.3,5.0,10.0,218.0,-5.0,-31.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,9986857,1006360,21146,1012244,21176,0.1007684399606402,0.0021173828763143,0.1013576143124909,0.0021203868244033
07-27-2021,172.9,193.21,5.0,10.0,199.0,-6.0,-30.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,9986857,1008429,21165,1013033,21186,0.1009756122471764,0.0021192853767706,0.1014366181472309,0.0021213881404329
07-28-2021,176.88,194.37,7.0,13.0,209.0,-2.0,-30.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,9986857,1008429,21165,1013888,21189,0.1009756122471764,0.0021192853767706,0.1015222306677666,0.0021216885352418
07-29-2021,182.07,202.21,6.0,11.0,198.0,-3.0,-30.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,9986857,1008429,21165,1014685,21194,0.1009756122471764,0.0021192853767706,0.1016020355553303,0.0021221891932566
07-30-2021,205.98,244.44,-2.0,5.0,222.0,2.0,-31.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,9986857,1011106,21188,1015474,21202,0.1012436645483158,0.0021215884036389,0.1016810393900703,0.0021229902460804
07-31-2021,195.65,255.03,-3.0,10.0,313.0,13.0,-6.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,9986857,1011106,21188,1016102,21205,0.1012436645483158,0.0021215884036389,0.1017439220367328,0.0021232906408893
08-01-2021,158.22,172.7,8.0,10.0,285.0,18.0,-5.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,9986857,1011106,21188,1016694,21206,0.1012436645483158,0.0021215884036389,0.1018031999456886,0.0021233907724922
08-02-2021,168.42,192.55,5.0,9.0,201.0,-5.0,-30.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,9986857,1011106,21188,1017675,21213,0.1012436645483158,0.0021215884036389,0.101901429048198,0.002124091693713
08-03-2021,172.82,198.68,8.0,13.0,204.0,-3.0,-30.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,9986857,1014087,21216,1018569,21218,0.1015421568567568,0.0021243920885219,0.1019909467012494,0.0021245923517278
08-04-2021,178.28,196.71,8.0,13.0,211.0,-2.0,-29.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,9986857,1014087,21216,1019327,21222,0.1015421568567568,0.0021243920885219,0.1020668464562975,0.0021249928781397
08-05-2021,178.96,199.44,7.0,12.0,227.0,-1.0,-29.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,9986857,1014087,21216,1020141,21224,0.1015421568567568,0.0021243920885219,0.1021483535811116,0.0021251931413456
08-06-2021,209.02,242.66,-5.0,3.0,197.0,0.0,-31.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,9986857,1018601,21221,1020843,21226,0.1019941509125443,0.0021248927465367,0.1022186459663936,0.0021253934045516
08-07-2021,192.61,255.24,-4.0,9.0,314.0,15.0,-6.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,9986857,1018601,21221,1021305,21226,0.1019941509125443,0.0021248927465367,0.1022649067669638,0.0021253934045516
08-08-2021,157.04,170.88,4.0,9.0,283.0,20.0,-6.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,9986857,1018601,21221,1021587,21227,0.1019941509125443,0.0021248927465367,0.1022931438790001,0.0021254935361545
08-09-2021,164.29,178.95,2.0,8.0,143.0,-8.0,-31.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,9986857,1021681,21228,1021681,21228,0.1023025562496789,0.0021255936677575,0.1023025562496789,0.0021255936677575
08-10-2021,171.07,199.41,4.0,10.0,171.0,-7.0,-30.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,9986857,1021681,21228,1023273,21233,0.1023025562496789,0.0021255936677575,0.1024619657616004,0.0021260943257723
08-11-2021,175.4,188.03,5.0,10.0,149.0,-5.0,-31.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,9986857,1025003,21252,1025003,21252,0.1026351934347312,0.0021279968262287,0.1026351934347312,0.0021279968262287
08-12-2021,195.85,206.02,9.0,13.0,204.0,0.0,-33.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,9986857,1025003,21252,1026937,21264,0.1026351934347312,0.0021279968262287,0.102828847954867,0.0021291984054643
08-13-2021,213.69,266.39,-1.0,6.0,217.0,5.0,-33.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,9986857,1028630,21284,1028630,21284,0.1029983707586881,0.0021312010375236,0.1029983707586881,0.0021312010375236
08-14-2021,199.39,274.8,-1.0,11.0,342.0,17.0,-6.0,-4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,9986857,1028630,21284,1029926,21287,0.1029983707586881,0.0021312010375236,0.1031281413161318,0.0021315014323325
08-15-2021,162.27,188.25,10.0,13.0,348.0,22.0,-5.0,-4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,9986857,1028630,21284,1031222,21290,0.1029983707586881,0.0021312010375236,0.1032579118735754,0.0021318018271414
08-16-2021,168.83,189.01,4.0,10.0,169.0,-5.0,-31.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,9986857,1032520,21304,1032520,21304,0.103387882694225,0.0021332036695829,0.103387882694225,0.0021332036695829
08-17-2021,173.56,198.46,5.0,11.0,180.0,-7.0,-30.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,9986857,1032520,21304,1034363,21328,0.103387882694225,0.0021332036695829,0.1035724252384909,0.0021356068280541
08-18-2021,178.65,201.51,8.0,13.0,182.0,-4.0,-29.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,9986857,1035827,21353,1035827,21353,0.1037190179052328,0.0021381101181282,0.1037190179052328,0.0021381101181282
08-19-2021,187.76,215.39,7.0,12.0,199.0,-2.0,-29.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,9986857,1035827,21353,1038698,21369,0.1037190179052328,0.0021381101181282,0.1040064957373475,0.0021397122237757
08-20-2021,210.07,255.68,-5.0,3.0,209.0,1.0,-31.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,9986857,1040673,21393,1040673,21393,0.104204255653205,0.0021421153822468,0.104204255653205,0.0021421153822468
08-21-2021,197.44,269.3,-3.0,9.0,308.0,13.0,-6.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,9986857,1040673,21393,1042101,21394,0.104204255653205,0.0021421153822468,0.1043472435822401,0.0021422155138498
08-22-2021,157.19,179.0,6.0,10.0,285.0,19.0,-5.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,9986857,1040673,21393,1043529,21395,0.104204255653205,0.0021421153822468,0.1044902315112752,0.0021423156454528
08-23-2021,167.78,206.51,4.0,9.0,162.0,-6.0,-30.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,9986857,1044958,21405,1044958,21405,0.1046333195719133,0.0021433169614824,0.1046333195719133,0.0021433169614824
08-24-2021,168.72,210.91,2.0,7.0,136.0,-11.0,-30.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,9986857,1044958,21405,1047265,21426,0.1046333195719133,0.0021433169614824,0.1048643231799554,0.0021454197251447
08-25-2021,176.34,234.22,6.0,12.0,147.0,-7.0,-29.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,9986857,1050153,21446,1050153,21446,0.1051535032493205,0.002147422357204,0.1051535032493205,0.002147422357204
08-26-2021,186.51,265.08,5.0,9.0,164.0,-4.0,-29.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,9986857,1050153,21446,1052572,21463,0.1051535032493205,0.002147422357204,0.1053957215968948,0.0021491245944544
08-27-2021,212.43,344.24,-6.0,-3.0,139.0,-5.0,-30.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,9986857,1054709,21520,1054709,21520,0.1056097028324326,0.0021548320958235,0.1056097028324326,0.0021548320958235
08-28-2021,202.06,373.78,-4.0,4.0,255.0,7.0,-5.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,9986857,1054709,21520,1056586,21527,0.1056097028324326,0.0021548320958235,0.1057976498511994,0.0021555330170443
08-29-2021,153.76,273.61,4.0,6.0,229.0,8.0,-5.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,9986857,1054709,21520,1058463,21534,0.1056097028324326,0.0021548320958235,0.1059855968699662,0.002156233938265
08-30-2021,167.89,366.71,2.0,5.0,139.0,-9.0,-29.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,9986857,1060343,21547,1060343,21548,0.1061738442835418,0.0021575356491036,0.1061738442835418,0.0021576357807065
08-31-2021,168.84,348.84,2.0,5.0,139.0,-11.0,-28.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,9986857,1060343,21547,1062664,21562,0.1061738442835418,0.0021575356491036,0.1064062497340254,0.0021590376231481
