date,Pennsylvania-apple-driving,Pennsylvania-apple-walking,Pennsylvania-google-retail_and_recreation,Pennsylvania-google-grocery_and_pharmacy,Pennsylvania-google-parks,Pennsylvania-google-transit_stations,Pennsylvania-google-workplaces,Pennsylvania-google-residential,Pennsylvania-jh_beta_7,Pennsylvania-jh_gamma_7,Pennsylvania-cdc_beta_7,Pennsylvania-cdc_gamma_7,Pennsylvania-jh_beta_14,Pennsylvania-jh_gamma_14,Pennsylvania-cdc_beta_14,Pennsylvania-cdc_gamma_14,Pennsylvania-jh_beta_30,Pennsylvania-jh_gamma_30,Pennsylvania-cdc_beta_30,Pennsylvania-cdc_gamma_30,Pennsylvania-census_pop,Pennsylvania-jh_confirmed,Pennsylvania-jh_death,Pennsylvania-cdc_confirmed,Pennsylvania-cdc_death,Pennsylvania-jh_confirmed_ratio,Pennsylvania-jh_death_ratio,Pennsylvania-cdc_confirmed_ratio,Pennsylvania-cdc_death_ratio
07-20-2021,160.73,140.67,1.0,7.0,98.0,-24.0,-32.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12801989,1221836,27805,1222710,27805,0.0954411068467563,0.0021719281277307,0.0955093774881387,0.0021719281277307
07-21-2021,168.26,143.09,1.0,9.0,83.0,-22.0,-31.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12801989,1222311,27813,1223251,27813,0.0954782104562033,0.0021725530306267,0.0955516365464772,0.0021725530306267
07-22-2021,172.99,153.11,2.0,10.0,117.0,-20.0,-31.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12801989,1223026,27819,1223810,27819,0.0955340611525287,0.0021730217077986,0.0955953016363316,0.0021730217077986
07-23-2021,191.28,182.56,-6.0,5.0,121.0,-20.0,-31.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12801989,1223476,27820,1224445,27820,0.0955692119404258,0.0021730998206606,0.0956449033036975,0.0021730998206606
07-24-2021,182.59,191.78,-7.0,4.0,167.0,-7.0,-9.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12801989,1224028,27823,1225091,27823,0.0956123302402462,0.0021733341592466,0.0956953642125454,0.0021733341592466
07-25-2021,144.47,127.99,1.0,5.0,155.0,-8.0,-9.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12801989,1224390,27827,1225664,27827,0.0956406070962879,0.0021736466106946,0.0957401228824677,0.0021736466106946
07-26-2021,154.37,134.71,-1.0,6.0,79.0,-25.0,-33.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12801989,1225327,27827,1226077,27827,0.0957137988479758,0.0021736466106946,0.095772383494471,0.0021736466106946
07-27-2021,156.59,137.05,0.0,7.0,92.0,-26.0,-31.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12801989,1226157,27831,1227098,27831,0.0957786325234305,0.0021739590621426,0.0958521367265664,0.0021739590621426
07-28-2021,164.09,141.49,2.0,10.0,98.0,-22.0,-31.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12801989,1226720,27838,1227858,27838,0.0958226100647329,0.0021745058521765,0.0959115025016815,0.0021745058521765
07-29-2021,159.51,137.25,-4.0,5.0,57.0,-24.0,-31.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12801989,1228104,27842,1228922,27842,0.0959307182657319,0.0021748183036245,0.0959946145868427,0.0021748183036245
07-30-2021,190.13,181.24,-4.0,7.0,117.0,-20.0,-31.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12801989,1229002,27850,1229914,27850,0.0960008636158022,0.0021754432065204,0.0960721025459403,0.0021754432065204
07-31-2021,182.12,194.99,-5.0,6.0,179.0,-4.0,-9.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12801989,1229002,27850,1231056,27852,0.0960008636158022,0.0021754432065204,0.0961613074343369,0.0021755994322444
08-01-2021,137.02,120.43,-1.0,3.0,106.0,-8.0,-9.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12801989,1230742,27856,1232034,27855,0.0961367799956709,0.0021759118836924,0.0962377018133666,0.0021758337708304
08-02-2021,152.45,136.86,0.0,7.0,91.0,-24.0,-33.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12801989,1232238,27857,1232900,27857,0.0962536368372133,0.0021759899965544,0.096305347551853,0.0021759899965544
08-03-2021,154.06,139.53,3.0,10.0,103.0,-24.0,-31.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12801989,1233461,27868,1234462,27868,0.0963491688674314,0.0021768492380363,0.096427359842287,0.0021768492380363
08-04-2021,158.13,142.7,2.0,11.0,97.0,-22.0,-31.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12801989,1235196,27883,1235859,27883,0.0964846946829902,0.0021780209309662,0.096536483510492,0.0021780209309662
08-05-2021,159.79,145.69,1.0,10.0,112.0,-21.0,-31.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12801989,1236887,27890,1237659,27890,0.0966167835326213,0.0021785677210002,0.0966770866620804,0.0021785677210002
08-06-2021,187.27,183.74,-6.0,5.0,110.0,-21.0,-32.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12801989,1238552,27898,1239370,27898,0.0967468414478406,0.0021791926238961,0.0968107377689513,0.0021791926238961
08-07-2021,177.3,190.2,-8.0,4.0,158.0,-7.0,-10.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12801989,1239996,27900,1241031,27902,0.0968596364205593,0.0021793488496201,0.0969404832327226,0.0021795050753441
08-08-2021,145.15,137.28,2.0,6.0,167.0,-5.0,-9.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12801989,1239996,27900,1242271,27902,0.0968596364205593,0.0021793488496201,0.0970373431815946,0.0021795050753441
08-09-2021,152.97,137.53,-2.0,6.0,71.0,-26.0,-33.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12801989,1242724,27903,1243368,27903,0.0970727283080777,0.0021795831882061,0.0971230329912016,0.0021795831882061
08-10-2021,154.35,139.08,-2.0,5.0,58.0,-26.0,-32.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12801989,1244753,27914,1245467,27914,0.0972312193050626,0.002180442429688,0.097286991888526,0.002180442429688
08-11-2021,160.26,143.47,-1.0,7.0,57.0,-25.0,-32.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12801989,1246528,27925,1247315,27925,0.0973698696351012,0.00218130167117,0.0974313444574901,0.00218130167117
08-12-2021,168.72,153.15,-1.0,8.0,75.0,-22.0,-32.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12801989,1248787,27941,1249626,27941,0.0975463265903446,0.0021825514769619,0.0976118632815572,0.0021825514769619
08-13-2021,190.35,182.58,-6.0,4.0,77.0,-22.0,-32.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12801989,1250885,27957,1251646,27957,0.0977102073748071,0.0021838012827537,0.0977696512627842,0.0021838012827537
08-14-2021,182.8,197.17,-5.0,5.0,142.0,-6.0,-11.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12801989,1252727,27966,1253869,27966,0.0978540912665992,0.0021845042985117,0.0979432961549959,0.0021845042985117
08-15-2021,147.98,140.87,5.0,7.0,171.0,-3.0,-9.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12801989,1254613,27966,1255967,27966,0.0980014121243191,0.0021845042985117,0.0981071769394583,0.0021845042985117
08-16-2021,151.91,142.28,-1.0,5.0,51.0,-25.0,-34.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12801989,1256689,27966,1257246,27966,0.0981635744258177,0.0021845042985117,0.0982070832899481,0.0021845042985117
08-17-2021,154.44,147.71,1.0,7.0,52.0,-26.0,-32.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12801989,1258774,27993,1259790,27993,0.0983264397430743,0.0021866133457855,0.0984058024108597,0.0021866133457855
08-18-2021,160.4,158.94,-1.0,6.0,31.0,-25.0,-31.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12801989,1261160,28018,1261976,28018,0.0985128170317909,0.0021885661673354,0.0985765571271776,0.0021885661673354
08-19-2021,175.97,192.17,3.0,9.0,77.0,-21.0,-32.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12801989,1265068,28040,1265865,28040,0.0988180820964617,0.0021902846502992,0.0988803380474706,0.0021902846502992
08-20-2021,193.62,231.87,-5.0,3.0,82.0,-21.0,-32.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12801989,1267612,28059,1268311,28059,0.0990168012173733,0.0021917687946771,0.0990714021079068,0.0021917687946771
08-21-2021,190.38,257.41,-5.0,4.0,137.0,-6.0,-10.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12801989,1269919,28074,1271038,28075,0.0991970075899924,0.002192940487607,0.0992844158825632,0.002193018600469
08-22-2021,142.04,187.4,0.0,4.0,86.0,-10.0,-10.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12801989,1271753,28075,1273163,28076,0.0993402665788886,0.002193018600469,0.0994504057142995,0.002193096713331
08-23-2021,158.47,251.69,0.0,5.0,49.0,-26.0,-33.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12801989,1274337,28076,1274950,28078,0.0995421102142799,0.002193096713331,0.099589993398682,0.002193252939055
08-24-2021,162.16,230.58,2.0,7.0,76.0,-26.0,-31.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12801989,1277105,28098,1277976,28098,0.0997583266162781,0.0021948151962948,0.0998263629190745,0.0021948151962948
08-25-2021,164.72,222.82,1.0,10.0,64.0,-23.0,-31.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12801989,1281199,28131,1281588,28131,0.1000781206732797,0.0021973929207406,0.1001085065765952,0.0021973929207406
08-26-2021,168.09,217.48,0.0,8.0,73.0,-23.0,-31.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12801989,1284532,28158,1284750,28158,0.1003384708423042,0.0021995019680145,0.1003554994462188,0.0021995019680145
08-27-2021,190.8,254.26,-7.0,2.0,65.0,-23.0,-30.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12801989,1288041,28180,1288595,28180,0.1006125688750396,0.0022012204509783,0.100655843400584,0.0022012204509783
08-28-2021,180.36,233.01,-7.0,3.0,99.0,-16.0,-9.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12801989,1291324,28205,1292437,28208,0.1008690134009644,0.0022031732725281,0.1009559530163633,0.0022034076111141
08-29-2021,139.07,158.52,3.0,7.0,118.0,-10.0,-8.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12801989,1293764,28209,1294879,28213,0.1010596087842287,0.0022034857239761,0.1011467046253515,0.0022037981754241
08-30-2021,148.57,194.44,-2.0,6.0,43.0,-26.0,-32.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12801989,1297119,28214,1297119,28214,0.1013216774362171,0.0022038762882861,0.1013216774362171,0.0022038762882861
08-31-2021,151.22,191.97,0.0,11.0,54.0,-24.0,-30.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12801989,1300368,28235,1300368,28235,0.1015754661248342,0.002205516658388,0.1015754661248342,0.002205516658388
