date,Montana-apple-driving,Montana-apple-walking,Montana-google-retail_and_recreation,Montana-google-grocery_and_pharmacy,Montana-google-parks,Montana-google-transit_stations,Montana-google-workplaces,Montana-google-residential,Montana-jh_beta_7,Montana-jh_gamma_7,Montana-cdc_beta_7,Montana-cdc_gamma_7,Montana-jh_beta_14,Montana-jh_gamma_14,Montana-cdc_beta_14,Montana-cdc_gamma_14,Montana-jh_beta_30,Montana-jh_gamma_30,Montana-cdc_beta_30,Montana-cdc_gamma_30,Montana-census_pop,Montana-jh_confirmed,Montana-jh_death,Montana-cdc_confirmed,Montana-cdc_death,Montana-jh_confirmed_ratio,Montana-jh_death_ratio,Montana-cdc_confirmed_ratio,Montana-cdc_death_ratio
08-10-2021,320.17,354.03,27.0,41.0,219.0,66.0,-22.0,2.0,0.025,1e-05,0.025,1e-05,0.0250000003390105,1.7065295169039042e-05,0.0250000003415059,1.7118006954332412e-05,0.0250000001241574,1.1333630957350794e-05,0.025000000123419,1.1316081533598922e-05,1068778,118754,1726,118754,1726,0.1111119427982237,0.0016149284509973,0.1111119427982237,0.0016149284509973
08-11-2021,324.41,385.68,28.0,41.0,210.0,65.0,-23.0,1.0,0.025,1e-05,0.025,1e-05,0.0250000002592345,1.5340919143511758e-05,0.0250000002611644,1.5405551564033503e-05,0.0250000001781489,1.1883598686137342e-05,0.025000000177226,1.1864536278060655e-05,1068778,119123,1726,119123,1726,0.1114571969108645,0.0016149284509973,0.1114571969108645,0.0016149284509973
08-12-2021,336.26,394.73,27.0,40.0,209.0,70.0,-23.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003066556,1.6608773987532717e-05,0.0250000001950409,1.2063384142249195e-05,0.0250000001948447,1.2051287529463945e-05,1068778,119519,1729,119519,1729,0.1118277135195522,0.0016177353950025,0.1118277135195522,0.0016177353950025
08-13-2021,372.32,452.75,19.0,36.0,184.0,63.0,-25.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001856613,1.1951785714997513e-05,0.025000000185571,1.1941044898599547e-05,1068778,119864,1730,119864,1730,0.1121505120801513,0.0016186710430042,0.1121505120801513,0.0016186710430042
08-14-2021,339.75,391.5,16.0,39.0,164.0,76.0,-7.0,-3.0,0.025,1e-05,0.025,1e-05,0.0250000002400278,1.5250665157089205e-05,0.0250000002402982,1.5284455330075708e-05,0.025,1e-05,0.025,1e-05,1068778,119864,1730,120017,1732,0.1121505120801513,0.0016186710430042,0.112293666224417,0.0016205423390077
08-15-2021,300.65,295.44,28.0,46.0,161.0,99.0,-3.0,-3.0,0.025,1e-05,0.025,1e-05,0.0250000002809859,1.6340324354892072e-05,0.0250000002598852,1.5783387032943954e-05,0.025,1e-05,0.025,1e-05,1068778,119864,1730,120170,1734,0.1121505120801513,0.0016186710430042,0.1124368203686827,0.0016224136350111
08-16-2021,301.62,358.43,31.0,42.0,179.0,67.0,-23.0,1.0,0.025,1e-05,0.025,1e-05,0.0250000003125532,1.7236009859658146e-05,0.0250000002819415,1.6293843895095993e-05,0.025,1e-05,0.025,1e-05,1068778,120325,1736,120325,1736,0.1125818458089519,0.0016242849310146,0.1125818458089519,0.0016242849310146
08-17-2021,298.16,341.62,25.0,37.0,144.0,58.0,-23.0,3.0,0.025,1e-05,0.025,1e-05,0.0250000002387481,1.5455428102382842e-05,0.0250000002720444,1.6034536568365496e-05,0.025,1e-05,0.025,1e-05,1068778,120946,1743,120946,1743,0.1131628832180303,0.0016308344670268,0.1131628832180303,0.0016308344670268
08-18-2021,302.69,361.96,25.0,34.0,117.0,53.0,-22.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1068778,121382,1749,121382,1749,0.1135708257467874,0.0016364483550372,0.1135708257467874,0.0016364483550372
08-19-2021,317.47,365.71,25.0,32.0,149.0,59.0,-22.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1068778,121877,1752,121849,1752,0.114033971507647,0.0016392552990424,0.1140077733635984,0.0016392552990424
08-20-2021,345.41,420.57,17.0,30.0,140.0,52.0,-24.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001074017,1.08477714746587e-05,1068778,122318,1755,122318,1755,0.1144465922764128,0.0016420622430476,0.1144465922764128,0.0016420622430476
08-21-2021,331.36,415.78,18.0,34.0,104.0,66.0,-7.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001491074,1.1226861347164952e-05,0.0250000001614213,1.1332278454449923e-05,1068778,122318,1755,122533,1756,0.1144465922764128,0.0016420622430476,0.1146477565967862,0.0016429978910494
08-22-2021,301.57,339.65,28.0,43.0,155.0,92.0,-2.0,-2.0,0.0250000002649554,2.069256401372561e-05,0.025,1e-05,0.0250000003249434,1.5755404423883706e-05,0.025000000342119,1.617304222555656e-05,0.0250000001955706,1.1661381521310472e-05,0.0250000002099292,1.178521209231179e-05,1068778,122318,1755,122748,1757,0.1144465922764128,0.0016420622430476,0.1148489209171595,0.0016439335390511
08-23-2021,311.07,425.45,31.0,38.0,179.0,61.0,-22.0,1.0,0.0250000002906918,2.246049433418622e-05,0.025,1e-05,0.0250000004049129,1.7670308746840193e-05,0.0250000004306269,1.8225731569305977e-05,0.0250000002650183,1.2367993039707465e-05,0.0250000002843617,1.2532084764693662e-05,1068778,122964,1760,122964,1760,0.1150510208855346,0.0016467404830563,0.1150510208855346,0.0016467404830563
08-24-2021,295.09,391.3,25.0,36.0,188.0,54.0,-21.0,1.0,0.025,1e-05,0.0250000002421948,2.0369320118504483e-05,0.0250000004646706,1.903853172033797e-05,0.0250000004870956,1.95604387698349e-05,0.0250000003442263,1.3152033783173862e-05,0.0250000003612599,1.3303380948675704e-05,1068778,123674,1768,123674,1768,0.1157153309667676,0.0016542256670702,0.1157153309667676,0.0016542256670702
08-25-2021,291.33,408.43,23.0,35.0,158.0,48.0,-21.0,2.0,0.025,1e-05,0.025,1e-05,0.0250000004904473,1.94271819181303e-05,0.0250000005081559,1.987795103326092e-05,0.0250000004407352,1.406748593896369e-05,0.0250000004554482,1.420548279928294e-05,1068778,124278,1773,124278,1773,0.1162804623598165,0.0016589039070789,0.1162804623598165,0.0016589039070789
08-26-2021,295.99,387.36,20.0,32.0,157.0,52.0,-21.0,2.0,0.025,1e-05,0.025,1e-05,0.0250000006263489,2.2308041684477183e-05,0.0250000006400697,2.2690098225098958e-05,0.0250000005416061,1.5019854226352454e-05,0.025000000556133,1.5162580018496995e-05,1068778,124910,1781,124910,1781,0.116871791896914,0.0016663890910928,0.116871791896914,0.0016663890910928
08-27-2021,326.0,424.44,12.0,29.0,126.0,43.0,-21.0,2.0,0.025,1e-05,0.025,1e-05,0.0250000006882093,2.3381290418694347e-05,0.0250000006986096,2.3696404228494693e-05,0.0250000005347193,1.4806243227469016e-05,0.0250000005477779,1.49419013789633e-05,1068778,125616,1783,125616,1783,0.11753235938614,0.0016682603870962,0.11753235938614,0.0016682603870962
08-28-2021,306.9,410.54,11.0,33.0,138.0,54.0,-6.0,-1.0,0.025,1e-05,0.025,1e-05,0.0250000007993239,2.57713627165176e-05,0.025000000807052,2.602148774857964e-05,0.0250000004935016,1.4259902898449542e-05,0.0250000006559882,1.597041162236053e-05,1068778,125616,1783,125856,1784,0.11753235938614,0.0016682603870962,0.1177569149065568,0.001669196035098
08-29-2021,258.75,278.86,20.0,40.0,160.0,73.0,-1.0,-2.0,0.0250000003098654,2.2328148950072e-05,0.0250000002988694,2.18038431417226e-05,0.0250000009186687,2.857464675242906e-05,0.0250000008626767,2.7325920726148074e-05,0.0250000005920671,1.5227876130573012e-05,0.0250000006055666,1.5369969606589966e-05,1068778,125616,1783,126096,1785,0.11753235938614,0.0016682603870962,0.1179814704269736,0.0016701316830997
08-30-2021,262.8,321.83,22.0,36.0,168.0,48.0,-19.0,1.0,0.0250000003421192,2.4494927741796715e-05,0.0250000003243185,2.351561723172141e-05,0.0250000010132959,3.097977529858569e-05,0.0250000008996827,2.8340712999808144e-05,0.0250000006807285,1.6133012985862222e-05,0.0250000006990057,1.6310225510459412e-05,1068778,126338,1787,126338,1787,0.1182078972433938,0.0016720029791032,0.1182078972433938,0.0016720029791032
08-31-2021,258.57,324.26,18.0,33.0,162.0,42.0,-19.0,1.0,0.0250000002953777,2.27603769529818e-05,0.0250000003077766,2.324775063333638e-05,0.0250000009084643,2.87868700414492e-05,0.0250000009274948,2.9183925948847173e-05,0.0250000007758481,1.7095005651440136e-05,0.0250000007608481,1.6932667943476872e-05,1068778,127227,1800,127227,1800,0.1190396883169376,0.0016841664031258,0.1190396883169376,0.0016841664031258
