date,Florida-apple-driving,Florida-apple-walking,Florida-google-retail_and_recreation,Florida-google-grocery_and_pharmacy,Florida-google-parks,Florida-google-transit_stations,Florida-google-workplaces,Florida-google-residential,Florida-jh_beta_7,Florida-jh_gamma_7,Florida-cdc_beta_7,Florida-cdc_gamma_7,Florida-jh_beta_14,Florida-jh_gamma_14,Florida-cdc_beta_14,Florida-cdc_gamma_14,Florida-jh_beta_30,Florida-jh_gamma_30,Florida-cdc_beta_30,Florida-cdc_gamma_30,Florida-census_pop,Florida-jh_confirmed,Florida-jh_death,Florida-cdc_confirmed,Florida-cdc_death,Florida-jh_confirmed_ratio,Florida-jh_death_ratio,Florida-cdc_confirmed_ratio,Florida-cdc_death_ratio
06-25-2021,162.51,191.4,-13.0,-6.0,-15.0,-21.0,-30.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000004136091,1.9214799707262945e-05,0.025,1e-05,0.0250000001439485,1.1519403617999756e-05,0.0250000001338895,1.1579007688352896e-05,21477737,2365464,37772,2323315,38198,0.1101356255549642,0.0017586582795012,0.1081731748554328,0.0017784927713753
06-26-2021,153.47,196.25,-13.0,-6.0,-15.0,-19.0,-13.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001132548,1.1134681363563988e-05,0.0250000001171936,1.1427435930377045e-05,21477737,2365464,37772,2325110,38222,0.1101356255549642,0.0017586582795012,0.1082567497683764,0.0017796102075372
06-27-2021,121.99,146.98,-9.0,-5.0,-10.0,-16.0,-14.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000000936958,1.120367646243206e-05,21477737,2365464,37772,2326624,38245,0.1101356255549642,0.0017586582795012,0.1083272413662575,0.001780681083859
06-28-2021,138.09,155.26,-11.0,-5.0,-16.0,-20.0,-31.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000000681432,1.0957439541927171e-05,21477737,2365464,37772,2328932,38273,0.1101356255549642,0.0017586582795012,0.1084347014771621,0.0017819847593813
06-29-2021,137.28,149.43,-15.0,-10.0,-25.0,-21.0,-32.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000000914678,1.0864079859920078e-05,0.025,1e-05,21477737,2365464,37772,2331379,38303,0.1101356255549642,0.0017586582795012,0.1085486334058378,0.0017833815545837
06-30-2021,140.45,151.24,-10.0,-5.0,-22.0,-20.0,-30.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000002640828,1.5781631887772403e-05,0.025,1e-05,0.0250000001375484,1.1372791238264128e-05,0.025,1e-05,21477737,2365464,37772,2334254,38341,0.1101356255549642,0.0017586582795012,0.1086824929460678,0.0017851508285067
07-01-2021,146.7,159.18,-8.0,-1.0,-16.0,-16.0,-31.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000002946455,1.6686899432056492e-05,0.025,1e-05,0.025000000178659,1.1844140640718274e-05,0.025,1e-05,21477737,2365464,37772,2337127,38365,0.1101356255549642,0.0017586582795012,0.1088162593666176,0.0017862682646686
07-02-2021,162.86,187.23,-9.0,4.0,-12.0,-18.0,-32.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000003175642,1.740761318796973e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,21477737,2381148,37985,2340272,38405,0.1108658700867787,0.0017685755254382,0.1089626900636691,0.0017881306582718
07-03-2021,145.67,186.28,-13.0,2.0,-20.0,-18.0,-17.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,21477737,2381148,37985,2342736,38427,0.1108658700867787,0.0017685755254382,0.1090774135096262,0.0017891549747536
07-04-2021,115.64,167.1,-17.0,-3.0,18.0,-25.0,-20.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,21477737,2381148,37985,2344514,38461,0.1108658700867787,0.0017685755254382,0.1091601969052884,0.0017907380093163
07-05-2021,120.4,134.11,-11.0,-6.0,-15.0,-27.0,-63.0,15.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,21477737,2381148,37985,2346224,38494,0.1108658700867787,0.0017685755254382,0.1092398142318252,0.0017922744840389
07-06-2021,121.18,137.7,-15.0,-1.0,-32.0,-24.0,-35.0,11.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001159031,1.1214076601990316e-05,0.025,1e-05,21477737,2381148,37985,2350151,38531,0.1108658700867787,0.0017685755254382,0.1094226547238193,0.0017939971981219
07-07-2021,123.48,142.55,-17.0,-13.0,-23.0,-28.0,-37.0,12.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001581335,1.1696918932583066e-05,0.025,1e-05,21477737,2381148,37985,2354979,38557,0.1108658700867787,0.0017685755254382,0.1096474456317255,0.001795207753964
07-08-2021,143.16,159.31,-11.0,-5.0,-12.0,-19.0,-31.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001956753,1.2143009730995424e-05,0.025,1e-05,21477737,2381148,37985,2360311,38589,0.1108658700867787,0.0017685755254382,0.109895702699032,0.0017966976688465
07-09-2021,159.81,186.01,-12.0,-4.0,-10.0,-21.0,-30.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002288956,1.2552936916553673e-05,0.025,1e-05,21477737,2404895,38157,2365796,38635,0.1119715266091581,0.001776583817932,0.1101510834218707,0.0017988394214902
07-10-2021,150.18,187.08,-13.0,-5.0,-15.0,-18.0,-13.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002847917,1.3121803866397884e-05,0.025,1e-05,21477737,2404895,38157,2370858,38665,0.1119715266091581,0.001776583817932,0.1103867693323556,0.0018002362166926
07-11-2021,116.71,137.65,-12.0,-6.0,-17.0,-17.0,-15.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000000335091,1.3647541605915776e-05,0.025,1e-05,21477737,2404895,38157,2375391,38701,0.1119715266091581,0.001776583817932,0.1105978250874382,0.0018019123709355
07-12-2021,135.13,150.8,-12.0,-6.0,-20.0,-21.0,-31.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,21477737,2404895,38157,2381842,38740,0.1119715266091581,0.001776583817932,0.1108981826157942,0.0018037282046986
07-13-2021,141.99,151.5,-10.0,-3.0,-15.0,-18.0,-31.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,21477737,2404895,38157,2388859,38785,0.1119715266091581,0.001776583817932,0.1112248930136354,0.0018058233975022
07-14-2021,141.76,155.01,-8.0,-3.0,-10.0,-20.0,-30.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,21477737,2404895,38157,2397077,38826,0.1119715266091581,0.001776583817932,0.1116075217794128,0.0018077323509455
07-15-2021,148.99,168.15,-7.0,-1.0,-2.0,-17.0,-30.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000000630856,1.0922476896738432e-05,0.025,1e-05,21477737,2404895,38157,2405592,38888,0.1119715266091581,0.001776583817932,0.1120039788176938,0.0018106190610304
07-16-2021,163.87,193.56,-10.0,-2.0,-5.0,-20.0,-30.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000000912149,1.1272898109114996e-05,0.025,1e-05,21477737,2450344,38388,2414811,38947,0.1140876247809534,0.0017873391409905,0.1124332139833912,0.0018133660915952
07-17-2021,155.93,196.76,-11.0,-4.0,-7.0,-18.0,-14.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.02500000015155,1.185214655250202e-05,0.025,1e-05,21477737,2450344,38388,2422748,38992,0.1140876247809534,0.0017873391409905,0.1128027594341061,0.0018154612843988
07-18-2021,121.56,144.37,-9.0,-4.0,-8.0,-15.0,-15.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002061426,1.2389520613235088e-05,0.025,1e-05,21477737,2450344,38388,2429875,39046,0.1140876247809534,0.0017873391409905,0.1131345914143561,0.0018179755157631
07-19-2021,137.6,155.24,-10.0,-3.0,-13.0,-19.0,-31.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,21477737,2450344,38388,2439143,39111,0.1140876247809534,0.0017873391409905,0.1135661080122174,0.0018210019053683
07-20-2021,140.02,154.94,-9.0,-2.0,-15.0,-18.0,-31.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000000269211,1.5207280113854946e-05,0.025,1e-05,0.025,1e-05,21477737,2450344,38388,2450835,39193,0.1140876247809534,0.0017873391409905,0.1141104856624326,0.0018248198122548
07-21-2021,142.64,161.11,-8.0,-2.0,-8.0,-19.0,-30.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003051198,1.5860174329214117e-05,0.025,1e-05,0.025,1e-05,21477737,2450344,38388,2464201,39267,0.1140876247809534,0.0017873391409905,0.1147328044849417,0.0018282652404208
07-22-2021,151.66,180.64,-9.0,-2.0,-6.0,-18.0,-31.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003655398,1.7063604892191355e-05,0.025,1e-05,0.0250000001222212,1.1015160157749044e-05,21477737,2450344,38388,2478442,39323,0.1140876247809534,0.0017873391409905,0.1153958631675208,0.0018308725914652
07-23-2021,166.34,209.08,-13.0,-4.0,-14.0,-21.0,-30.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000004143052,1.8051016729613663e-05,0.025,1e-05,0.0250000001636829,1.1378428673061224e-05,21477737,2523510,38670,2493252,39415,0.1174942220402456,0.001800469015893,0.1160854143991054,0.0018351560967526
07-24-2021,155.9,206.19,-13.0,-4.0,-14.0,-18.0,-14.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000004501654,1.8704629535925457e-05,0.025,1e-05,0.0250000002148004,1.1829474076009218e-05,21477737,2523510,38670,2506298,39502,0.1174942220402456,0.001800469015893,0.1166928340727889,0.0018392068028396
07-25-2021,123.92,155.16,-10.0,-4.0,-11.0,-15.0,-16.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000000520371,2.012776748201496e-05,0.0250000001055497,1.123391779117163e-05,0.0250000002666218,1.2280049546944648e-05,21477737,2523510,38670,2516540,39604,0.1174942220402456,0.001800469015893,0.1171696999548881,0.0018439559065277
07-26-2021,138.32,159.19,-10.0,-3.0,-13.0,-20.0,-32.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000000591458,2.1539098520728188e-05,0.025,1e-05,0.0250000003238321,1.2774587173813464e-05,21477737,2523510,38670,2532555,39717,0.1174942220402456,0.001800469015893,0.1179153557937691,0.0018492171684568
07-27-2021,137.68,153.26,-11.0,-3.0,-16.0,-19.0,-31.0,8.0,0.025,1e-05,0.0250000002794646,2.0936076680863533e-05,0.025,1e-05,0.0250000006689509,2.306270351116146e-05,0.025,1e-05,0.0250000003938696,1.3388357101346289e-05,21477737,2523510,38670,2550032,39860,0.1174942220402456,0.001800469015893,0.118729082118847,0.0018558752255882
07-28-2021,137.32,151.36,-10.0,-4.0,-14.0,-21.0,-31.0,8.0,0.025,1e-05,0.0250000003097267,2.1968668809454447e-05,0.0250000002257833,1.4666914733942407e-05,0.0250000007561239,2.4724080644060412e-05,0.025,1e-05,0.0250000004776364,1.4119691901495138e-05,21477737,2523510,38670,2567005,39984,0.1174942220402456,0.001800469015893,0.1195193422845246,0.0018616486457581
07-29-2021,142.13,157.23,-11.0,-3.0,-13.0,-19.0,-31.0,7.0,0.025,1e-05,0.0250000003520029,2.3611661584224163e-05,0.0250000002635225,1.5718675231100425e-05,0.0250000008592575,2.675133323638532e-05,0.025,1e-05,0.0250000005613596,1.4840608567714853e-05,21477737,2523510,38670,2588708,40111,0.1174942220402456,0.001800469015893,0.1205298304937806,0.0018675617454483
07-30-2021,161.59,185.16,-11.0,-1.0,-8.0,-20.0,-31.0,7.0,0.025,1e-05,0.0250000004140994,2.6229965105493192e-05,0.0250000002922535,1.6584903561546265e-05,0.0250000009360874,2.8194142831227343e-05,0.025,1e-05,0.0250000006496599,1.5601148016183262e-05,21477737,2634234,39079,2608480,40259,0.122649513773262,0.0018195119904857,0.121450411651842,0.0018744526017801
07-31-2021,150.67,188.9,-12.0,-3.0,-12.0,-18.0,-15.0,2.0,0.025,1e-05,0.0250000004529332,2.7795641290739516e-05,0.025,1e-05,0.0250000010311605,3.003551691058076e-05,0.025000000114239,1.1152014784518535e-05,0.0250000007357838,1.6324326095916066e-05,21477737,2634234,39079,2626227,40415,0.122649513773262,0.0018195119904857,0.1222767091337416,0.0018817159368326
08-01-2021,117.24,135.89,-11.0,-3.0,-17.0,-17.0,-16.0,3.0,0.025,1e-05,0.0250000005044791,2.9926115950117127e-05,0.025,1e-05,0.025000001163578,3.271265209364553e-05,0.0250000002017299,1.1952557762153712e-05,0.0250000008532832,1.7362702903670667e-05,21477737,2634234,39079,2639375,40578,0.122649513773262,0.0018195119904857,0.1228888779111132,0.0018893051907656
08-02-2021,133.38,146.7,-11.0,-3.0,-22.0,-21.0,-32.0,7.0,0.025,1e-05,0.0250000005500622,3.178288056964983e-05,0.0250000002909999,1.529093348500483e-05,0.0250000012946785,3.535466060008126e-05,0.025,1e-05,0.0250000009570307,1.8244689149592142e-05,21477737,2634234,39079,2656438,40766,0.122649513773262,0.0018195119904857,0.123683328462398,0.0018980584407007
08-03-2021,131.26,143.39,-11.0,-2.0,-28.0,-22.0,-32.0,8.0,0.025,1e-05,0.0250000005998177,3.374896224836395e-05,0.025000000376745,1.7264771846108724e-05,0.025000001424281,3.793404610005392e-05,0.025,1e-05,0.0250000011015783,1.95337861228564e-05,21477737,2634234,39079,2676648,40966,0.122649513773262,0.0018195119904857,0.1246243028304145,0.0019073704087167
08-04-2021,133.34,147.25,-11.0,-4.0,-23.0,-23.0,-32.0,8.0,0.025,1e-05,0.0250000006358097,3.503862521002277e-05,0.0250000004450233,1.8980836251333708e-05,0.025000001542415,4.023419028392755e-05,0.025,1e-05,0.025000001242796,2.076649924345245e-05,21477737,2634234,39079,2699415,41187,0.122649513773262,0.0018195119904857,0.1256843307095156,0.0019176601333743
08-05-2021,133.71,149.07,-10.0,-2.0,-15.0,-22.0,-32.0,7.0,0.0250000002303272,2.0515133539828026e-05,0.0250000007050185,3.777257880774319e-05,0.0250000004983264,2.044460106060217e-05,0.0250000016930152,4.324433590652591e-05,0.0250000001540927,1.130608221818566e-05,0.0250000014014581,2.215846552155529e-05,21477737,2634234,39079,2723561,41420,0.122649513773262,0.0018195119904857,0.1268085646080869,0.001928508576113
08-06-2021,153.02,179.77,-12.0,-2.0,-13.0,-24.0,-31.0,7.0,0.0250000002328218,2.10806849082185e-05,0.0250000007873526,4.109546501186164e-05,0.0250000005390651,2.1661441673525188e-05,0.0250000018916839,4.7332861630414566e-05,0.0250000002060814,1.1879509347663042e-05,0.025000001567704,2.3614644830866703e-05,21477737,2768985,39695,2745049,41660,0.1289234987838802,0.001848192851975,0.1278090424517257,0.0019396829377322
08-07-2021,141.67,175.54,-14.0,-4.0,-20.0,-23.0,-15.0,3.0,0.025,1e-05,0.02500000086238,4.412281797066783e-05,0.0250000002882792,1.4975640795279956e-05,0.0250000020498428,5.049699161236424e-05,0.0250000003455178,1.309440355346371e-05,0.025000001764484,2.537784388231376e-05,21477737,2768985,39695,2764593,41908,0.1289234987838802,0.001848192851975,0.1287190079662489,0.001951229778072
08-08-2021,112.25,128.59,-11.0,-3.0,-19.0,-20.0,-16.0,4.0,0.025,1e-05,0.0250000009402295,4.733217205102143e-05,0.025000000474602,1.861222375258584e-05,0.0250000022344141,5.426389326213395e-05,0.0250000004727154,1.4239168943323471e-05,0.0250000019664433,2.718432491356078e-05,21477737,2768985,39695,2779891,42138,0.1289234987838802,0.001848192851975,0.1294312803997926,0.0019619385412904
08-09-2021,130.72,144.42,-9.0,-1.0,-21.0,-23.0,-32.0,7.0,0.0250000003089553,2.096913112490108e-05,0.0250000010111393,5.039325842737965e-05,0.0250000006281382,2.1860808598904818e-05,0.0250000024059051,5.7788949650870944e-05,0.0250000003224424,1.2540843719747004e-05,0.0250000021578769,2.8883706263542425e-05,21477737,2768985,39695,2800337,42407,0.1289234987838802,0.001848192851975,0.1303832428900679,0.0019744631382719
08-10-2021,131.43,144.76,-11.0,-1.0,-18.0,-23.0,-31.0,7.0,0.0250000003736956,2.464457733054396e-05,0.0250000010722173,5.296684126937057e-05,0.0250000007527024,2.4729522882174807e-05,0.0250000025696979,6.117642169151637e-05,0.025000000426215,1.354479584863368e-05,0.0250000023886805,3.09846705215414e-05,21477737,2782060,40167,2825058,42698,0.129532268692926,0.0018701690964928,0.1315342486966853,0.0019880120517352
08-11-2021,131.69,144.62,-12.0,-2.0,-15.0,-25.0,-31.0,7.0,0.0250000005672727,3.246511629011296e-05,0.0250000011390995,5.571307675421889e-05,0.0250000010003295,2.959082896357982e-05,0.0250000027044687,6.389264703117804e-05,0.0250000005904934,1.5005665089675389e-05,0.0250000026283381,3.316176654225393e-05,21477737,2806813,40171,2848933,42982,0.1306847644144259,0.0018703553358531,0.1326458648785949,0.0020012350463179
08-12-2021,135.88,148.49,-14.0,-3.0,-16.0,-23.0,-31.0,7.0,0.0250000006987872,3.862453263889582e-05,0.0250000011958942,5.802149041134437e-05,0.025000001205546,3.391455218048512e-05,0.0250000028825147,6.763464095458454e-05,0.0250000007407351,1.6388524119008715e-05,0.0250000028741429,3.5409390856230024e-05,21477737,2827469,40528,2874855,43283,0.1316465044711181,0.0018869771987616,0.1338527890531483,0.002015249558182
08-13-2021,149.63,172.28,-15.0,-3.0,-21.0,-26.0,-30.0,7.0,0.0250000009013327,4.6962442604435126e-05,0.0250000012534579,6.034782748312313e-05,0.0250000014845686,3.947969677145284e-05,0.0250000030631888,7.149976369829567e-05,0.025000000930476,1.808203785822954e-05,0.0250000031246616,3.770537882926137e-05,21477737,2920749,40766,2897125,43569,0.1359896063537792,0.0018980584407007,0.1348896766917296,0.0020285656724449
08-14-2021,132.48,168.04,-17.0,-7.0,-33.0,-29.0,-17.0,5.0,0.0250000005547157,3.030160261278904e-05,0.0250000013062171,6.256748304450027e-05,0.0250000010716891,2.9623795998263e-05,0.0250000032208377,7.48967608470793e-05,0.0250000011387888,1.9940042424851063e-05,0.0250000033890527,4.016457342975001e-05,21477737,2920749,40766,2913544,43889,0.1359896063537792,0.0018980584407007,0.1356541427060029,0.0020434648212705
08-15-2021,103.59,123.42,-14.0,-5.0,-33.0,-26.0,-18.0,5.0,0.0250000007058816,3.763849379201479e-05,0.0250000013635053,6.495327776784354e-05,0.0250000013090177,3.483407654311962e-05,0.0250000033840522,7.841204139723833e-05,0.0250000013284976,2.169190539987582e-05,0.0250000036362087,4.244307787609744e-05,21477737,2920749,40766,2930758,44198,0.1359896063537792,0.0018980584407007,0.1364556237931398,0.0020578518118552
08-16-2021,125.66,140.44,-15.0,-5.0,-25.0,-25.0,-32.0,7.0,0.0250000007991132,4.322892326163845e-05,0.025000008643256,9.808829100767054e-05,0.0250000015003065,3.944341252596657e-05,0.02500000355251,8.205554863304474e-05,0.0250000011218542,1.9454501593296968e-05,0.0250000038967248,4.48784747589572e-05,21477737,2933429,41123,2952488,44502,0.1365799851259934,0.0019146803036092,0.1374673691180779,0.0020720060032395
08-17-2021,130.05,146.98,-12.0,-1.0,-19.0,-25.0,-31.0,7.0,0.0250000009743679,5.11576243617755e-05,0.0250000086784429,9.96660663096742e-05,0.0250000017580986,4.517871611959086e-05,0.0250000036813969,8.488847129420718e-05,0.0250000013265031,2.1363333030204283e-05,0.0250000041887107,4.765683440109456e-05,21477737,2955098,41130,2975997,44847,0.1375888903006867,0.0019150062224898,0.1385619443985183,0.0020880691480671
08-18-2021,132.97,154.27,-13.0,-3.0,-17.0,-26.0,-29.0,6.0,0.0250000006312674,3.6020114853337484e-05,0.0250000085845993,0.0001003812161135,0.0250000019676045,5.023172914876941e-05,0.0250000038017177,8.753466673302039e-05,0.0250000015132371,2.3170493134364107e-05,0.0250000044830333,5.045652734679562e-05,21477737,2978433,41138,3000223,45197,0.1386753641689531,0.0019153787012104,0.139689903084296,0.0021043650920951
08-19-2021,137.7,168.95,-14.0,-3.0,-15.0,-25.0,-29.0,6.0,0.025000000706469,4.032643572255101e-05,0.0250000086686167,0.0001022832076604,0.0250000021356676,5.461945835516039e-05,0.0250000038995717,8.968123260538084e-05,0.0250000016832963,2.4878930408197007e-05,0.0250000047683851,5.318270389676972e-05,21477737,2994019,41937,3024449,45568,0.1394010458364398,0.0019525800134343,0.1408178617700738,0.0021216387927648
08-20-2021,154.64,193.97,-15.0,-4.0,-17.0,-27.0,-28.0,7.0,0.0250000006819087,3.6359907764230025e-05,0.0250000086996706,0.0001038690310591,0.0250000025051253,6.215258741729304e-05,0.025000003993599,9.172719554036934e-05,0.0250000019532292,2.734258490638532e-05,0.0250000050362698,5.574517323420284e-05,21477737,3071489,42252,3046691,45964,0.1430080366474363,0.0019672463630595,0.1418534457331328,0.0021400764894364
08-21-2021,141.68,193.29,-15.0,-5.0,-18.0,-29.0,-16.0,3.0,0.0250000008017068,3.9578670877826565e-05,0.0250000090717338,0.0001076559556443,0.0250000018479934,4.669631778201118e-05,0.0250000041023631,9.404120207644258e-05,0.0250000022446781,3.000428089485685e-05,0.0250000053255274,5.8546048511965866e-05,21477737,3071489,42252,3064722,46320,0.1430080366474363,0.0019672463630595,0.1426929662096151,0.0021566517925049
08-22-2021,106.98,141.94,-14.0,-5.0,-22.0,-28.0,-18.0,4.0,0.0250000010408492,5.068737261958736e-05,0.0250000091984721,0.0001096322274868,0.0250000021553262,5.349551287476932e-05,0.0250000042078628,9.633048673040994e-05,0.0250000025096862,3.251254625260641e-05,0.0250000056440212,6.168977547780134e-05,21477737,3071489,42252,3079398,46642,0.1430080366474363,0.0019672463630595,0.1433762784226289,0.0021716440610107
08-23-2021,128.47,194.08,-16.0,-4.0,-25.0,-27.0,-30.0,6.0,0.0250000011925718,5.923405726674275e-05,0.025000009201959,0.0001118295789886,0.0250000024034743,5.9443059198573655e-05,0.0250000043402403,9.933931190052272e-05,0.0250000022409504,2.978061962214212e-05,0.0250000059105088,6.433013455067228e-05,21477737,3082733,42716,3100711,47024,0.1435315554892957,0.0019888501288566,0.1443686082942537,0.0021894299199212
08-24-2021,128.6,177.18,-16.0,-4.0,-24.0,-28.0,-30.0,7.0,0.0250000010867957,5.427220890439889e-05,0.0250000092265864,0.0001146720225112,0.0250000027313665,6.667817180199288e-05,0.0250000044179513,0.0001011302422116,0.0250000025160634,3.242261826546107e-05,0.0250000061980183,6.719287459240393e-05,21477737,3103941,42722,3127037,47395,0.144518996577712,0.0019891294878971,0.1455943426441994,0.0022067036205909
08-25-2021,129.66,168.34,-14.0,-4.0,-19.0,-29.0,-29.0,7.0,0.0250000012534188,6.32304059601143e-05,0.0250000089142629,0.0001149971591888,0.0250000023180681,5.7237471106715705e-05,0.0250000044617034,0.0001022107943181,0.0250000027661085,3.4916141898048e-05,0.025000006480061,6.999317651406913e-05,21477737,3130144,42731,3148356,47753,0.1457390040673279,0.0019895485264578,0.1465869518748646,0.0022233720433395
08-26-2021,132.63,167.65,-16.0,-4.0,-20.0,-26.0,-29.0,7.0,0.0250000013565667,6.9672240222437e-05,0.0250000085254322,0.0001148823464222,0.0250000024964435,6.201384419473136e-05,0.0250000045170452,0.0001036157248271,0.0250000029930821,3.7267158549323695e-05,0.0250000067302821,7.254067145733348e-05,21477737,3151909,43632,3176115,48158,0.1467523789866688,0.0020314989423699,0.147879406475645,0.0022422287785719
08-27-2021,148.41,186.2,-17.0,-5.0,-24.0,-28.0,-27.0,7.0,0.0250000009226303,4.646813357074231e-05,0.0250000081515486,0.0001141028913794,0.0250000023932151,5.871114317198471e-05,0.0250000045574208,0.0001046623314625,0.0250000033242719,4.041254069793355e-05,0.0250000069426824,7.471019064347718e-05,21477737,3223249,43979,3197477,48572,0.150073957977975,0.0020476552068777,0.1488740177794336,0.002261504552365
08-28-2021,137.32,179.85,-17.0,-6.0,-22.0,-32.0,-16.0,4.0,0.0250000010138506,4.817542132548888e-05,0.0250000077941135,0.0001125593559078,0.025000002390534,5.8313557790960375e-05,0.0250000046375299,0.0001065696404862,0.0250000036735545,4.373366787828832e-05,0.0250000071909026,7.726770950578209e-05,21477737,3223249,43979,3215196,48934,0.150073957977975,0.0020476552068777,0.1496990115858109,0.002278359214474
08-29-2021,102.54,120.48,-16.0,-7.0,-25.0,-28.0,-18.0,5.0,0.0250000012941539,6.145421466279837e-05,0.0250000076410984,0.0001134517917641,0.0250000027307444,6.61172606122588e-05,0.0250000046799655,0.0001076134964668,0.0250000039902844,4.68548790444342e-05,0.0250000074168809,7.967529572556246e-05,21477737,3223249,43979,3228271,49302,0.150073957977975,0.0020476552068777,0.1503077814948567,0.0022954932356234
08-30-2021,123.68,143.74,-16.0,-5.0,-25.0,-28.0,-29.0,6.0,0.0250000042929464,8.631474798856237e-05,0.0250000076539776,0.0001164294395953,0.0250000030040315,7.291214821483158e-05,0.0250000047332549,0.0001089833927473,0.0250000034905903,4.203727013932909e-05,0.0250000076215278,8.18678795003007e-05,21477737,3231846,44553,3246976,49692,0.1504742329231427,0.0020743805550836,0.1511786833035528,0.0023136515732546
08-31-2021,126.29,144.54,-15.0,-3.0,-25.0,-28.0,-27.0,7.0,0.0250000012993686,6.326079013890676e-05,0.0250000072444045,0.0001156592199025,0.0250000028821586,6.981974408735848e-05,0.025000004787173,0.0001104300861046,0.0250000038127338,4.524715505110674e-05,0.025000007825791,8.405639433583754e-05,21477737,3250454,44561,3266156,50070,0.151340618427351,0.0020747530338042,0.152071701036287,0.0023312511928049
