date,Arkansas-apple-driving,Arkansas-apple-walking,Arkansas-google-retail_and_recreation,Arkansas-google-grocery_and_pharmacy,Arkansas-google-parks,Arkansas-google-transit_stations,Arkansas-google-workplaces,Arkansas-google-residential,Arkansas-jh_beta_7,Arkansas-jh_gamma_7,Arkansas-cdc_beta_7,Arkansas-cdc_gamma_7,Arkansas-jh_beta_14,Arkansas-jh_gamma_14,Arkansas-cdc_beta_14,Arkansas-cdc_gamma_14,Arkansas-jh_beta_30,Arkansas-jh_gamma_30,Arkansas-cdc_beta_30,Arkansas-cdc_gamma_30,Arkansas-census_pop,Arkansas-jh_confirmed,Arkansas-jh_death,Arkansas-cdc_confirmed,Arkansas-cdc_death,Arkansas-jh_confirmed_ratio,Arkansas-jh_death_ratio,Arkansas-cdc_confirmed_ratio,Arkansas-cdc_death_ratio
03-09-2021,137.31,150.14,-2.0,3.0,53.0,1.0,-21.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000018160236,2.9981427416220892e-05,0.0250000018160236,2.9981427416220892e-05,3017804,325383,5357,325383,5357,0.1078211176073727,0.0017751318508425,0.1078211176073727,0.0017751318508425
03-10-2021,137.59,151.55,-1.0,3.0,48.0,0.0,-18.0,4.0,0.025000000350699,2.3273999615853134e-05,0.025000000350699,2.3273999615853134e-05,0.025,1e-05,0.025,1e-05,0.0250000016893212,2.8678784682407293e-05,0.0250000016893212,2.8678784682407293e-05,3017804,325700,5382,325700,5382,0.1079261608772471,0.0017834160203909,0.1079261608772471,0.0017834160203909
03-11-2021,144.07,155.03,-2.0,2.0,42.0,2.0,-19.0,5.0,0.025000000431092,2.654000043002988e-05,0.025000000431092,2.654000043002988e-05,0.025,1e-05,0.025,1e-05,0.0250000014155413,2.574343487222974e-05,0.0250000014155413,2.574343487222974e-05,3017804,326040,5410,326040,5410,0.1080388255831061,0.0017926942902852,0.1080388255831061,0.0017926942902852
03-12-2021,144.07,155.03,-2.0,-1.0,46.0,2.0,-19.0,5.0,0.025000000499474,2.920683382301796e-05,0.025000000499474,2.920683382301796e-05,0.025,1e-05,0.025,1e-05,0.0250000010257492,2.1506528541846825e-05,0.0250000010257492,2.1506528541846825e-05,3017804,326499,5437,326499,5437,0.1081909229360157,0.0018016411933975,0.1081909229360157,0.0018016411933975
03-13-2021,173.47,199.2,3.0,4.0,29.0,15.0,-6.0,1.0,0.0250000005897883,3.290267943361181e-05,0.0250000005897883,3.290267943361181e-05,0.025,1e-05,0.025,1e-05,0.0250000008475676,1.9378914304535636e-05,0.0250000008475676,1.9378914304535636e-05,3017804,326813,5455,326813,5455,0.1082949721055443,0.0018076057954724,0.1082949721055443,0.0018076057954724
03-14-2021,123.91,121.31,6.0,2.0,16.0,9.0,-12.0,3.0,0.0250000006428917,3.525832141759047e-05,0.0250000006428917,3.525832141759047e-05,0.025,1e-05,0.025,1e-05,0.0250000006927783,1.7461650183325325e-05,0.0250000006927783,1.7461650183325325e-05,3017804,326943,5474,326943,5474,0.1083380497871962,0.0018139017643292,0.1083380497871962,0.0018139017643292
03-15-2021,151.56,170.41,11.0,6.0,56.0,5.0,-20.0,4.0,0.0250000006397401,3.525199406278019e-05,0.0250000006397401,3.525199406278019e-05,0.0250000015603283,3.973234951895121e-05,0.0250000015603283,3.973234951895121e-05,0.025000000688847,1.708067643999368e-05,0.025000000688847,1.708067643999368e-05,3017804,327060,5481,327060,5481,0.108376819700683,0.0018162213318028,0.108376819700683,0.0018162213318028
03-16-2021,154.73,171.58,11.0,8.0,88.0,6.0,-20.0,3.0,0.0250000005928727,3.3693862897813035e-05,0.0250000005928727,3.3693862897813035e-05,0.0250000017015769,4.2929683636059846e-05,0.0250000017015769,4.2929683636059846e-05,0.0250000003743539,1.3498889206358138e-05,0.0250000003743539,1.3498889206358138e-05,3017804,327456,5493,327456,5493,0.1085080409463305,0.0018201977331861,0.1085080409463305,0.0018201977331861
03-17-2021,142.34,157.56,12.0,4.0,36.0,1.0,-19.0,5.0,0.0250000005938461,3.428346796950984e-05,0.0250000005938461,3.428346796950984e-05,0.0250000018608169,4.672732305341327e-05,0.0250000018608169,4.672732305341327e-05,0.0250000003696878,1.3144409996910322e-05,0.0250000003696878,1.3144409996910322e-05,3017804,327781,5507,327781,5507,0.1086157351504604,0.0018248368681332,0.1086157351504604,0.0018248368681332
03-18-2021,168.51,178.66,11.0,6.0,33.0,8.0,-19.0,4.0,0.025000000525333,3.160647382576935e-05,0.025000000525333,3.160647382576935e-05,0.0250000019732795,4.955868994948761e-05,0.0250000019732795,4.955868994948761e-05,0.0250000004034867,1.319509913894312e-05,0.0250000004034867,1.319509913894312e-05,3017804,328045,5515,328045,5515,0.108703215980892,0.0018274878023887,0.108703215980892,0.0018274878023887
03-19-2021,200.61,218.95,9.0,4.0,80.0,12.0,-21.0,3.0,0.0250000004251343,2.747981440476651e-05,0.0250000004251343,2.747981440476651e-05,0.0250000020005409,5.0617136264550906e-05,0.0250000020005409,5.0617136264550906e-05,0.0250000004120601,1.3013256776910645e-05,0.0250000004120601,1.3013256776910645e-05,3017804,328273,5529,328273,5529,0.1087787676071739,0.0018321269373358,0.1087787676071739,0.0018321269373358
03-20-2021,190.91,224.89,6.0,5.0,62.0,23.0,-8.0,-1.0,0.0250000003351534,2.356053799179578e-05,0.0250000003351534,2.356053799179578e-05,0.025000002046473,5.208315621186102e-05,0.025000002046473,5.208315621186102e-05,0.0250000002650305,1.1225716877262776e-05,0.0250000002650305,1.1225716877262776e-05,3017804,328547,5533,328547,5533,0.108869562105425,0.0018334524044636,0.108869562105425,0.0018334524044636
03-21-2021,139.47,142.17,15.0,9.0,83.0,19.0,-11.0,-1.0,0.0250000002817995,2.140389335517541e-05,0.0250000002817995,2.140389335517541e-05,0.0250000020168926,5.195510753025721e-05,0.0250000020168926,5.195510753025721e-05,0.0250000002909356,1.1286640928810337e-05,0.0250000002909356,1.1286640928810337e-05,3017804,328655,5539,328655,5539,0.1089053497178743,0.0018354406051552,0.1089053497178743,0.0018354406051552
03-22-2021,149.03,161.9,8.0,1.0,43.0,5.0,-32.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000018717742,4.922570765069875e-05,0.0250000018717742,4.922570765069875e-05,0.0250000002775519,1.0980409994467716e-05,0.0250000002775519,1.0980409994467716e-05,3017804,328707,5544,328707,5544,0.1089225807905351,0.0018370974390649,0.1089225807905351,0.0018370974390649
03-23-2021,148.82,161.25,7.0,2.0,53.0,5.0,-32.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000016852857,4.555205868106683e-05,0.0250000016852857,4.555205868106683e-05,0.025,1e-05,0.025,1e-05,3017804,328946,5547,328946,5547,0.1090017774514183,0.0018380915394107,0.1090017774514183,0.0018380915394107
03-24-2021,158.85,175.07,12.0,7.0,105.0,5.0,-30.0,3.0,0.025,1e-05,0.025,1e-05,0.0250000016015145,4.419815392595192e-05,0.0250000016015145,4.419815392595192e-05,0.025,1e-05,0.025,1e-05,3017804,329177,5560,329177,5560,0.109078323178046,0.0018423993075759,0.109078323178046,0.0018423993075759
03-25-2021,150.78,155.7,2.0,0.0,23.0,3.0,-33.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000013935637,3.9816885548919336e-05,0.0250000013935637,3.9816885548919336e-05,0.025000000336267,1.1348652205008484e-05,0.025000000336267,1.1348652205008484e-05,3017804,329511,5571,329511,5571,0.1091889996832133,0.0018460443421772,0.1091889996832133,0.0018460443421772
03-26-2021,189.67,209.29,6.0,2.0,113.0,15.0,-31.0,3.0,0.025,1e-05,0.025,1e-05,0.0250000011538928,3.456486966534405e-05,0.0250000011538928,3.456486966534405e-05,0.0250000002980177,1.0920782434417032e-05,0.0250000002980177,1.0920782434417032e-05,3017804,329695,5583,329695,5583,0.1092499711710899,0.0018500207435605,0.1092499711710899,0.0018500207435605
03-27-2021,171.36,196.72,-1.0,0.0,56.0,21.0,-8.0,0.0,0.025,1e-05,0.025,1e-05,0.0250000009338819,2.962298765088187e-05,0.0250000009338819,2.962298765088187e-05,0.0250000003057853,1.099398273773528e-05,0.0250000003057853,1.099398273773528e-05,3017804,329860,5590,329860,5590,0.1093046466901097,0.0018523403110341,0.1093046466901097,0.0018523403110341
03-28-2021,139.32,142.53,17.0,11.0,72.0,29.0,-10.0,-1.0,0.025,1e-05,0.025,1e-05,0.0250000008198672,2.7065603761030496e-05,0.0250000008198672,2.7065603761030496e-05,0.0250000003092856,1.1062649303796985e-05,0.0250000003092856,1.1062649303796985e-05,3017804,329929,5595,329929,5595,0.1093275109980635,0.0018539971449438,0.1093275109980635,0.0018539971449438
03-29-2021,145.89,162.25,11.0,6.0,50.0,11.0,-20.0,3.0,0.025,1e-05,0.025,1e-05,0.0250000006852851,2.407606132673944e-05,0.0250000006852851,2.407606132673944e-05,0.0250000003069822,1.1115520230065358e-05,0.0250000003069822,1.1115520230065358e-05,3017804,330008,5601,330008,5601,0.1093536889738366,0.0018559853456354,0.1093536889738366,0.0018559853456354
03-30-2021,142.91,153.81,6.0,6.0,37.0,9.0,-20.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000006923232,2.4302248644010524e-05,0.0250000006923232,2.4302248644010524e-05,0.0250000002992289,1.1153950141816872e-05,0.0250000002992289,1.1153950141816872e-05,3017804,330186,5616,330186,5616,0.1094126722610216,0.0018609558473645,0.1094126722610216,0.0018609558473645
03-31-2021,148.57,165.13,12.0,9.0,54.0,11.0,-18.0,3.0,0.025,1e-05,0.025,1e-05,0.025000000654861,2.3381613925938317e-05,0.025000000654861,2.3381613925938317e-05,0.0250000022876079,3.2106137997278075e-05,0.0250000022876079,3.2106137997278075e-05,3017804,330398,5626,330398,5626,0.1094829220187924,0.0018642695151838,0.1094829220187924,0.0018642695151838
04-01-2021,165.75,181.17,15.0,14.0,76.0,15.0,-19.0,2.0,0.025,1e-05,0.025,1e-05,0.0250000005963339,2.1964112539148917e-05,0.0250000005963339,2.1964112539148917e-05,0.0250000023180552,3.254058437953251e-05,0.0250000023180552,3.254058437953251e-05,3017804,330609,5636,330609,5636,0.1095528404097814,0.0018675831830032,0.1095528404097814,0.0018675831830032
04-02-2021,193.35,217.46,14.0,13.0,88.0,15.0,-28.0,4.0,0.025,1e-05,0.025,1e-05,0.0250000006137566,2.2259371591391542e-05,0.0250000006137566,2.2259371591391542e-05,0.0250000023762736,3.3265158729960444e-05,0.0250000023762736,3.3265158729960444e-05,3017804,330753,5639,330753,5639,0.1096005572263805,0.001868577283349,0.1096005572263805,0.001868577283349
04-03-2021,170.52,206.86,7.0,18.0,70.0,14.0,-12.0,0.0,0.025,1e-05,0.025,1e-05,0.0250000005430634,2.068669330796173e-05,0.0250000005430634,2.068669330796173e-05,0.0250000023936876,3.357625461489476e-05,0.0250000023936876,3.357625461489476e-05,3017804,330970,5641,330970,5641,0.109672463818061,0.0018692400169129,0.109672463818061,0.0018692400169129
04-04-2021,111.74,110.3,-9.0,8.0,83.0,14.0,-17.0,-1.0,0.025,1e-05,0.025,1e-05,0.0250000005784859,2.1633092909413603e-05,0.0250000005784859,2.1633092909413603e-05,0.0250000023480428,3.323934455295701e-05,0.0250000023480428,3.323934455295701e-05,3017804,331054,5643,331054,5643,0.1097002986277438,0.0018699027504768,0.1097002986277438,0.0018699027504768
04-05-2021,150.05,165.0,9.0,8.0,56.0,11.0,-20.0,4.0,0.025,1e-05,0.025,1e-05,0.0250000005767939,2.1821424403221503e-05,0.0250000005767939,2.1821424403221503e-05,0.0250000023142642,3.303683902642806e-05,0.0250000023142642,3.303683902642806e-05,3017804,331098,5648,331098,5648,0.1097148787661491,0.0018715595843865,0.1097148787661491,0.0018715595843865
04-06-2021,152.52,168.97,9.0,10.0,86.0,13.0,-19.0,3.0,0.025,1e-05,0.025,1e-05,0.0250000005835316,2.2198832019945192e-05,0.0250000005835316,2.2198832019945192e-05,0.0250000022362591,3.235710083647191e-05,0.0250000022362591,3.235710083647191e-05,3017804,331261,5653,331261,5653,0.109768891551605,0.0018732164182962,0.109768891551605,0.0018732164182962
04-07-2021,142.98,154.37,9.0,7.0,37.0,9.0,-19.0,4.0,0.025,1e-05,0.025,1e-05,0.0250000006108279,2.3025266576340467e-05,0.0250000006108279,2.3025266576340467e-05,0.0250000020704153,3.07431986313531e-05,0.0250000020704153,3.07431986313531e-05,3017804,331505,5660,331505,5660,0.1098497450463979,0.0018755359857697,0.1098497450463979,0.0018755359857697
04-08-2021,165.26,181.57,12.0,11.0,101.0,15.0,-18.0,2.0,0.025,1e-05,0.025,1e-05,0.0250000005193067,2.1095522253477552e-05,0.0250000005193067,2.1095522253477552e-05,0.0250000018827766,2.8881920408309413e-05,0.0250000018827766,2.8881920408309413e-05,3017804,331704,5662,331704,5662,0.1099156870360036,0.0018761987193336,0.1099156870360036,0.0018761987193336
04-09-2021,185.37,208.32,4.0,2.0,70.0,11.0,-19.0,3.0,0.025,1e-05,0.025,1e-05,0.0250000004423489,1.9520025671107837e-05,0.0250000004423489,1.9520025671107837e-05,0.0250000017942547,2.806441532847268e-05,0.0250000017942547,2.806441532847268e-05,3017804,331882,5661,331882,5661,0.1099746703231886,0.0018758673525517,0.1099746703231886,0.0018758673525517
04-10-2021,188.14,228.04,5.0,6.0,59.0,24.0,-8.0,0.0,0.025,1e-05,0.025,1e-05,0.0250000003387489,1.7401531909386143e-05,0.0250000003387489,1.7401531909386143e-05,0.025000001579926,2.593504880256776e-05,0.025000001579926,2.593504880256776e-05,3017804,332053,5661,332053,5661,0.1100313340429,0.0018758673525517,0.1100313340429,0.0018758673525517
04-11-2021,139.34,140.3,14.0,12.0,108.0,25.0,-10.0,-1.0,0.025,1e-05,0.025,1e-05,0.0250000002857561,1.644874007730297e-05,0.0250000002857561,1.644874007730297e-05,0.0250000013268403,2.3402121043979385e-05,0.0250000013268403,2.3402121043979385e-05,3017804,332153,5661,332053,5661,0.1100644707210938,0.0018758673525517,0.1100313340429,0.0018758673525517
04-12-2021,147.32,166.41,9.0,7.0,65.0,11.0,-19.0,3.0,0.025,1e-05,0.025,1e-05,0.025000000249012,1.5863339721641305e-05,0.025000000249012,1.5863339721641305e-05,0.025000001078132,2.091823423422996e-05,0.025000001078132,2.091823423422996e-05,3017804,332222,5665,332222,5665,0.1100873350290476,0.0018771928196794,0.1100873350290476,0.0018771928196794
04-13-2021,147.87,164.54,8.0,9.0,82.0,10.0,-19.0,3.0,0.025,1e-05,0.025,1e-05,0.0250000002033208,1.4987681442103124e-05,0.0250000002033208,1.4987681442103124e-05,0.0250000009264306,1.943747688258678e-05,0.0250000009264306,1.943747688258678e-05,3017804,332446,5673,332446,5673,0.1101615611882017,0.0018798437539349,0.1101615611882017,0.0018798437539349
