date,Mississippi-apple-driving,Mississippi-apple-walking,Mississippi-google-retail_and_recreation,Mississippi-google-grocery_and_pharmacy,Mississippi-google-parks,Mississippi-google-transit_stations,Mississippi-google-workplaces,Mississippi-google-residential,Mississippi-jh_beta_7,Mississippi-jh_gamma_7,Mississippi-cdc_beta_7,Mississippi-cdc_gamma_7,Mississippi-jh_beta_14,Mississippi-jh_gamma_14,Mississippi-cdc_beta_14,Mississippi-cdc_gamma_14,Mississippi-jh_beta_30,Mississippi-jh_gamma_30,Mississippi-cdc_beta_30,Mississippi-cdc_gamma_30,Mississippi-census_pop,Mississippi-jh_confirmed,Mississippi-jh_death,Mississippi-cdc_confirmed,Mississippi-cdc_death,Mississippi-jh_confirmed_ratio,Mississippi-jh_death_ratio,Mississippi-cdc_confirmed_ratio,Mississippi-cdc_death_ratio
03-07-2021,124.73,151.35,0.0,-2.0,14.0,16.0,-16.0,2.0,0.0250000005016099,2.920926508927811e-05,0.025,1e-05,0.0250000034919196,7.746368731832058e-05,0.0250000014970664,4.057408030759196e-05,0.0250000051926592,5.89145175928998e-05,0.025000002107333,2.9953956336494543e-05,2976149,297581,6808,299102,7074,0.0999886094412611,0.002287519878877,0.1004996725634368,0.0023768971244383
03-08-2021,140.16,180.11,-1.0,-3.0,8.0,9.0,-20.0,4.0,0.0250000005183259,3.0441359390130105e-05,0.025,1e-05,0.0250000038957589,8.688061488979814e-05,0.025000001467474,4.038385912483295e-05,0.025000004875114,5.575838067604698e-05,0.0250000019884685,2.886557805724448e-05,2976149,297651,6808,299535,7083,0.1000121297690404,0.002287519878877,0.1006451625909858,0.0023799211665813
03-09-2021,141.61,186.54,-1.0,-1.0,15.0,12.0,-20.0,4.0,0.025000000568816,3.347201066534066e-05,0.025,1e-05,0.0250000042148256,9.497757893883753e-05,0.0250000011943318,3.458466979782267e-05,0.0250000044904156,5.196187764587844e-05,0.0250000019636559,2.871786043079285e-05,2976149,298008,6834,299992,7091,0.1001320834407148,0.0022962560006236,0.1007987167309163,0.0023826092040418
03-10-2021,143.96,186.02,3.0,0.0,12.0,15.0,-19.0,4.0,0.0250000004062815,2.642327961156293e-05,0.025,1e-05,0.0250000040301399,9.1365740905432e-05,0.0250000012760704,3.658947646958933e-05,0.0250000046439769,5.361256865569574e-05,0.0250000019653542,2.882878016675404e-05,2976149,298445,6845,300503,7096,0.100278917486994,0.0022999520521317,0.1009704151237051,0.0023842892274546
03-11-2021,157.77,190.81,-3.0,-4.0,13.0,14.0,-20.0,4.0,0.025000000372701,2.500557263918942e-05,0.025,1e-05,0.0250000037288358,8.523688725059241e-05,0.02500000118641,3.475600862600633e-05,0.0250000048201139,5.549448091243984e-05,0.0250000017954403,2.718872384456506e-05,2976149,299124,6864,301159,7110,0.1005070646664531,0.0023063361411004,0.1011908341954653,0.0023889932930105
03-12-2021,157.77,190.81,-5.0,-7.0,6.0,12.0,-21.0,4.0,0.0250000003398598,2.337996710874765e-05,0.025,1e-05,0.0250000039080267,8.961009761937282e-05,0.0250000009218283,2.8702468296308585e-05,0.0250000041033712,4.819957815086697e-05,0.0250000017870472,2.716429103476632e-05,2976149,299887,6883,301554,7117,0.1007634362392474,0.0023127202300691,0.101323556045077,0.0023913453257884
03-13-2021,190.67,245.61,4.0,1.0,32.0,31.0,-12.0,0.0,0.0250000003276039,2.254703512511196e-05,0.025,1e-05,0.0250000037051759,8.525648029655577e-05,0.0250000008185678,2.626712145176482e-05,0.0250000039820826,4.699129781117773e-05,0.0250000017253801,2.6592273821398124e-05,2976149,300577,6896,301755,7119,0.1009952794702147,0.0023170882909424,0.1013910929862718,0.0023920173351535
03-14-2021,139.9,161.14,10.0,2.0,23.0,30.0,-16.0,0.0,0.0250000002926109,2.0875645611730983e-05,0.025,1e-05,0.0250000033452922,7.74197506088979e-05,0.0250000009477642,2.9217132878650545e-05,0.0250000038794898,4.5989422464515935e-05,0.0250000016585469,2.597827831239196e-05,2976149,300780,6901,301911,7120,0.1010634884207746,0.0023187683143552,0.1014435097167514,0.0023923533398361
03-15-2021,148.25,189.24,7.0,-1.0,8.0,15.0,-24.0,4.0,0.0250000003440389,2.3399450232023573e-05,0.025,1e-05,0.0250000033788706,7.865059390311205e-05,0.0250000010506769,3.1740653676113554e-05,0.0250000035621899,4.2827483495014345e-05,0.0250000014935534,2.4377349983091198e-05,2976149,300881,6903,302329,7129,0.1010974248937133,0.0023194403237203,0.101583959674062,0.0023953773819791
03-16-2021,148.27,190.18,7.0,2.0,9.0,17.0,-23.0,4.0,0.0250000003900666,2.594943794308065e-05,0.025,1e-05,0.0250000036332108,8.506369329811587e-05,0.0250000007698118,2.552728229533984e-05,0.0250000033219,4.049344043058937e-05,0.0250000014698852,2.4206305052518648e-05,2976149,301250,6929,302612,7131,0.1012214106215784,0.0023281764454669,0.1016790489992268,0.0023960493913443
03-17-2021,125.68,170.84,3.0,-2.0,-15.0,13.0,-27.0,8.0,0.0250000003214715,2.2845100832117452e-05,0.025,1e-05,0.025000002949324,6.987744560743662e-05,0.0250000007276881,2.4757126700769377e-05,0.0250000034752338,4.216592684074682e-05,0.02500000139114,2.3478676876201466e-05,2976149,301602,6936,302826,7133,0.1013396842698399,0.0023305284782448,0.1017509540012949,0.0023967214007094
03-18-2021,173.14,219.87,12.0,1.0,0.0,22.0,-23.0,3.0,0.0250000003250438,2.3059686204341905e-05,0.025,1e-05,0.0250000027948777,6.664383363329897e-05,0.025000000621723,2.2647335697452185e-05,0.0250000036142049,4.370232360252775e-05,0.0250000012086075,2.1691024383651737e-05,2976149,301924,6938,303224,7138,0.1014478777776247,0.0023312004876099,0.1018846838649543,0.0023984014241222
03-19-2021,200.36,257.88,2.0,-5.0,-7.0,19.0,-26.0,4.0,0.0250000002634784,2.058421053822721e-05,0.025,1e-05,0.0250000025437281,6.151841349366605e-05,0.025000000610258,2.2612318518354375e-05,0.025000003301911,4.06491346520706e-05,0.0250000011876984,2.1556335458876607e-05,2976149,302316,6945,303579,7143,0.1015795916131887,0.0023335525203879,0.1020039655272635,0.002400081447535
03-20-2021,203.6,269.3,8.0,0.0,22.0,34.0,-14.0,-1.0,0.025,1e-05,0.025,1e-05,0.0250000023207391,5.705202342074472e-05,0.0250000005520595,2.1496234603954785e-05,0.0250000031557855,3.9319748048010526e-05,0.0250000011036478,2.076762531881208e-05,2976149,302677,6955,303730,7146,0.1017008893035933,0.0023369125672135,0.1020547022343303,0.0024010894615827
03-21-2021,145.33,171.09,16.0,4.0,27.0,33.0,-16.0,0.0,0.025,1e-05,0.025,1e-05,0.0250000020254512,5.08908860563679e-05,0.0250000005325224,2.127264363988468e-05,0.025000003211493,4.005226221213607e-05,0.0250000010290192,2.0077411568881983e-05,2976149,302837,6956,303873,7152,0.1017546500528031,0.002337248571896,0.1021027509039366,0.0024031054896781
03-22-2021,150.21,195.39,10.0,1.0,18.0,18.0,-17.0,2.0,0.025,1e-05,0.025,1e-05,0.0250000021328992,5.395795442060549e-05,0.0250000006382238,2.375841481088357e-05,0.025000003297559,4.1142189145064384e-05,0.0250000009784966,1.9626531603812045e-05,2976149,302932,6956,304212,7167,0.1017865704976464,0.002337248571896,0.1022166564913248,0.0024081455599165
03-23-2021,135.75,173.79,-2.0,-5.0,-16.0,11.0,-18.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000022698009,5.783023141683162e-05,0.0250000005800453,2.219608403126189e-05,0.0250000031727286,4.009264979183352e-05,0.0250000010018667,1.988985274717706e-05,2976149,303238,6977,304481,7173,0.1018893879305102,0.0023443046702298,0.1023070417509338,0.0024101615880118
03-24-2021,149.01,200.65,11.0,4.0,6.0,19.0,-17.0,3.0,0.025,1e-05,0.025,1e-05,0.0250000018612694,4.886802004589521e-05,0.025000000544928,2.115748867422488e-05,0.0250000032928313,4.150635266443903e-05,0.0250000009889429,1.977342786336017e-05,2976149,303625,6981,304762,7178,0.1020194217426614,0.0023456486889601,0.1024014590667335,0.0024118416114246
03-25-2021,142.51,181.84,-6.0,-9.0,-17.0,11.0,-22.0,8.0,0.025,1e-05,0.025,1e-05,0.0250000017831988,4.734477486903789e-05,0.025000000575567,2.1639261971581903e-05,0.0250000034057057,4.285249543882891e-05,0.02500000083856,1.8242522758525974e-05,2976149,303942,6987,304995,7182,0.1021259352270333,0.0023476647170554,0.1024797481577703,0.0024131856301549
03-26-2021,196.3,254.36,1.0,-4.0,10.0,23.0,-19.0,2.0,0.025,1e-05,0.025,1e-05,0.0250000015071795,4.13535903289092e-05,0.025,1e-05,0.0250000032178395,4.110033405584394e-05,0.025000000867862,1.856734464759032e-05,2976149,304210,6998,305251,7184,0.1022159844819597,0.0023513607685636,0.102565765356506,0.00241385763952
03-27-2021,191.96,262.88,2.0,-2.0,20.0,28.0,-13.0,1.0,0.025,1e-05,0.025,1e-05,0.0250000012469343,3.55154656036082e-05,0.025,1e-05,0.0250000029779141,3.879388260149574e-05,0.0250000008083415,1.798465934249191e-05,2976149,304420,7000,305359,7184,0.1022865454652976,0.0023520327779287,0.1026020538622226,0.00241385763952
03-28-2021,134.6,160.42,7.0,-1.0,2.0,25.0,-17.0,2.0,0.025,1e-05,0.025,1e-05,0.0250000010999016,3.237167315187536e-05,0.025,1e-05,0.0250000029679358,3.887424260276656e-05,0.0250000006346692,1.6237775620177636e-05,2976149,304616,7001,305489,7184,0.1023524023830796,0.0023523687826113,0.1026457344709555,0.00241385763952
03-29-2021,148.49,203.08,8.0,0.0,18.0,19.0,-17.0,2.0,0.025,1e-05,0.025,1e-05,0.0250000011137897,3.2983720853007466e-05,0.025,1e-05,0.0250000027449539,3.676133895101648e-05,0.025000000539283,1.531312915579587e-05,2976149,304695,7001,305761,7190,0.1023789467530019,0.0023523687826113,0.1027371277446122,0.0024158736676154
03-30-2021,145.87,193.27,4.0,1.0,4.0,18.0,-17.0,4.0,0.025,1e-05,0.025,1e-05,0.0250000011700849,3.46679346655682e-05,0.025,1e-05,0.0250000024426374,3.383326106313297e-05,0.0250000005786795,1.576823227003765e-05,2976149,304858,7013,305988,7196,0.1024337155162594,0.002356400838802,0.1028134008075536,0.0024178896957107
03-31-2021,142.75,186.59,7.0,0.0,-10.0,19.0,-18.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000006892875,2.3997068433765782e-05,0.025,1e-05,0.0250000023735826,3.327495939908056e-05,0.0250000006197703,1.6230012512205067e-05,2976149,305146,7032,306232,7201,0.102530484864837,0.0023627849277707,0.1028953859500986,0.0024195697191236
04-01-2021,174.23,225.72,14.0,8.0,12.0,28.0,-18.0,2.0,0.025,1e-05,0.025,1e-05,0.0250000007224398,2.4381438817910305e-05,0.025,1e-05,0.0250000024691567,3.43400646836433e-05,0.025000000456194,1.4572329075957472e-05,2976149,305417,7048,306446,7201,0.1026215421338111,0.0023681610026917,0.1029672909521667,0.0024195697191236
04-02-2021,192.23,261.73,8.0,5.0,9.0,23.0,-39.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000009138798,2.8102210689557156e-05,0.025,1e-05,0.0250000020562615,3.0109499212530417e-05,0.0250000004196906,1.424020381704628e-05,2976149,305701,7051,306674,7205,0.1027169674636585,0.0023691690167394,0.1030439000197906,0.0024209137378538
04-03-2021,174.92,240.4,7.0,11.0,30.0,23.0,-19.0,0.0,0.025,1e-05,0.025,1e-05,0.0250000009570235,2.87890059152151e-05,0.025,1e-05,0.0250000019236924,2.8786097261169132e-05,0.025000000358414,1.3649241576530618e-05,2976149,305991,7055,306801,7208,0.1028144088216013,0.0023705130354696,0.1030865726144759,0.0024219217519015
04-04-2021,117.39,140.23,-15.0,-4.0,30.0,22.0,-25.0,0.0,0.025,1e-05,0.025,1e-05,0.0250000009076911,2.7600046859144447e-05,0.025,1e-05,0.0250000017609647,2.715878705191709e-05,0.0250000003436348,1.3539291267413146e-05,2976149,306088,7055,306908,7211,0.1028470012758097,0.0023705130354696,0.10312252511551,0.0024229297659492
04-05-2021,161.33,205.49,14.0,5.0,28.0,27.0,-27.0,3.0,0.025,1e-05,0.025,1e-05,0.0250000010358042,3.0676432148520564e-05,0.025,1e-05,0.0250000016116201,2.569193873424263e-05,0.0250000003036332,1.3168534202065324e-05,2976149,306158,7055,307179,7217,0.102870521603589,0.0023705130354696,0.1032135823844841,0.0024249457940445
04-06-2021,156.2,208.43,14.0,9.0,40.0,26.0,-19.0,1.0,0.025,1e-05,0.025,1e-05,0.0250000011557002,3.37638208036402e-05,0.025,1e-05,0.0250000014182318,2.378648521371949e-05,0.0250000002907049,1.3064716495508912e-05,2976149,306341,7073,307423,7219,0.1029320104604977,0.0023765611197557,0.103295567527029,0.0024256178034097
04-07-2021,153.15,207.49,16.0,8.0,16.0,25.0,-19.0,2.0,0.025,1e-05,0.025,1e-05,0.0250000008330026,2.6457700180288207e-05,0.025,1e-05,0.0250000014680754,2.4336186283281293e-05,0.0250000003344431,1.3551698147055688e-05,2976149,306611,7077,307694,7221,0.1030227317247893,0.002377905138486,0.1033866247960031,0.0024262898127748
04-08-2021,164.99,223.82,11.0,6.0,25.0,23.0,-18.0,2.0,0.025,1e-05,0.025,1e-05,0.0250000009003355,2.8021261382801194e-05,0.025,1e-05,0.0250000015508771,2.5229532815441536e-05,0.0250000002681318,1.290335350286583e-05,2976149,306851,7082,307939,7221,0.103103372848604,0.0023795851618988,0.1034689459432306,0.0024262898127748
04-09-2021,185.14,253.89,-1.0,-4.0,-1.0,18.0,-20.0,4.0,0.025,1e-05,0.025,1e-05,0.0250000009106806,2.837574783424946e-05,0.025,1e-05,0.0250000013193354,2.287458250889523e-05,0.0250000002090774,1.233928959349246e-05,2976149,307094,7086,308162,7222,0.1031850219864664,0.002380929180629,0.1035438749874418,0.0024266258174573
04-10-2021,192.06,283.19,5.0,0.0,10.0,28.0,-16.0,1.0,0.025,1e-05,0.025,1e-05,0.0250000007884868,2.583955705111489e-05,0.025,1e-05,0.0250000012619701,2.2324853111073672e-05,0.0250000001822881,1.2113169366574484e-05,2976149,307332,7095,308325,7227,0.1032649911009159,0.0023839532227721,0.1035986437506993,0.0024283058408701
04-11-2021,144.12,180.3,13.0,5.0,33.0,35.0,-17.0,0.0,0.025,1e-05,0.025,1e-05,0.025000000895351,2.833742001313513e-05,0.025,1e-05,0.0250000011110458,2.0792630915462005e-05,0.025,1e-05,2976149,307449,7096,308500,7228,0.1033043036487756,0.0023842892274546,0.1036574445701475,0.0024286418455527
04-12-2021,150.33,196.32,9.0,4.0,28.0,22.0,-17.0,2.0,0.025,1e-05,0.025,1e-05,0.025000000999201,3.094225986832739e-05,0.025,1e-05,0.0250000009531909,1.9205308458918062e-05,0.025,1e-05,2976149,307519,7096,308875,7242,0.1033278239765549,0.0023842892274546,0.103783446326108,0.0024333459111086
04-13-2021,145.62,190.99,5.0,3.0,18.0,17.0,-17.0,3.0,0.025,1e-05,0.025,1e-05,0.0250000010994257,3.358627548403806e-05,0.025,1e-05,0.025000000859541,1.830021098059729e-05,0.025,1e-05,2976149,307836,7119,309177,7243,0.1034343374609268,0.0023920173351535,0.1038849197402415,0.0024336819157911
04-14-2021,138.18,182.98,1.0,-3.0,-14.0,15.0,-18.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000009995314,3.102245078495474e-05,0.025,1e-05,0.0250000008843145,1.854459741017688e-05,0.025,1e-05,2976149,308111,7122,309409,7247,0.1035267387486312,0.0023930253492012,0.1039628728265957,0.0024350259345214
04-15-2021,157.08,206.55,4.0,1.0,11.0,20.0,-18.0,4.0,0.025,1e-05,0.025,1e-05,0.0250000007107015,2.4347523235875298e-05,0.025,1e-05,0.0250000009399947,1.9122921037961262e-05,0.025,1e-05,2976149,308521,7127,309630,7253,0.1036645006684813,0.002394705372614,0.1040371298614417,0.0024370419626167
04-16-2021,183.93,246.07,-3.0,-6.0,-6.0,15.0,-19.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000007100611,1.6748702925376336e-05,0.025,1e-05,2976149,308737,7139,309875,7260,0.1037370776799145,0.0023987374288048,0.1041194510086692,0.0024393939953947
04-17-2021,186.31,270.93,0.0,-3.0,9.0,17.0,-15.0,2.0,0.025,1e-05,0.025,1e-05,0.0250000006001147,2.145937435976207e-05,0.025,1e-05,0.025000000709869,1.6734144403873336e-05,0.025,1e-05,2976149,309029,7153,310022,7261,0.1038351910472224,0.0024034414943606,0.1041688436970057,0.0024397300000772
04-18-2021,134.23,161.85,7.0,2.0,18.0,25.0,-17.0,1.0,0.025,1e-05,0.025,1e-05,0.0250000007227161,2.378697125119421e-05,0.025,1e-05,0.0250000007767463,1.738986651209724e-05,0.025,1e-05,2976149,309186,7153,310164,7263,0.1038879437823845,0.0024034414943606,0.1042165563619294,0.0024404020094424
04-19-2021,146.49,187.51,7.0,2.0,27.0,19.0,-17.0,2.0,0.025,1e-05,0.025,1e-05,0.0250000009010864,2.773559889949244e-05,0.025,1e-05,0.0250000007754248,1.7371360325937023e-05,0.025,1e-05,2976149,309223,7153,310467,7266,0.1039003759556393,0.0024034414943606,0.1043183657807455,0.00244141002349
04-20-2021,150.21,199.38,6.0,5.0,38.0,20.0,-17.0,2.0,0.025,1e-05,0.025,1e-05,0.0250000010440136,3.115355699269328e-05,0.025,1e-05,0.0250000007308267,1.693118854489058e-05,0.025,1e-05,2976149,309585,7161,310769,7269,0.1040220096507265,0.0024061295318211,0.104419839194879,0.0024424180375377
04-21-2021,148.51,196.03,9.0,5.0,13.0,22.0,-17.0,3.0,0.025,1e-05,0.025,1e-05,0.0250000007613615,2.493175168221322e-05,0.025,1e-05,0.0250000007942776,1.7603080052110198e-05,0.025,1e-05,2976149,309818,7163,311000,7274,0.1041002987417632,0.0024068015411862,0.1044974562765506,0.0024440980609505
04-22-2021,158.42,204.03,2.0,1.0,29.0,20.0,-17.0,3.0,0.025,1e-05,0.025,1e-05,0.0250000007944424,2.5945139384815847e-05,0.025,1e-05,0.0250000008641867,1.835749101611662e-05,0.025,1e-05,2976149,310137,7173,311278,7277,0.1042074842355003,0.0024101615880118,0.1045908655783027,0.0024451060749982
04-23-2021,183.58,242.57,-4.0,-5.0,6.0,16.0,-19.0,4.0,0.025,1e-05,0.025,1e-05,0.0250000008236816,2.671436927230096e-05,0.025,1e-05,0.0250000006926557,1.6591194597670017e-05,0.025,1e-05,2976149,310349,7175,311559,7281,0.1042787172282033,0.002410833597377,0.1046852828941024,0.0024464500937285
04-24-2021,180.25,249.89,-1.0,-3.0,13.0,20.0,-17.0,2.0,0.025,1e-05,0.025,1e-05,0.0250000008557493,2.7686135933830743e-05,0.025,1e-05,0.0250000007132534,1.6835629564234482e-05,0.025,1e-05,2976149,310349,7175,311697,7284,0.1042787172282033,0.002410833597377,0.1047316515402958,0.0024474581077761
04-25-2021,138.89,166.33,6.0,3.0,37.0,28.0,-18.0,1.0,0.025,1e-05,0.025,1e-05,0.0250000007391382,2.5473034414235376e-05,0.025,1e-05,0.0250000007036114,1.6786962697532913e-05,0.025,1e-05,2976149,310349,7175,311825,7287,0.1042787172282033,0.002410833597377,0.1047746601396637,0.0024484661218238
04-26-2021,148.84,190.67,5.0,1.0,32.0,19.0,-18.0,3.0,0.025,1e-05,0.025,1e-05,0.0250000007926486,2.7172653846853616e-05,0.025,1e-05,0.0250000006294954,1.6086167086018972e-05,0.025,1e-05,2976149,310987,7178,312077,7295,0.1044930882156773,0.0024118416114246,0.1048593333196691,0.0024511541592843
04-27-2021,149.45,196.71,4.0,3.0,36.0,18.0,-17.0,3.0,0.025,1e-05,0.025,1e-05,0.0250000008656687,2.9232947131603297e-05,0.025,1e-05,0.0250000006574825,1.6448562678843693e-05,0.025,1e-05,2976149,311159,7188,312332,7303,0.1045508810210779,0.0024152016582503,0.1049450145137222,0.0024538421967448
04-28-2021,152.86,197.86,8.0,5.0,23.0,21.0,-17.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000007030582,1.6968683510179002e-05,0.025,1e-05,2976149,311493,7193,312572,7306,0.1046631065850533,0.0024168816816631,0.1050256556375369,0.0024548502107925
04-29-2021,161.64,205.19,2.0,1.0,20.0,22.0,-18.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000007604595,1.7606257830676497e-05,0.025,1e-05,2976149,311654,7195,312781,7309,0.1047172033389457,0.0024175536910282,0.1050958806161922,0.0024558582248402
04-30-2021,197.57,261.76,1.0,0.0,12.0,21.0,-19.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000006745324,1.6761648586684594e-05,0.025,1e-05,2976149,311900,7199,312978,7316,0.1047998604908558,0.0024188977097584,0.1051620735386568,0.0024582102576181
05-01-2021,205.27,279.57,5.0,5.0,49.0,31.0,-15.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000005059497,1.5056202514769929e-05,0.025,1e-05,2976149,311900,7199,313147,7318,0.1047998604908558,0.0024188977097584,0.1052188583300096,0.0024588822669832
05-02-2021,131.05,151.97,0.0,1.0,-12.0,26.0,-19.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003666521,1.3668059565437342e-05,0.025,1e-05,2976149,311900,7199,313263,7320,0.1047998604908558,0.0024188977097584,0.1052578348731868,0.0024595542763483
05-03-2021,152.7,188.74,9.0,9.0,15.0,19.0,-18.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003721767,1.379731909599482e-05,0.025,1e-05,2976149,312400,7207,313545,7328,0.1049678628321364,0.0024215857472189,0.105352588193669,0.0024622423138088
05-04-2021,133.02,170.91,-3.0,0.0,-8.0,10.0,-19.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003707928,1.3834629399552576e-05,0.025,1e-05,2976149,312608,7221,313812,7335,0.1050377518061091,0.0024262898127748,0.1054423014439129,0.0024645943465868
05-05-2021,156.26,211.28,13.0,10.0,13.0,21.0,-19.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000004278818,1.4437407117547352e-05,0.025,1e-05,2976149,312712,7223,314002,7339,0.1050726962930955,0.0024269618221399,0.1055061423335995,0.002465938365317
05-06-2021,170.85,224.51,6.0,7.0,31.0,21.0,-18.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000004814463,1.501190526060575e-05,0.025,1e-05,2976149,312926,7226,314195,7344,0.1051446012951636,0.0024279698361876,0.1055709912373338,0.0024676183887298
05-07-2021,204.74,273.88,2.0,3.0,21.0,22.0,-19.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003251578,1.3407809037909133e-05,0.025,1e-05,2976149,313166,7228,314404,7346,0.1052252424189783,0.0024286418455527,0.1056412162159891,0.0024682903980949
05-08-2021,203.85,281.93,8.0,14.0,49.0,32.0,-15.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003265213,1.3449541781695082e-05,0.025,1e-05,2976149,313166,7228,314574,7354,0.1052252424189783,0.0024286418455527,0.1056983370120245,0.0024709784355554
05-09-2021,127.12,151.07,4.0,9.0,15.0,27.0,-21.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003113136,1.3331393446723674e-05,0.025,1e-05,2976149,313166,7228,314703,7358,0.1052252424189783,0.0024286418455527,0.105741681616075,0.0024723224542857
05-10-2021,146.65,184.45,2.0,5.0,5.0,20.0,-19.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000000302806,1.3292820330330956e-05,0.0250000000969425,1.1036498932443758e-05,2976149,313675,7234,314922,7363,0.105396268802402,0.0024306578736481,0.1058152666415559,0.0024740024776985
05-11-2021,141.43,182.21,-2.0,6.0,0.0,19.0,-18.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002397589,1.2671760690949734e-05,0.0250000000938545,1.099130302710888e-05,2976149,313942,7240,315128,7367,0.1054859820526458,0.0024326739017434,0.1058844836061635,0.0024753464964287
05-12-2021,151.41,193.01,6.0,7.0,11.0,24.0,-19.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002715544,1.3023097481395388e-05,0.025000000135579,1.1416086909185991e-05,2976149,314147,7244,315330,7371,0.1055548630125709,0.0024340179204737,0.1059523565520409,0.002476690515159
05-13-2021,170.23,220.94,4.0,3.0,38.0,25.0,-19.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003150536,1.3490491278118944e-05,0.025,1e-05,2976149,314509,7247,315487,7373,0.1056764967076581,0.0024350259345214,0.106005109287203,0.0024773625245241
05-14-2021,194.82,248.86,-1.0,-2.0,22.0,24.0,-20.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000000930828,1.1194844751938353e-05,0.025,1e-05,2976149,314710,7254,315681,7374,0.1057440336488529,0.0024373779672993,0.1060702941956199,0.0024776985292067
05-15-2021,197.28,258.57,0.0,3.0,50.0,31.0,-17.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001041864,1.1308326156707673e-05,0.025,1e-05,2976149,314710,7254,315796,7374,0.1057440336488529,0.0024373779672993,0.1061089347341144,0.0024776985292067
05-16-2021,144.37,165.86,5.0,4.0,35.0,37.0,-16.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000000087169,1.1142597054659449e-05,0.025,1e-05,2976149,314710,7254,315896,7375,0.1057440336488529,0.0024373779672993,0.1061425352023705,0.0024780345338892
05-17-2021,149.18,186.79,3.0,1.0,8.0,21.0,-19.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,2976149,315026,7257,316131,7382,0.1058502111285422,0.002438385981347,0.1062214963027724,0.0024803865666671
05-18-2021,151.51,195.09,2.0,3.0,9.0,21.0,-18.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,2976149,315634,7268,316318,7383,0.1060545019755395,0.0024420820328552,0.1062843291784114,0.0024807225713497
05-19-2021,155.95,199.72,8.0,7.0,17.0,27.0,-18.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,2976149,315891,7269,316525,7387,0.1061408551789577,0.0024424180375377,0.1063538821477016,0.0024820665900799
05-20-2021,169.43,210.95,4.0,4.0,30.0,29.0,-19.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,2976149,316167,7278,316688,7389,0.1062335924713446,0.0024454420796808,0.1064086509109591,0.0024827385994451
05-21-2021,201.39,256.07,0.0,0.0,20.0,27.0,-20.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,2976149,316272,7279,316821,7392,0.1062688729630136,0.0024457780843633,0.1064533395337397,0.0024837466134928
05-22-2021,204.31,261.63,0.0,4.0,46.0,36.0,-15.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,2976149,316272,7279,316963,7395,0.1062688729630136,0.0024457780843633,0.1065010521986634,0.0024847546275404
05-23-2021,147.11,166.26,5.0,5.0,37.0,37.0,-17.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,2976149,316272,7279,317051,7396,0.1062688729630136,0.0024457780843633,0.1065306206107288,0.002485090632223
