date,Maryland-apple-driving,Maryland-apple-walking,Maryland-google-retail_and_recreation,Maryland-google-grocery_and_pharmacy,Maryland-google-parks,Maryland-google-transit_stations,Maryland-google-workplaces,Maryland-google-residential,Maryland-jh_beta_7,Maryland-jh_gamma_7,Maryland-cdc_beta_7,Maryland-cdc_gamma_7,Maryland-jh_beta_14,Maryland-jh_gamma_14,Maryland-cdc_beta_14,Maryland-cdc_gamma_14,Maryland-jh_beta_30,Maryland-jh_gamma_30,Maryland-cdc_beta_30,Maryland-cdc_gamma_30,Maryland-census_pop,Maryland-jh_confirmed,Maryland-jh_death,Maryland-cdc_confirmed,Maryland-cdc_death,Maryland-jh_confirmed_ratio,Maryland-jh_death_ratio,Maryland-cdc_confirmed_ratio,Maryland-cdc_death_ratio
07-24-2021,181.54,237.58,-9.0,2.0,171.0,-20.0,-10.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6045680,465643,9806,465796,9806,0.0770207817813711,0.0016219846237313,0.0770460891082558,0.0016219846237313
07-25-2021,142.87,164.73,-6.0,1.0,137.0,-20.0,-11.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6045680,465949,9807,465949,9807,0.0770713964351404,0.0016221500310965,0.0770713964351404,0.0016221500310965
07-26-2021,147.01,169.28,-7.0,0.0,52.0,-34.0,-37.0,9.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6045680,466205,9808,466514,9810,0.0771137407206468,0.0016223154384618,0.0771648515965118,0.0016226462531923
07-27-2021,149.51,177.15,-3.0,4.0,93.0,-31.0,-35.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6045680,466514,9810,466930,9813,0.0771648515965118,0.0016226462531923,0.0772336610604597,0.0016231424752881
07-28-2021,151.38,177.43,-4.0,3.0,83.0,-32.0,-35.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6045680,466930,9813,467435,9818,0.0772336610604597,0.0016231424752881,0.0773171917799155,0.0016239695121144
07-29-2021,155.45,178.24,-6.0,1.0,63.0,-33.0,-36.0,9.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6045680,467435,9818,467961,9818,0.0773171917799155,0.0016239695121144,0.0774041960540418,0.0016239695121144
07-30-2021,181.98,219.43,-7.0,2.0,95.0,-31.0,-35.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6045680,467961,9818,468548,9825,0.0774041960540418,0.0016239695121144,0.077501290177449,0.0016251273636712
07-31-2021,179.52,230.27,-9.0,3.0,181.0,-20.0,-10.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6045680,468548,9825,468821,9826,0.077501290177449,0.0016251273636712,0.0775464463881647,0.0016252927710365
08-01-2021,132.19,153.94,-10.0,-2.0,69.0,-24.0,-13.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6045680,469095,9828,469095,9828,0.0775917680062457,0.001625623585767,0.0775917680062457,0.001625623585767
08-02-2021,144.53,175.63,-5.0,1.0,79.0,-33.0,-37.0,9.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6045680,469542,9829,469910,9825,0.0776657050985166,0.0016257889931322,0.077726575008932,0.0016251273636712
08-03-2021,145.17,176.22,-2.0,6.0,108.0,-30.0,-36.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6045680,469910,9835,470605,9840,0.077726575008932,0.0016267814373238,0.0778415331277871,0.0016276084741501
08-04-2021,149.76,179.97,-2.0,4.0,89.0,-32.0,-36.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6045680,470605,9840,471334,9842,0.0778415331277871,0.0016276084741501,0.077962115097061,0.0016279392888806
08-05-2021,150.55,179.96,-3.0,4.0,102.0,-32.0,-37.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6045680,471334,9842,472224,9846,0.077962115097061,0.0016279392888806,0.0781093276521417,0.0016286009183416
08-06-2021,178.48,220.04,-8.0,0.0,95.0,-31.0,-36.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6045680,472224,9846,473116,9849,0.0781093276521417,0.0016286009183416,0.0782568710219528,0.0016290971404374
08-07-2021,170.02,221.62,-12.0,-1.0,120.0,-23.0,-12.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6045680,473116,9849,473542,9853,0.0782568710219528,0.0016290971404374,0.0783273345595532,0.0016297587698985
08-08-2021,142.98,168.49,-5.0,2.0,150.0,-19.0,-11.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6045680,473969,9857,473969,9857,0.0783979635045189,0.0016304203993595,0.0783979635045189,0.0016304203993595
08-09-2021,144.24,167.48,-8.0,-1.0,46.0,-35.0,-38.0,9.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6045680,474555,9861,475184,9869,0.0784948922205608,0.0016310820288205,0.0785989334533088,0.0016324052877426
08-10-2021,144.92,170.57,-6.0,1.0,67.0,-33.0,-37.0,9.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6045680,475184,9869,476070,9870,0.0785989334533088,0.0016324052877426,0.0787454843789284,0.0016325706951079
08-11-2021,148.33,170.98,-7.0,1.0,47.0,-35.0,-37.0,9.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6045680,476070,9870,477117,9873,0.0787454843789284,0.0016325706951079,0.0789186658903547,0.0016330669172036
08-12-2021,159.02,189.76,-4.0,4.0,72.0,-33.0,-37.0,9.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6045680,477117,9873,478067,9878,0.0789186658903547,0.0016330669172036,0.0790758028873509,0.0016338939540299
08-13-2021,177.56,208.87,-12.0,-4.0,48.0,-34.0,-37.0,9.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6045680,478067,9878,479083,9887,0.0790758028873509,0.0016338939540299,0.0792438567704542,0.0016353826203173
08-14-2021,179.51,242.57,-8.0,3.0,133.0,-20.0,-12.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6045680,479083,9887,479517,9889,0.0792438567704542,0.0016353826203173,0.0793156435669767,0.0016357134350478
08-15-2021,141.86,173.26,-4.0,2.0,141.0,-17.0,-13.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6045680,479952,9891,479952,9891,0.0793875957708644,0.0016360442497783,0.0793875957708644,0.0016360442497783
08-16-2021,142.62,172.28,-8.0,-2.0,32.0,-35.0,-38.0,10.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6045680,480718,9896,481569,9899,0.079514297812653,0.0016368712866046,0.0796550594804885,0.0016373675087004
08-17-2021,146.84,179.57,-4.0,2.0,63.0,-33.0,-38.0,9.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6045680,481569,9899,482581,9907,0.0796550594804885,0.0016373675087004,0.0798224517341308,0.0016386907676225
08-18-2021,146.63,177.53,-7.0,0.0,39.0,-35.0,-36.0,10.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6045680,482581,9907,483641,9916,0.0798224517341308,0.0016386907676225,0.0799977835413055,0.0016401794339098
08-19-2021,158.56,196.75,-5.0,2.0,79.0,-33.0,-37.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6045680,483641,9916,484847,9922,0.0799977835413055,0.0016401794339098,0.080197264823808,0.0016411718781013
08-20-2021,174.91,220.49,-11.0,-5.0,43.0,-35.0,-37.0,10.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6045680,484847,9922,485978,9938,0.080197264823808,0.0016411718781013,0.0803843405539161,0.0016438183959455
08-21-2021,177.56,247.93,-10.0,0.0,140.0,-20.0,-11.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6045680,485978,9938,486473,9940,0.0803843405539161,0.0016438183959455,0.0804662171997194,0.001644149210676
08-22-2021,133.82,168.22,-9.0,-2.0,81.0,-22.0,-13.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6045680,486968,9943,486968,9943,0.0805480938455227,0.0016446454327718,0.0805480938455227,0.0016446454327718
08-23-2021,145.9,190.04,-7.0,-1.0,50.0,-34.0,-37.0,9.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6045680,487893,9948,488740,9956,0.0807010956583874,0.0016454724695981,0.0808411956967619,0.0016467957285201
08-24-2021,150.83,191.29,-5.0,2.0,78.0,-33.0,-36.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6045680,488740,9956,489957,9956,0.0808411956967619,0.0016467957285201,0.0810424964602823,0.0016467957285201
08-25-2021,155.06,201.2,-5.0,2.0,63.0,-34.0,-35.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6045680,489930,9967,491174,9963,0.0810380304614203,0.001648615209538,0.0812437972238027,0.001647953580077
08-26-2021,162.48,220.36,-5.0,1.0,64.0,-34.0,-37.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6045680,491174,9963,492548,9963,0.0812437972238027,0.001647953580077,0.0814710669436688,0.001647953580077
08-27-2021,183.15,262.93,-11.0,-3.0,50.0,-34.0,-35.0,9.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6045680,492547,9971,493923,9983,0.0814709015363036,0.001649276838999,0.0816985020709002,0.0016512617273821
08-28-2021,182.31,294.37,-8.0,1.0,134.0,-21.0,-11.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6045680,493915,9983,494452,9989,0.0816971788119781,0.0016512617273821,0.0817860025671223,0.0016522541715737
08-29-2021,138.05,213.77,-4.0,4.0,112.0,-22.0,-11.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6045680,494982,9995,494982,9995,0.0818736684707096,0.0016532466157653,0.0818736684707096,0.0016532466157653
08-30-2021,147.27,276.46,-8.0,0.0,33.0,-34.0,-36.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6045680,495924,10004,497002,10014,0.0820294822087838,0.0016547352820526,0.0822077913485331,0.0016563893557052
08-31-2021,150.83,251.07,-4.0,6.0,68.0,-31.0,-34.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6045680,497002,10014,498376,10024,0.0822077913485331,0.0016563893557052,0.0824350610683992,0.0016580434293578
